region	chromosome	position
chr1:191116008-191126008	chr1	191119190
chr1:191116008-191126008	chr1	191119190
chr1:191116008-191126008	chr1	191119190
chr1:191116008-191126008	chr1	191119198
chr1:191116008-191126008	chr1	191119198
chr1:191116008-191126008	chr1	191119198
chr1:191116008-191126008	chr1	191119198
chr1:191116008-191126008	chr1	191119236
chr1:191116008-191126008	chr1	191119236
chr1:191116008-191126008	chr1	191119239
chr1:191116008-191126008	chr1	191119239
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119274
chr1:191116008-191126008	chr1	191119326
chr1:191116008-191126008	chr1	191119326
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119329
chr1:191116008-191126008	chr1	191119407
chr1:191116008-191126008	chr1	191119411
chr1:191116008-191126008	chr1	191119473
chr1:191116008-191126008	chr1	191119473
chr1:191116008-191126008	chr1	191119577
chr1:191116008-191126008	chr1	191119577
chr1:191116008-191126008	chr1	191119597
chr1:191116008-191126008	chr1	191119624
chr1:191116008-191126008	chr1	191119624
chr1:191116008-191126008	chr1	191119644
chr1:191116008-191126008	chr1	191119644
chr1:191116008-191126008	chr1	191119644
chr1:191116008-191126008	chr1	191119644
chr1:191116008-191126008	chr1	191119645
chr1:191116008-191126008	chr1	191119645
chr1:191116008-191126008	chr1	191119681
chr1:191116008-191126008	chr1	191119701
chr1:191116008-191126008	chr1	191119701
chr1:191116008-191126008	chr1	191119708
chr1:191116008-191126008	chr1	191119716
chr1:191116008-191126008	chr1	191119724
chr1:191116008-191126008	chr1	191119724
chr1:191116008-191126008	chr1	191119724
chr1:191116008-191126008	chr1	191119724
chr1:191116008-191126008	chr1	191119751
chr1:191116008-191126008	chr1	191119751
chr1:191116008-191126008	chr1	191119751
chr1:191116008-191126008	chr1	191119768
chr1:191116008-191126008	chr1	191119768
chr1:191116008-191126008	chr1	191119771
chr1:191116008-191126008	chr1	191119771
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119804
chr1:191116008-191126008	chr1	191119814
chr1:191116008-191126008	chr1	191119818
chr1:191116008-191126008	chr1	191119818
chr1:191116008-191126008	chr1	191119851
chr1:191116008-191126008	chr1	191119918
chr1:191116008-191126008	chr1	191119926
chr1:191116008-191126008	chr1	191119926
chr1:191116008-191126008	chr1	191119938
chr1:191116008-191126008	chr1	191119938
chr1:191116008-191126008	chr1	191119938
chr1:191116008-191126008	chr1	191119938
chr1:191116008-191126008	chr1	191119941
chr1:191116008-191126008	chr1	191119941
chr1:191116008-191126008	chr1	191119958
chr1:191116008-191126008	chr1	191119966
chr1:191116008-191126008	chr1	191119981
chr1:191116008-191126008	chr1	191119987
chr1:191116008-191126008	chr1	191119987
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191119998
chr1:191116008-191126008	chr1	191120000
chr1:191116008-191126008	chr1	191120000
chr1:191116008-191126008	chr1	191120010
chr1:191116008-191126008	chr1	191120014
chr1:191116008-191126008	chr1	191120014
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120023
chr1:191116008-191126008	chr1	191120029
chr1:191116008-191126008	chr1	191120029
chr1:191116008-191126008	chr1	191120029
chr1:191116008-191126008	chr1	191120029
chr1:191116008-191126008	chr1	191120042
chr1:191116008-191126008	chr1	191120042
chr1:191116008-191126008	chr1	191120042
chr1:191116008-191126008	chr1	191120042
chr1:191116008-191126008	chr1	191120048
chr1:191116008-191126008	chr1	191120048
chr1:191116008-191126008	chr1	191120048
chr1:191116008-191126008	chr1	191120048
chr1:191116008-191126008	chr1	191120070
chr1:191116008-191126008	chr1	191120070
chr1:191116008-191126008	chr1	191120070
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120073
chr1:191116008-191126008	chr1	191120080
chr1:191116008-191126008	chr1	191120080
chr1:191116008-191126008	chr1	191120085
chr1:191116008-191126008	chr1	191120094
chr1:191116008-191126008	chr1	191120094
chr1:191116008-191126008	chr1	191120094
chr1:191116008-191126008	chr1	191120098
chr1:191116008-191126008	chr1	191120098
chr1:191116008-191126008	chr1	191120098
chr1:191116008-191126008	chr1	191120098
chr1:191116008-191126008	chr1	191120100
chr1:191116008-191126008	chr1	191120100
chr1:191116008-191126008	chr1	191120113
chr1:191116008-191126008	chr1	191120113
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120117
chr1:191116008-191126008	chr1	191120119
chr1:191116008-191126008	chr1	191120119
chr1:191116008-191126008	chr1	191120119
chr1:191116008-191126008	chr1	191120119
chr1:191116008-191126008	chr1	191120126
chr1:191116008-191126008	chr1	191120126
chr1:191116008-191126008	chr1	191120126
chr1:191116008-191126008	chr1	191120126
chr1:191116008-191126008	chr1	191120127
chr1:191116008-191126008	chr1	191120127
chr1:191116008-191126008	chr1	191120127
chr1:191116008-191126008	chr1	191120128
chr1:191116008-191126008	chr1	191120128
chr1:191116008-191126008	chr1	191120128
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120133
chr1:191116008-191126008	chr1	191120134
chr1:191116008-191126008	chr1	191120134
chr1:191116008-191126008	chr1	191120142
chr1:191116008-191126008	chr1	191120144
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120148
chr1:191116008-191126008	chr1	191120154
chr1:191116008-191126008	chr1	191120154
chr1:191116008-191126008	chr1	191120154
chr1:191116008-191126008	chr1	191120154
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120156
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120162
chr1:191116008-191126008	chr1	191120164
chr1:191116008-191126008	chr1	191120164
chr1:191116008-191126008	chr1	191120164
chr1:191116008-191126008	chr1	191120164
chr1:191116008-191126008	chr1	191120168
chr1:191116008-191126008	chr1	191120168
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120170
chr1:191116008-191126008	chr1	191120173
chr1:191116008-191126008	chr1	191120173
chr1:191116008-191126008	chr1	191120173
chr1:191116008-191126008	chr1	191120173
chr1:191116008-191126008	chr1	191120178
chr1:191116008-191126008	chr1	191120186
chr1:191116008-191126008	chr1	191120186
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120188
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120199
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120201
chr1:191116008-191126008	chr1	191120202
chr1:191116008-191126008	chr1	191120202
chr1:191116008-191126008	chr1	191120204
chr1:191116008-191126008	chr1	191120204
chr1:191116008-191126008	chr1	191120204
chr1:191116008-191126008	chr1	191120205
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120213
chr1:191116008-191126008	chr1	191120215
chr1:191116008-191126008	chr1	191120215
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120220
chr1:191116008-191126008	chr1	191120223
chr1:191116008-191126008	chr1	191120223
chr1:191116008-191126008	chr1	191120223
chr1:191116008-191126008	chr1	191120223
chr1:191116008-191126008	chr1	191120225
chr1:191116008-191126008	chr1	191120225
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120233
chr1:191116008-191126008	chr1	191120240
chr1:191116008-191126008	chr1	191120249
chr1:191116008-191126008	chr1	191120249
chr1:191116008-191126008	chr1	191120249
chr1:191116008-191126008	chr1	191120249
chr1:191116008-191126008	chr1	191120251
chr1:191116008-191126008	chr1	191120255
chr1:191116008-191126008	chr1	191120255
chr1:191116008-191126008	chr1	191120257
chr1:191116008-191126008	chr1	191120257
chr1:191116008-191126008	chr1	191120259
chr1:191116008-191126008	chr1	191120259
chr1:191116008-191126008	chr1	191120265
chr1:191116008-191126008	chr1	191120265
chr1:191116008-191126008	chr1	191120265
chr1:191116008-191126008	chr1	191120271
chr1:191116008-191126008	chr1	191120271
chr1:191116008-191126008	chr1	191120273
chr1:191116008-191126008	chr1	191120273
chr1:191116008-191126008	chr1	191120273
chr1:191116008-191126008	chr1	191120273
chr1:191116008-191126008	chr1	191120280
chr1:191116008-191126008	chr1	191120280
chr1:191116008-191126008	chr1	191120280
chr1:191116008-191126008	chr1	191120280
chr1:191116008-191126008	chr1	191120282
chr1:191116008-191126008	chr1	191120282
chr1:191116008-191126008	chr1	191120285
chr1:191116008-191126008	chr1	191120290
chr1:191116008-191126008	chr1	191120290
chr1:191116008-191126008	chr1	191120292
chr1:191116008-191126008	chr1	191120292
chr1:191116008-191126008	chr1	191120292
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120300
chr1:191116008-191126008	chr1	191120304
chr1:191116008-191126008	chr1	191120304
chr1:191116008-191126008	chr1	191120304
chr1:191116008-191126008	chr1	191120304
chr1:191116008-191126008	chr1	191120309
chr1:191116008-191126008	chr1	191120309
chr1:191116008-191126008	chr1	191120309
chr1:191116008-191126008	chr1	191120313
chr1:191116008-191126008	chr1	191120313
chr1:191116008-191126008	chr1	191120313
chr1:191116008-191126008	chr1	191120313
chr1:191116008-191126008	chr1	191120321
chr1:191116008-191126008	chr1	191120321
chr1:191116008-191126008	chr1	191120325
chr1:191116008-191126008	chr1	191120332
chr1:191116008-191126008	chr1	191120335
chr1:191116008-191126008	chr1	191120341
chr1:191116008-191126008	chr1	191120341
chr1:191116008-191126008	chr1	191120342
chr1:191116008-191126008	chr1	191120342
chr1:191116008-191126008	chr1	191120351
chr1:191116008-191126008	chr1	191120351
chr1:191116008-191126008	chr1	191120351
chr1:191116008-191126008	chr1	191120351
chr1:191116008-191126008	chr1	191120353
chr1:191116008-191126008	chr1	191120353
chr1:191116008-191126008	chr1	191120353
chr1:191116008-191126008	chr1	191120353
chr1:191116008-191126008	chr1	191120378
chr1:191116008-191126008	chr1	191120378
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120380
chr1:191116008-191126008	chr1	191120384
chr1:191116008-191126008	chr1	191120390
chr1:191116008-191126008	chr1	191120390
chr1:191116008-191126008	chr1	191120390
chr1:191116008-191126008	chr1	191120390
chr1:191116008-191126008	chr1	191120398
chr1:191116008-191126008	chr1	191120398
chr1:191116008-191126008	chr1	191120421
chr1:191116008-191126008	chr1	191120421
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120451
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120461
chr1:191116008-191126008	chr1	191120475
chr1:191116008-191126008	chr1	191120475
chr1:191116008-191126008	chr1	191120484
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120491
chr1:191116008-191126008	chr1	191120525
chr1:191116008-191126008	chr1	191120535
chr1:191116008-191126008	chr1	191120535
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120540
chr1:191116008-191126008	chr1	191120545
chr1:191116008-191126008	chr1	191120545
chr1:191116008-191126008	chr1	191120553
chr1:191116008-191126008	chr1	191120553
chr1:191116008-191126008	chr1	191120553
chr1:191116008-191126008	chr1	191120553
chr1:191116008-191126008	chr1	191120555
chr1:191116008-191126008	chr1	191120555
chr1:191116008-191126008	chr1	191120560
chr1:191116008-191126008	chr1	191120560
chr1:191116008-191126008	chr1	191120562
chr1:191116008-191126008	chr1	191120562
chr1:191116008-191126008	chr1	191120562
chr1:191116008-191126008	chr1	191120577
chr1:191116008-191126008	chr1	191120580
chr1:191116008-191126008	chr1	191120580
chr1:191116008-191126008	chr1	191120593
chr1:191116008-191126008	chr1	191120602
chr1:191116008-191126008	chr1	191120602
chr1:191116008-191126008	chr1	191120607
chr1:191116008-191126008	chr1	191120608
chr1:191116008-191126008	chr1	191120612
chr1:191116008-191126008	chr1	191120612
chr1:191116008-191126008	chr1	191120612
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120622
chr1:191116008-191126008	chr1	191120622
chr1:191116008-191126008	chr1	191120639
chr1:191116008-191126008	chr1	191120639
chr1:191116008-191126008	chr1	191120653
chr1:191116008-191126008	chr1	191120653
chr1:191116008-191126008	chr1	191120669
chr1:191116008-191126008	chr1	191120669
chr1:191116008-191126008	chr1	191120669
chr1:191116008-191126008	chr1	191120669
chr1:191116008-191126008	chr1	191120669
chr1:191116008-191126008	chr1	191120674
chr1:191116008-191126008	chr1	191120674
chr1:191116008-191126008	chr1	191120674
chr1:191116008-191126008	chr1	191120674
chr1:191116008-191126008	chr1	191120681
chr1:191116008-191126008	chr1	191120681
chr1:191116008-191126008	chr1	191120689
chr1:191116008-191126008	chr1	191120689
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120702
chr1:191116008-191126008	chr1	191120718
chr1:191116008-191126008	chr1	191120718
chr1:191116008-191126008	chr1	191120720
chr1:191116008-191126008	chr1	191120720
chr1:191116008-191126008	chr1	191120720
chr1:191116008-191126008	chr1	191120720
chr1:191116008-191126008	chr1	191120730
chr1:191116008-191126008	chr1	191120730
chr1:191116008-191126008	chr1	191120730
chr1:191116008-191126008	chr1	191120730
chr1:191116008-191126008	chr1	191120732
chr1:191116008-191126008	chr1	191120732
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120733
chr1:191116008-191126008	chr1	191120794
chr1:191116008-191126008	chr1	191120794
chr1:191116008-191126008	chr1	191120817
chr1:191116008-191126008	chr1	191120820
chr1:191116008-191126008	chr1	191120820
chr1:191116008-191126008	chr1	191120820
chr1:191116008-191126008	chr1	191120820
chr1:191116008-191126008	chr1	191120828
chr1:191116008-191126008	chr1	191121076
chr1:191116008-191126008	chr1	191121076
chr1:191116008-191126008	chr1	191121099
chr1:191116008-191126008	chr1	191121099
chr1:191116008-191126008	chr1	191121099
chr1:191116008-191126008	chr1	191121099
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121108
chr1:191116008-191126008	chr1	191121126
chr1:191116008-191126008	chr1	191121139
chr1:191116008-191126008	chr1	191121178
chr1:191116008-191126008	chr1	191121178
chr1:191116008-191126008	chr1	191121210
chr1:191116008-191126008	chr1	191121210
chr1:191116008-191126008	chr1	191121364
chr1:191116008-191126008	chr1	191121372
chr1:191116008-191126008	chr1	191121372
chr1:191116008-191126008	chr1	191121426
chr1:191116008-191126008	chr1	191121434
chr1:191116008-191126008	chr1	191121444
chr1:191116008-191126008	chr1	191121463
chr1:191116008-191126008	chr1	191121471
chr1:191116008-191126008	chr1	191121471
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121498
chr1:191116008-191126008	chr1	191121498
chr1:191116008-191126008	chr1	191121536
chr1:191116008-191126008	chr1	191121536
chr1:191116008-191126008	chr1	191121549
chr1:191116008-191126008	chr1	191121549
chr1:191116008-191126008	chr1	191121713
chr1:191116008-191126008	chr1	191121713
chr1:191116008-191126008	chr1	191121737
chr1:191116008-191126008	chr1	191121737
chr1:191116008-191126008	chr1	191121746
chr1:191116008-191126008	chr1	191121746
chr1:191116008-191126008	chr1	191121751
chr1:191116008-191126008	chr1	191121751
chr1:191116008-191126008	chr1	191121756
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121767
chr1:191116008-191126008	chr1	191121775
chr1:191116008-191126008	chr1	191121775
chr1:191116008-191126008	chr1	191121815
chr1:191116008-191126008	chr1	191121815
chr1:191116008-191126008	chr1	191121815
chr1:191116008-191126008	chr1	191121827
chr1:191116008-191126008	chr1	191121827
chr1:191116008-191126008	chr1	191121827
chr1:191116008-191126008	chr1	191121832
chr1:191116008-191126008	chr1	191121834
chr1:191116008-191126008	chr1	191121853
chr1:191116008-191126008	chr1	191121853
chr1:191116008-191126008	chr1	191121872
chr1:191116008-191126008	chr1	191121885
chr1:191116008-191126008	chr1	191121885
chr1:191116008-191126008	chr1	191121885
chr1:191116008-191126008	chr1	191121885
chr1:191116008-191126008	chr1	191121896
chr1:191116008-191126008	chr1	191121910
chr1:191116008-191126008	chr1	191121910
chr1:191116008-191126008	chr1	191121929
chr1:191116008-191126008	chr1	191121929
chr1:191116008-191126008	chr1	191121944
chr1:191116008-191126008	chr1	191121944
chr1:191116008-191126008	chr1	191121944
chr1:191116008-191126008	chr1	191121944
chr1:191116008-191126008	chr1	191121955
chr1:191116008-191126008	chr1	191121955
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191121963
chr1:191116008-191126008	chr1	191122006
chr1:191116008-191126008	chr1	191122006
chr1:191116008-191126008	chr1	191122011
chr1:191116008-191126008	chr1	191122011
chr1:191116008-191126008	chr1	191122017
chr1:191116008-191126008	chr1	191122017
chr1:191116008-191126008	chr1	191122026
chr1:191116008-191126008	chr1	191122026
chr1:191116008-191126008	chr1	191122042
chr1:191116008-191126008	chr1	191122042
chr1:191116008-191126008	chr1	191122042
chr1:191116008-191126008	chr1	191122042
chr1:191116008-191126008	chr1	191122132
chr1:191116008-191126008	chr1	191122132
chr1:191116008-191126008	chr1	191122155
chr1:191116008-191126008	chr1	191122155
chr1:191116008-191126008	chr1	191122155
chr1:191116008-191126008	chr1	191122155
chr1:191116008-191126008	chr1	191122167
chr1:191116008-191126008	chr1	191122167
chr1:191116008-191126008	chr1	191122200
chr1:191116008-191126008	chr1	191122200
chr1:191116008-191126008	chr1	191122259
chr1:191116008-191126008	chr1	191122259
chr1:191116008-191126008	chr1	191122287
chr1:191116008-191126008	chr1	191122287
chr1:191116008-191126008	chr1	191122309
