region	chromosome	position
chr1:113899189-113909189	chr1	113902655
chr1:113899189-113909189	chr1	113902655
chr1:113899189-113909189	chr1	113902849
chr1:113899189-113909189	chr1	113902849
chr1:113899189-113909189	chr1	113902849
chr1:113899189-113909189	chr1	113902878
chr1:113899189-113909189	chr1	113902878
chr1:113899189-113909189	chr1	113902878
chr1:113899189-113909189	chr1	113903353
chr1:113899189-113909189	chr1	113903547
chr1:113899189-113909189	chr1	113903547
chr1:113899189-113909189	chr1	113903606
chr1:113899189-113909189	chr1	113904366
chr1:113899189-113909189	chr1	113904370
chr1:113899189-113909189	chr1	113904824
chr1:113899189-113909189	chr1	113904858
chr1:113899189-113909189	chr1	113905403
chr1:113899189-113909189	chr1	113905480
chr1:113899189-113909189	chr1	113905688
chr1:113899189-113909189	chr1	113905688
chr1:113899189-113909189	chr1	113906055
chr1:113899189-113909189	chr1	113906095
chr1:113899189-113909189	chr1	113906321
chr1:113899189-113909189	chr1	113906321
chr1:113899189-113909189	chr1	113906898
chr1:113899189-113909189	chr1	113906898
chr1:113899189-113909189	chr1	113907134
chr1:113899189-113909189	chr1	113907181
chr1:113899189-113909189	chr1	113907182
chr1:113899189-113909189	chr1	113907182
chr1:113899189-113909189	chr1	113907220
chr1:113899189-113909189	chr1	113907220
chr1:113899189-113909189	chr1	113907554
chr1:113899189-113909189	chr1	113907614
chr1:113899189-113909189	chr1	113908656
chr1:113899189-113909189	chr1	113908656
chr1:113899189-113909189	chr1	113908656
chr1:113899189-113909189	chr1	113908656
chr1:46071100-46081100	chr1	46071699
chr1:46071100-46081100	chr1	46071764
chr1:46071100-46081100	chr1	46071895
chr1:46071100-46081100	chr1	46071895
chr1:46071100-46081100	chr1	46071944
chr1:46071100-46081100	chr1	46071944
chr1:46071100-46081100	chr1	46072671
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072686
chr1:46071100-46081100	chr1	46072694
chr1:46071100-46081100	chr1	46072739
chr1:46071100-46081100	chr1	46072739
chr1:46071100-46081100	chr1	46074077
chr1:46071100-46081100	chr1	46074077
chr1:46071100-46081100	chr1	46074077
chr1:46071100-46081100	chr1	46074077
chr1:46071100-46081100	chr1	46074978
chr1:46071100-46081100	chr1	46074996
chr1:46071100-46081100	chr1	46076163
chr1:46071100-46081100	chr1	46076163
chr1:46071100-46081100	chr1	46076163
chr1:46071100-46081100	chr1	46076181
chr1:46071100-46081100	chr1	46076181
chr1:46071100-46081100	chr1	46076181
chr1:46071100-46081100	chr1	46077050
chr1:46071100-46081100	chr1	46077050
chr1:46071100-46081100	chr1	46077050
chr1:46071100-46081100	chr1	46077116
chr1:46071100-46081100	chr1	46077124
chr1:46071100-46081100	chr1	46077124
chr1:46071100-46081100	chr1	46077124
chr1:46071100-46081100	chr1	46077161
chr1:46071100-46081100	chr1	46077245
chr1:46071100-46081100	chr1	46077245
chr1:46071100-46081100	chr1	46077268
chr1:46071100-46081100	chr1	46077268
chr1:46071100-46081100	chr1	46077439
chr1:46071100-46081100	chr1	46077439
chr1:46071100-46081100	chr1	46077497
chr1:46071100-46081100	chr1	46077541
chr1:46071100-46081100	chr1	46077886
chr1:46071100-46081100	chr1	46077886
chr1:46071100-46081100	chr1	46077946
chr1:46071100-46081100	chr1	46077946
chr1:46071100-46081100	chr1	46078006
chr1:46071100-46081100	chr1	46078006
chr1:46071100-46081100	chr1	46078026
chr1:46071100-46081100	chr1	46078029
chr1:46071100-46081100	chr1	46078029
chr1:46071100-46081100	chr1	46078032
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078074
chr1:46071100-46081100	chr1	46078138
chr1:46071100-46081100	chr1	46078138
chr1:46071100-46081100	chr1	46078208
chr1:46071100-46081100	chr1	46079120
chr1:46071100-46081100	chr1	46079120
chr1:46071100-46081100	chr1	46079421
chr1:46071100-46081100	chr1	46079421
chr1:46071100-46081100	chr1	46079756
chr1:46071100-46081100	chr1	46079756
chr1:46071100-46081100	chr1	46079767
chr1:46071100-46081100	chr1	46079767
chr1:46071100-46081100	chr1	46079767
chr1:46071100-46081100	chr1	46079767
chr1:46071100-46081100	chr1	46080294
chr1:46071100-46081100	chr1	46080294
chr1:46071100-46081100	chr1	46080294
chr1:46071100-46081100	chr1	46080294
chr1:46071100-46081100	chr1	46080328
chr1:46071100-46081100	chr1	46080333
chr1:46071100-46081100	chr1	46080333
chr1:46071100-46081100	chr1	46080394
chr1:46071100-46081100	chr1	46080443
chr1:46071100-46081100	chr1	46080443
chr1:46071100-46081100	chr1	46080547
chr1:46071100-46081100	chr1	46080547
chr1:46071100-46081100	chr1	46080585
chr1:46071100-46081100	chr1	46080585
chr1:46071100-46081100	chr1	46080701
chr1:46071100-46081100	chr1	46080760
chrX:116282269-116292269	chrX	116282914
chrX:116282269-116292269	chrX	116282914
chrX:116282269-116292269	chrX	116282914
chrX:116282269-116292269	chrX	116282914
chrX:116282269-116292269	chrX	116283177
chrX:116282269-116292269	chrX	116283216
chrX:116282269-116292269	chrX	116283326
chrX:116282269-116292269	chrX	116283326
chrX:116282269-116292269	chrX	116283650
chrX:116282269-116292269	chrX	116283650
chrX:116282269-116292269	chrX	116285072
chrX:116282269-116292269	chrX	116285072
chrX:116282269-116292269	chrX	116285771
chrX:116282269-116292269	chrX	116285771
chrX:116282269-116292269	chrX	116285793
chrX:116282269-116292269	chrX	116285793
chrX:116282269-116292269	chrX	116286076
chrX:116282269-116292269	chrX	116286076
chrX:116282269-116292269	chrX	116286655
chrX:116282269-116292269	chrX	116286655
chrX:116282269-116292269	chrX	116286655
chrX:116282269-116292269	chrX	116286655
chrX:116282269-116292269	chrX	116286814
chrX:116282269-116292269	chrX	116286814
chrX:116282269-116292269	chrX	116286814
chrX:116282269-116292269	chrX	116286814
chrX:116282269-116292269	chrX	116286927
chrX:116282269-116292269	chrX	116286927
chrX:116282269-116292269	chrX	116286927
chrX:116282269-116292269	chrX	116286927
chrX:116282269-116292269	chrX	116287112
chrX:116282269-116292269	chrX	116287112
chrX:116282269-116292269	chrX	116287681
chrX:116282269-116292269	chrX	116287681
chrX:116282269-116292269	chrX	116287887
chrX:116282269-116292269	chrX	116287887
chrX:116282269-116292269	chrX	116288067
chrX:116282269-116292269	chrX	116288185
chrX:116282269-116292269	chrX	116288235
chrX:116282269-116292269	chrX	116288235
chrX:116282269-116292269	chrX	116288418
chrX:116282269-116292269	chrX	116288475
chrX:116282269-116292269	chrX	116288722
chrX:116282269-116292269	chrX	116288797
chrX:116282269-116292269	chrX	116289168
chrX:116282269-116292269	chrX	116289168
chrX:116282269-116292269	chrX	116289168
chrX:116282269-116292269	chrX	116289168
chrX:116282269-116292269	chrX	116289178
chrX:116282269-116292269	chrX	116289178
chrX:116282269-116292269	chrX	116290303
chrX:116282269-116292269	chrX	116290303
chrX:116282269-116292269	chrX	116290342
chrX:116282269-116292269	chrX	116290344
chrX:116282269-116292269	chrX	116290344
chrX:116282269-116292269	chrX	116290454
chrX:116282269-116292269	chrX	116290491
chrX:116282269-116292269	chrX	116290521
chrX:116282269-116292269	chrX	116290521
chrX:116282269-116292269	chrX	116290574
chrX:116282269-116292269	chrX	116290574
chrX:116282269-116292269	chrX	116290749
chrX:116282269-116292269	chrX	116290749
chrX:116282269-116292269	chrX	116290863
chrX:116282269-116292269	chrX	116290924
chrX:116282269-116292269	chrX	116291046
chrX:116282269-116292269	chrX	116291046
chrX:116282269-116292269	chrX	116291057
chrX:116282269-116292269	chrX	116291057
chrX:116282269-116292269	chrX	116291087
chrX:116282269-116292269	chrX	116291087
chrX:116282269-116292269	chrX	116291087
chrX:116282269-116292269	chrX	116291087
chrX:116282269-116292269	chrX	116291436
chrX:116282269-116292269	chrX	116291436
chrX:116282269-116292269	chrX	116292061
chrX:116282269-116292269	chrX	116292061
chrX:116282269-116292269	chrX	116292170
chrX:116282269-116292269	chrX	116292170
chr3:138072312-138082312	chr3	138072366
chr3:138072312-138082312	chr3	138072372
chr3:138072312-138082312	chr3	138072396
chr3:138072312-138082312	chr3	138072428
chr3:138072312-138082312	chr3	138072428
chr3:138072312-138082312	chr3	138072442
chr3:138072312-138082312	chr3	138072646
chr3:138072312-138082312	chr3	138072646
chr3:138072312-138082312	chr3	138073199
chr3:138072312-138082312	chr3	138073199
chr3:138072312-138082312	chr3	138073356
chr3:138072312-138082312	chr3	138073356
chr3:138072312-138082312	chr3	138073388
chr3:138072312-138082312	chr3	138073388
chr3:138072312-138082312	chr3	138073430
chr3:138072312-138082312	chr3	138073430
chr3:138072312-138082312	chr3	138074119
chr3:138072312-138082312	chr3	138074119
chr3:138072312-138082312	chr3	138074155
chr3:138072312-138082312	chr3	138074155
chr3:138072312-138082312	chr3	138074159
chr3:138072312-138082312	chr3	138074171
chr3:138072312-138082312	chr3	138074171
chr3:138072312-138082312	chr3	138074181
chr3:138072312-138082312	chr3	138074211
chr3:138072312-138082312	chr3	138074215
chr3:138072312-138082312	chr3	138074283
chr3:138072312-138082312	chr3	138074283
chr3:138072312-138082312	chr3	138074332
chr3:138072312-138082312	chr3	138074332
chr3:138072312-138082312	chr3	138074360
chr3:138072312-138082312	chr3	138074360
chr3:138072312-138082312	chr3	138074556
chr3:138072312-138082312	chr3	138074556
chr3:138072312-138082312	chr3	138074616
chr3:138072312-138082312	chr3	138074616
chr3:138072312-138082312	chr3	138074616
chr3:138072312-138082312	chr3	138074929
chr3:138072312-138082312	chr3	138074929
chr3:138072312-138082312	chr3	138074929
chr3:138072312-138082312	chr3	138074929
chr3:138072312-138082312	chr3	138074992
chr3:138072312-138082312	chr3	138074992
chr3:138072312-138082312	chr3	138075308
chr3:138072312-138082312	chr3	138075308
chr3:138072312-138082312	chr3	138075501
chr3:138072312-138082312	chr3	138075501
chr3:138072312-138082312	chr3	138075787
chr3:138072312-138082312	chr3	138075806
chr3:138072312-138082312	chr3	138075876
chr3:138072312-138082312	chr3	138075876
chr3:138072312-138082312	chr3	138076047
chr3:138072312-138082312	chr3	138076047
chr3:138072312-138082312	chr3	138076134
chr3:138072312-138082312	chr3	138076160
chr3:138072312-138082312	chr3	138076237
chr3:138072312-138082312	chr3	138076312
chr3:138072312-138082312	chr3	138076834
chr3:138072312-138082312	chr3	138076864
chr3:138072312-138082312	chr3	138077333
chr3:138072312-138082312	chr3	138077361
chr3:138072312-138082312	chr3	138077378
chr3:138072312-138082312	chr3	138077405
chr3:138072312-138082312	chr3	138077455
chr3:138072312-138082312	chr3	138077464
chr3:138072312-138082312	chr3	138077468
chr3:138072312-138082312	chr3	138077482
chr3:138072312-138082312	chr3	138077605
chr3:138072312-138082312	chr3	138077630
chr3:138072312-138082312	chr3	138078314
chr3:138072312-138082312	chr3	138078358
chr3:138072312-138082312	chr3	138078558
chr3:138072312-138082312	chr3	138078558
chr3:138072312-138082312	chr3	138078885
chr3:138072312-138082312	chr3	138078933
chr3:138072312-138082312	chr3	138079167
chr3:138072312-138082312	chr3	138079190
chr3:138072312-138082312	chr3	138079245
chr3:138072312-138082312	chr3	138079258
chr3:138072312-138082312	chr3	138079258
chr3:138072312-138082312	chr3	138079296
chr3:138072312-138082312	chr3	138080432
chr3:138072312-138082312	chr3	138080491
chr3:138072312-138082312	chr3	138080667
chr3:138072312-138082312	chr3	138080667
chr3:138072312-138082312	chr3	138081010
chr3:138072312-138082312	chr3	138081012
chr3:138072312-138082312	chr3	138081397
chr3:138072312-138082312	chr3	138081410
chr3:138072312-138082312	chr3	138081677
chr3:138072312-138082312	chr3	138081739
chr3:138072312-138082312	chr3	138081846
chr3:121244941-121254941	chr3	121245143
chr3:121244941-121254941	chr3	121245143
chr3:121244941-121254941	chr3	121245732
chr3:121244941-121254941	chr3	121245732
chr3:121244941-121254941	chr3	121245739
chr3:121244941-121254941	chr3	121245739
chr3:121244941-121254941	chr3	121246048
chr3:121244941-121254941	chr3	121246684
chr3:121244941-121254941	chr3	121246705
chr3:121244941-121254941	chr3	121246705
chr3:121244941-121254941	chr3	121247103
chr3:121244941-121254941	chr3	121247103
chr3:121244941-121254941	chr3	121247103
chr3:121244941-121254941	chr3	121247103
chr3:121244941-121254941	chr3	121247338
chr3:121244941-121254941	chr3	121247344
chr3:121244941-121254941	chr3	121247484
chr3:121244941-121254941	chr3	121247484
chr3:121244941-121254941	chr3	121247484
chr3:121244941-121254941	chr3	121247503
chr3:121244941-121254941	chr3	121247503
chr3:121244941-121254941	chr3	121247503
chr3:121244941-121254941	chr3	121247620
chr3:121244941-121254941	chr3	121247620
chr3:121244941-121254941	chr3	121247620
chr3:121244941-121254941	chr3	121247620
chr3:121244941-121254941	chr3	121247727
chr3:121244941-121254941	chr3	121247793
chr3:121244941-121254941	chr3	121247852
chr3:121244941-121254941	chr3	121247887
chr3:121244941-121254941	chr3	121248094
chr3:121244941-121254941	chr3	121248094
chr3:121244941-121254941	chr3	121248130
chr3:121244941-121254941	chr3	121248168
chr3:121244941-121254941	chr3	121248889
chr3:121244941-121254941	chr3	121248916
chr3:121244941-121254941	chr3	121249035
chr3:121244941-121254941	chr3	121249035
chr3:121244941-121254941	chr3	121249061
chr3:121244941-121254941	chr3	121249061
chr3:121244941-121254941	chr3	121249080
chr3:121244941-121254941	chr3	121249547
chr3:121244941-121254941	chr3	121249547
chr3:121244941-121254941	chr3	121250012
chr3:121244941-121254941	chr3	121250012
chr3:121244941-121254941	chr3	121250206
chr3:121244941-121254941	chr3	121250206
chr3:121244941-121254941	chr3	121250321
chr3:121244941-121254941	chr3	121250322
chr3:121244941-121254941	chr3	121250897
chr3:121244941-121254941	chr3	121250897
chr3:121244941-121254941	chr3	121251324
chr3:121244941-121254941	chr3	121251324
chr3:121244941-121254941	chr3	121251360
chr3:121244941-121254941	chr3	121251360
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251389
chr3:121244941-121254941	chr3	121251396
chr3:121244941-121254941	chr3	121251424
chr3:121244941-121254941	chr3	121251424
chr3:121244941-121254941	chr3	121251464
chr3:121244941-121254941	chr3	121251585
chr3:121244941-121254941	chr3	121251585
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251713
chr3:121244941-121254941	chr3	121251962
chr3:121244941-121254941	chr3	121251962
chr3:121244941-121254941	chr3	121252223
chr3:121244941-121254941	chr3	121252252
chr3:121244941-121254941	chr3	121252379
chr3:121244941-121254941	chr3	121252379
chr3:121244941-121254941	chr3	121252379
chr3:121244941-121254941	chr3	121252379
chr3:121244941-121254941	chr3	121252401
chr3:121244941-121254941	chr3	121252448
chr3:121244941-121254941	chr3	121252573
chr3:121244941-121254941	chr3	121252573
chr3:121244941-121254941	chr3	121253090
chr3:121244941-121254941	chr3	121253090
chr3:121244941-121254941	chr3	121253188
chr3:121244941-121254941	chr3	121253213
chr3:121244941-121254941	chr3	121253213
chr3:121244941-121254941	chr3	121253213
chr3:121244941-121254941	chr3	121253213
chr3:121244941-121254941	chr3	121253226
chr3:121244941-121254941	chr3	121253586
chr3:121244941-121254941	chr3	121253879
chr3:121244941-121254941	chr3	121253879
chr3:121244941-121254941	chr3	121253894
chr3:121244941-121254941	chr3	121253894
chr3:121244941-121254941	chr3	121254682
chr3:121244941-121254941	chr3	121254726
chr3:121244941-121254941	chr3	121254777
chr3:121244941-121254941	chr3	121254813
chr3:121244941-121254941	chr3	121254823
chr3:121244941-121254941	chr3	121254867
chr3:121244941-121254941	chr3	121254867
chr3:121244941-121254941	chr3	121254867
chr3:121244941-121254941	chr3	121254867
chr3:121244941-121254941	chr3	121254892
chr3:121244941-121254941	chr3	121254892
chr3:121244941-121254941	chr3	121254918
chr3:121244941-121254941	chr3	121254922
chr3:121244941-121254941	chr3	121254922
chr3:121244941-121254941	chr3	121254930
chr3:121244941-121254941	chr3	121254930
chr4:72023087-72033087	chr4	72023115
chr4:72023087-72033087	chr4	72023115
chr4:72023087-72033087	chr4	72023464
chr4:72023087-72033087	chr4	72023464
chr4:72023087-72033087	chr4	72023490
chr4:72023087-72033087	chr4	72023490
chr4:72023087-72033087	chr4	72026767
chr4:72023087-72033087	chr4	72026792
chr4:72023087-72033087	chr4	72027174
chr4:72023087-72033087	chr4	72027174
chr4:72023087-72033087	chr4	72028861
chr4:72023087-72033087	chr4	72029020
chr4:72023087-72033087	chr4	72029020
chr4:72023087-72033087	chr4	72029020
chr4:72023087-72033087	chr4	72029020
chr4:72023087-72033087	chr4	72029229
chr4:72023087-72033087	chr4	72030287
chr4:72023087-72033087	chr4	72030314
chr4:72023087-72033087	chr4	72030646
chr4:72023087-72033087	chr4	72030685
chr4:72023087-72033087	chr4	72030890
chr4:72023087-72033087	chr4	72030890
chr4:72023087-72033087	chr4	72030962
chr4:72023087-72033087	chr4	72030962
chr4:72023087-72033087	chr4	72031778
chr4:72023087-72033087	chr4	72031802
chr4:72023087-72033087	chr4	72031841
chr4:72023087-72033087	chr4	72031873
chr4:72023087-72033087	chr4	72031891
chr4:72023087-72033087	chr4	72032602
chr4:72023087-72033087	chr4	72032602
chr4:72023087-72033087	chr4	72032602
chr4:72023087-72033087	chr4	72032602
chr4:72023087-72033087	chr4	72032828
chr4:72023087-72033087	chr4	72032828
chr4:72023087-72033087	chr4	72032979
chr5:114847065-114857065	chr5	114847104
chr5:114847065-114857065	chr5	114847104
chr5:114847065-114857065	chr5	114847116
chr5:114847065-114857065	chr5	114847179
chr5:114847065-114857065	chr5	114847195
chr5:114847065-114857065	chr5	114847232
chr5:114847065-114857065	chr5	114847233
chr5:114847065-114857065	chr5	114847233
chr5:114847065-114857065	chr5	114847240
chr5:114847065-114857065	chr5	114847272
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847337
chr5:114847065-114857065	chr5	114847443
chr5:114847065-114857065	chr5	114847443
chr5:114847065-114857065	chr5	114847482
chr5:114847065-114857065	chr5	114847482
chr5:114847065-114857065	chr5	114847487
chr5:114847065-114857065	chr5	114847487
chr5:114847065-114857065	chr5	114847493
chr5:114847065-114857065	chr5	114847493
chr5:114847065-114857065	chr5	114847922
