region	chromosome	position
chr5:114847065-114857065	chr5	114854112
chr5:114847065-114857065	chr5	114854150
chr5:114847065-114857065	chr5	114854290
chr5:114847065-114857065	chr5	114854290
chr5:114847065-114857065	chr5	114854502
chr5:114847065-114857065	chr5	114854502
chr5:114847065-114857065	chr5	114855280
chr5:114847065-114857065	chr5	114855401
chr5:114847065-114857065	chr5	114856046
chr5:114847065-114857065	chr5	114856059
chr5:114847065-114857065	chr5	114856484
chr5:114847065-114857065	chr5	114856589
chr7:120749166-120759166	chr7	120751314
chr7:120749166-120759166	chr7	120751314
chr7:120749166-120759166	chr7	120751419
chr7:120749166-120759166	chr7	120751419
chr7:120749166-120759166	chr7	120751878
chr7:120749166-120759166	chr7	120751878
chr7:120749166-120759166	chr7	120753161
chr7:120749166-120759166	chr7	120753161
chr7:120749166-120759166	chr7	120754699
chr7:120749166-120759166	chr7	120754791
chr7:120749166-120759166	chr7	120754814
chr7:120749166-120759166	chr7	120754848
chr7:120749166-120759166	chr7	120755445
chr7:120749166-120759166	chr7	120755470
chr7:120749166-120759166	chr7	120755476
chr7:120749166-120759166	chr7	120755539
chr7:120749166-120759166	chr7	120756033
chr7:120749166-120759166	chr7	120756265
chr7:120749166-120759166	chr7	120756265
chr7:120749166-120759166	chr7	120756265
chr7:120749166-120759166	chr7	120756389
chr7:120749166-120759166	chr7	120756389
chr7:120749166-120759166	chr7	120756389
chr7:120749166-120759166	chr7	120756999
chr7:120749166-120759166	chr7	120757278
chr10:55567708-55577708	chr10	55568084
chr10:55567708-55577708	chr10	55568084
chr10:55567708-55577708	chr10	55568165
chr10:55567708-55577708	chr10	55568165
chr10:55567708-55577708	chr10	55569151
chr10:55567708-55577708	chr10	55569151
chr10:55567708-55577708	chr10	55570358
chr10:55567708-55577708	chr10	55570358
chr10:55567708-55577708	chr10	55570618
chr10:55567708-55577708	chr10	55570688
chr10:55567708-55577708	chr10	55571143
chr10:55567708-55577708	chr10	55571143
chr10:55567708-55577708	chr10	55571903
chr10:55567708-55577708	chr10	55571903
chr10:55567708-55577708	chr10	55573582
chr10:55567708-55577708	chr10	55573672
chr10:55567708-55577708	chr10	55573948
chr14:56689153-56699153	chr14	56689725
chr14:56689153-56699153	chr14	56689725
chr14:56689153-56699153	chr14	56690641
chr14:56689153-56699153	chr14	56690641
chr14:56689153-56699153	chr14	56690864
chr14:56689153-56699153	chr14	56690864
chr14:56689153-56699153	chr14	56690864
chr14:56689153-56699153	chr14	56690864
chr14:56689153-56699153	chr14	56691828
chr14:56689153-56699153	chr14	56691908
chr14:56689153-56699153	chr14	56692134
chr14:56689153-56699153	chr14	56692200
chr14:56689153-56699153	chr14	56692715
chr14:56689153-56699153	chr14	56692818
chr14:56689153-56699153	chr14	56693629
chr14:56689153-56699153	chr14	56693676
chr14:56689153-56699153	chr14	56694080
chr14:56689153-56699153	chr14	56694140
chr14:56689153-56699153	chr14	56694590
chr14:56689153-56699153	chr14	56694590
chr14:56689153-56699153	chr14	56694590
chr14:56689153-56699153	chr14	56694590
chr14:56689153-56699153	chr14	56695218
chr14:56689153-56699153	chr14	56695218
chr14:56689153-56699153	chr14	56695343
chr14:56689153-56699153	chr14	56695343
chr14:56689153-56699153	chr14	56695403
chr14:56689153-56699153	chr14	56695403
chr14:56689153-56699153	chr14	56696178
chr14:56689153-56699153	chr14	56696225
chr14:56689153-56699153	chr14	56696437
chr14:56689153-56699153	chr14	56696561
chr14:56689153-56699153	chr14	56696930
chr14:56689153-56699153	chr14	56696943
chr14:56689153-56699153	chr14	56696943
chr14:56689153-56699153	chr14	56697019
chr14:56689153-56699153	chr14	56697764
chr14:56689153-56699153	chr14	56697788
chr14:56689153-56699153	chr14	56698076
chr14:56689153-56699153	chr14	56698076
chr14:56689153-56699153	chr14	56699027
chr14:56689153-56699153	chr14	56699027
chr9:113561737-113571737	chr9	113561726
chr9:113561737-113571737	chr9	113561726
chr9:113561737-113571737	chr9	113562076
chr9:113561737-113571737	chr9	113562076
chr9:113561737-113571737	chr9	113562090
chr9:113561737-113571737	chr9	113562147
chr9:113561737-113571737	chr9	113562938
chr9:113561737-113571737	chr9	113562938
chr9:113561737-113571737	chr9	113562938
chr9:113561737-113571737	chr9	113562938
chr9:113561737-113571737	chr9	113562938
chr9:113561737-113571737	chr9	113563006
chr9:113561737-113571737	chr9	113563006
chr9:113561737-113571737	chr9	113563006
chr9:113561737-113571737	chr9	113563006
chr9:113561737-113571737	chr9	113563006
chr9:113561737-113571737	chr9	113564989
chr9:113561737-113571737	chr9	113564989
chr9:113561737-113571737	chr9	113565046
chr9:113561737-113571737	chr9	113565046
chr9:113561737-113571737	chr9	113565617
chr9:113561737-113571737	chr9	113565674
chr9:113561737-113571737	chr9	113566177
chr9:113561737-113571737	chr9	113566177
chr9:113561737-113571737	chr9	113566668
chr9:113561737-113571737	chr9	113566745
chr9:113561737-113571737	chr9	113568536
chr9:113561737-113571737	chr9	113568561
chr9:113561737-113571737	chr9	113570005
chr9:113561737-113571737	chr9	113570005
chr9:113561737-113571737	chr9	113570413
chr9:113561737-113571737	chr9	113570602
chr9:113561737-113571737	chr9	113570602
chr9:113561737-113571737	chr9	113570605
chr9:113561737-113571737	chr9	113570896
chr9:113561737-113571737	chr9	113571007
chr9:113561737-113571737	chr9	113571255
chr9:113561737-113571737	chr9	113571314
chr13:45893844-45903844	chr13	45895378
chr13:45893844-45903844	chr13	45895378
chr13:45893844-45903844	chr13	45895378
chr13:45893844-45903844	chr13	45895378
chr13:45893844-45903844	chr13	45895416
chr13:45893844-45903844	chr13	45895416
chr13:45893844-45903844	chr13	45895539
chr13:45893844-45903844	chr13	45895539
chr13:45893844-45903844	chr13	45895539
chr13:45893844-45903844	chr13	45895539
chr13:45893844-45903844	chr13	45896251
chr13:45893844-45903844	chr13	45896251
chr13:45893844-45903844	chr13	45896625
chr13:45893844-45903844	chr13	45896634
chr13:45893844-45903844	chr13	45896792
chr13:45893844-45903844	chr13	45896792
chr13:45893844-45903844	chr13	45896919
chr13:45893844-45903844	chr13	45896919
chr13:45893844-45903844	chr13	45896919
chr13:45893844-45903844	chr13	45896919
chr13:45893844-45903844	chr13	45896919
chr13:45893844-45903844	chr13	45896953
chr13:45893844-45903844	chr13	45896953
chr13:45893844-45903844	chr13	45896953
chr13:45893844-45903844	chr13	45896953
chr13:45893844-45903844	chr13	45896953
chr13:45893844-45903844	chr13	45897096
chr13:45893844-45903844	chr13	45897096
chr13:45893844-45903844	chr13	45902077
chr13:45893844-45903844	chr13	45902077
chr13:45893844-45903844	chr13	45902151
chr13:45893844-45903844	chr13	45902151
chr13:45893844-45903844	chr13	45902183
chr13:45893844-45903844	chr13	45902183
chr12:80436534-80446534	chr12	80436459
chr12:80436534-80446534	chr12	80436459
chr12:80436534-80446534	chr12	80436464
chr12:80436534-80446534	chr12	80436472
chr12:80436534-80446534	chr12	80436487
chr12:80436534-80446534	chr12	80436487
chr12:80436534-80446534	chr12	80436495
chr12:80436534-80446534	chr12	80436495
chr12:80436534-80446534	chr12	80436514
chr12:80436534-80446534	chr12	80436514
chr12:80436534-80446534	chr12	80436514
chr12:80436534-80446534	chr12	80436514
chr12:80436534-80446534	chr12	80436516
chr12:80436534-80446534	chr12	80436529
chr12:80436534-80446534	chr12	80436529
chr12:80436534-80446534	chr12	80436533
chr12:80436534-80446534	chr12	80436533
chr12:80436534-80446534	chr12	80436542
chr12:80436534-80446534	chr12	80436542
chr12:80436534-80446534	chr12	80436548
chr12:80436534-80446534	chr12	80436548
chr12:80436534-80446534	chr12	80436550
chr12:80436534-80446534	chr12	80436550
chr12:80436534-80446534	chr12	80436550
chr12:80436534-80446534	chr12	80436550
chr12:80436534-80446534	chr12	80436553
chr12:80436534-80446534	chr12	80436553
chr12:80436534-80446534	chr12	80436557
chr12:80436534-80446534	chr12	80436557
chr12:80436534-80446534	chr12	80436559
chr12:80436534-80446534	chr12	80436563
chr12:80436534-80446534	chr12	80436577
chr12:80436534-80446534	chr12	80436577
chr12:80436534-80446534	chr12	80436577
chr12:80436534-80446534	chr12	80436578
chr12:80436534-80446534	chr12	80436578
chr12:80436534-80446534	chr12	80436583
chr12:80436534-80446534	chr12	80436583
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436596
chr12:80436534-80446534	chr12	80436598
chr12:80436534-80446534	chr12	80436598
chr12:80436534-80446534	chr12	80436599
chr12:80436534-80446534	chr12	80436599
chr12:80436534-80446534	chr12	80436601
chr12:80436534-80446534	chr12	80436601
chr12:80436534-80446534	chr12	80436605
chr12:80436534-80446534	chr12	80436605
chr12:80436534-80446534	chr12	80436606
chr12:80436534-80446534	chr12	80436615
chr12:80436534-80446534	chr12	80436615
chr12:80436534-80446534	chr12	80436615
chr12:80436534-80446534	chr12	80436615
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436619
chr12:80436534-80446534	chr12	80436623
chr12:80436534-80446534	chr12	80436623
chr12:80436534-80446534	chr12	80436630
chr12:80436534-80446534	chr12	80436633
chr12:80436534-80446534	chr12	80436633
chr12:80436534-80446534	chr12	80436636
chr12:80436534-80446534	chr12	80436636
chr12:80436534-80446534	chr12	80436641
chr12:80436534-80446534	chr12	80436641
chr12:80436534-80446534	chr12	80436641
chr12:80436534-80446534	chr12	80436641
chr12:80436534-80446534	chr12	80436650
chr12:80436534-80446534	chr12	80436650
chr12:80436534-80446534	chr12	80436652
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436677
chr12:80436534-80446534	chr12	80436686
chr12:80436534-80446534	chr12	80436686
chr12:80436534-80446534	chr12	80436704
chr12:80436534-80446534	chr12	80436704
chr12:80436534-80446534	chr12	80436707
chr12:80436534-80446534	chr12	80436707
chr12:80436534-80446534	chr12	80436708
chr12:80436534-80446534	chr12	80436708
chr12:80436534-80446534	chr12	80436708
chr12:80436534-80446534	chr12	80436708
chr12:80436534-80446534	chr12	80436708
chr12:80436534-80446534	chr12	80436719
chr12:80436534-80446534	chr12	80436719
chr12:80436534-80446534	chr12	80436719
chr12:80436534-80446534	chr12	80436719
chr12:80436534-80446534	chr12	80436726
chr12:80436534-80446534	chr12	80436726
chr12:80436534-80446534	chr12	80436728
chr12:80436534-80446534	chr12	80436743
chr12:80436534-80446534	chr12	80436743
chr12:80436534-80446534	chr12	80436772
chr12:80436534-80446534	chr12	80436773
chr12:80436534-80446534	chr12	80436773
chr12:80436534-80446534	chr12	80436773
chr12:80436534-80446534	chr12	80436773
chr12:80436534-80446534	chr12	80436774
chr12:80436534-80446534	chr12	80436774
chr12:80436534-80446534	chr12	80436834
chr12:80436534-80446534	chr12	80436868
chr12:80436534-80446534	chr12	80436868
chr12:80436534-80446534	chr12	80436946
chr12:80436534-80446534	chr12	80436946
chr12:80436534-80446534	chr12	80436961
chr12:80436534-80446534	chr12	80436961
chr12:80436534-80446534	chr12	80437035
chr12:80436534-80446534	chr12	80437035
chr12:80436534-80446534	chr12	80437098
chr12:80436534-80446534	chr12	80437141
chr12:80436534-80446534	chr12	80437203
chr12:80436534-80446534	chr12	80437434
chr12:80436534-80446534	chr12	80437434
chr12:80436534-80446534	chr12	80437547
chr12:80436534-80446534	chr12	80437612
chr12:80436534-80446534	chr12	80439502
chr12:80436534-80446534	chr12	80439502
chr12:80436534-80446534	chr12	80439791
chr12:80436534-80446534	chr12	80439844
chr12:80436534-80446534	chr12	80440153
chr12:80436534-80446534	chr12	80440295
chr12:80436534-80446534	chr12	80440792
chr12:80436534-80446534	chr12	80440792
chr12:80436534-80446534	chr12	80440961
chr12:80436534-80446534	chr12	80441010
chr12:80436534-80446534	chr12	80441101
chr12:80436534-80446534	chr12	80441101
chr12:80436534-80446534	chr12	80441148
chr12:80436534-80446534	chr12	80441163
chr12:80436534-80446534	chr12	80443256
chr12:80436534-80446534	chr12	80443256
chr12:80436534-80446534	chr12	80443263
chr12:80436534-80446534	chr12	80443263
chr12:80436534-80446534	chr12	80443603
chr12:80436534-80446534	chr12	80443712
chr12:80436534-80446534	chr12	80444616
chr12:80436534-80446534	chr12	80444616
chr12:80436534-80446534	chr12	80445775
chr12:80436534-80446534	chr12	80445786
chr17:24661019-24671019	chr17	24663536
chr17:24661019-24671019	chr17	24663536
chr17:24661019-24671019	chr17	24664332
chr17:24661019-24671019	chr17	24664380
chr17:24661019-24671019	chr17	24664932
chr17:24661019-24671019	chr17	24664932
chr17:24661019-24671019	chr17	24665999
chr17:24661019-24671019	chr17	24666063
chr17:24661019-24671019	chr17	24667478
chr17:24661019-24671019	chr17	24667478
chr17:24661019-24671019	chr17	24667501
chr17:24661019-24671019	chr17	24667501
chr17:24661019-24671019	chr17	24667592
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667604
chr17:24661019-24671019	chr17	24667634
chr17:24661019-24671019	chr17	24667685
chr17:24661019-24671019	chr17	24667754
chr17:24661019-24671019	chr17	24668942
chr17:24661019-24671019	chr17	24668942
chr17:24661019-24671019	chr17	24669214
chr17:24661019-24671019	chr17	24669214
chr17:24661019-24671019	chr17	24669214
chr17:24661019-24671019	chr17	24669214
chr17:24661019-24671019	chr17	24669413
chr17:24661019-24671019	chr17	24669427
chr17:24661019-24671019	chr17	24669427
chr17:24661019-24671019	chr17	24669427
chr17:24661019-24671019	chr17	24669437
chr17:24661019-24671019	chr17	24669437
chr17:24661019-24671019	chr17	24669437
chr17:24661019-24671019	chr17	24669463
chr17:24661019-24671019	chr17	24669463
chr17:24661019-24671019	chr17	24669463
chr17:24661019-24671019	chr17	24669511
chr17:24661019-24671019	chr17	24669586
chr17:24661019-24671019	chr17	24669586
chr17:24661019-24671019	chr17	24669593
chr17:24661019-24671019	chr17	24669593
chr17:24661019-24671019	chr17	24669593
chr17:24661019-24671019	chr17	24669593
chr17:24661019-24671019	chr17	24669596
chr17:24661019-24671019	chr17	24669596
chr17:24661019-24671019	chr17	24669598
chr17:24661019-24671019	chr17	24669598
chr17:24661019-24671019	chr17	24669598
chr17:24661019-24671019	chr17	24669598
chr17:24661019-24671019	chr17	24669603
chr17:24661019-24671019	chr17	24669603
chr17:24661019-24671019	chr17	24669603
chr17:24661019-24671019	chr17	24669606
chr17:24661019-24671019	chr17	24669606
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669608
chr17:24661019-24671019	chr17	24669613
chr17:24661019-24671019	chr17	24669614
chr17:24661019-24671019	chr17	24669615
chr17:24661019-24671019	chr17	24669615
chr17:24661019-24671019	chr17	24669619
chr17:24661019-24671019	chr17	24669619
chr17:24661019-24671019	chr17	24669619
chr17:24661019-24671019	chr17	24669621
