region	chromosome	position
chr1:191116008-191126008	chr1	191120517
chr1:191116008-191126008	chr1	191120545
chr1:191116008-191126008	chr1	191120545
chr1:191116008-191126008	chr1	191120557
chr1:191116008-191126008	chr1	191120557
chr1:191116008-191126008	chr1	191120557
chr1:191116008-191126008	chr1	191120557
chr1:191116008-191126008	chr1	191120557
chr1:191116008-191126008	chr1	191120564
chr1:191116008-191126008	chr1	191120574
chr1:191116008-191126008	chr1	191120575
chr1:191116008-191126008	chr1	191120577
chr1:191116008-191126008	chr1	191120581
chr1:191116008-191126008	chr1	191120583
chr1:191116008-191126008	chr1	191120586
chr1:191116008-191126008	chr1	191120588
chr1:191116008-191126008	chr1	191120590
chr1:191116008-191126008	chr1	191120608
chr1:191116008-191126008	chr1	191120615
chr1:191116008-191126008	chr1	191120615
chr1:191116008-191126008	chr1	191120617
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120619
chr1:191116008-191126008	chr1	191120622
chr1:191116008-191126008	chr1	191120626
chr1:191116008-191126008	chr1	191120653
chr1:191116008-191126008	chr1	191120653
chr1:191116008-191126008	chr1	191120663
chr1:191116008-191126008	chr1	191120663
chr1:191116008-191126008	chr1	191120667
chr1:191116008-191126008	chr1	191120667
chr1:191116008-191126008	chr1	191120668
chr1:191116008-191126008	chr1	191120671
chr1:191116008-191126008	chr1	191120671
chr1:191116008-191126008	chr1	191120677
chr1:191116008-191126008	chr1	191120689
chr1:191116008-191126008	chr1	191120689
chr1:191116008-191126008	chr1	191120696
chr1:191116008-191126008	chr1	191120696
chr1:191116008-191126008	chr1	191120711
chr1:191116008-191126008	chr1	191120711
chr1:191116008-191126008	chr1	191120712
chr1:191116008-191126008	chr1	191120712
chr1:191116008-191126008	chr1	191120712
chr1:191116008-191126008	chr1	191120712
chr1:191116008-191126008	chr1	191120712
chr1:191116008-191126008	chr1	191120717
chr1:191116008-191126008	chr1	191120720
chr1:191116008-191126008	chr1	191120725
chr1:191116008-191126008	chr1	191120725
chr1:191116008-191126008	chr1	191120730
chr1:191116008-191126008	chr1	191120738
chr1:191116008-191126008	chr1	191120758
chr1:191116008-191126008	chr1	191120765
chr1:191116008-191126008	chr1	191120765
chr1:191116008-191126008	chr1	191120775
chr1:191116008-191126008	chr1	191120778
chr1:191116008-191126008	chr1	191120778
chr1:191116008-191126008	chr1	191120778
chr1:191116008-191126008	chr1	191120778
chr1:191116008-191126008	chr1	191120778
chr1:191116008-191126008	chr1	191120790
chr1:191116008-191126008	chr1	191120802
chr1:191116008-191126008	chr1	191120802
chr1:191116008-191126008	chr1	191120803
chr1:191116008-191126008	chr1	191120808
chr1:191116008-191126008	chr1	191120808
chr1:191116008-191126008	chr1	191120812
chr1:191116008-191126008	chr1	191120812
chr1:191116008-191126008	chr1	191120827
chr1:191116008-191126008	chr1	191120827
chr1:191116008-191126008	chr1	191120828
chr1:191116008-191126008	chr1	191120833
chr1:191116008-191126008	chr1	191120836
chr1:191116008-191126008	chr1	191120845
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121073
chr1:191116008-191126008	chr1	191121080
chr1:191116008-191126008	chr1	191121086
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121096
chr1:191116008-191126008	chr1	191121107
chr1:191116008-191126008	chr1	191121107
chr1:191116008-191126008	chr1	191121174
chr1:191116008-191126008	chr1	191121174
chr1:191116008-191126008	chr1	191121376
chr1:191116008-191126008	chr1	191121386
chr1:191116008-191126008	chr1	191121395
chr1:191116008-191126008	chr1	191121409
chr1:191116008-191126008	chr1	191121430
chr1:191116008-191126008	chr1	191121437
chr1:191116008-191126008	chr1	191121444
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121497
chr1:191116008-191126008	chr1	191121603
chr1:191116008-191126008	chr1	191121634
chr1:191116008-191126008	chr1	191121645
chr1:191116008-191126008	chr1	191121645
chr1:191116008-191126008	chr1	191121705
chr1:191116008-191126008	chr1	191121737
chr1:191116008-191126008	chr1	191121737
chr1:191116008-191126008	chr1	191121756
chr1:191116008-191126008	chr1	191121756
chr1:191116008-191126008	chr1	191121766
chr1:191116008-191126008	chr1	191121796
chr1:191116008-191126008	chr1	191121796
chr1:191116008-191126008	chr1	191121866
chr1:191116008-191126008	chr1	191121866
chr1:191116008-191126008	chr1	191121866
chr1:191116008-191126008	chr1	191121866
chr1:191116008-191126008	chr1	191121896
chr1:191116008-191126008	chr1	191121929
chr1:191116008-191126008	chr1	191121976
chr1:191116008-191126008	chr1	191122035
chr1:191116008-191126008	chr1	191122035
chr1:191116008-191126008	chr1	191122200
chr1:191116008-191126008	chr1	191122200
chr1:191116008-191126008	chr1	191122229
chr1:191116008-191126008	chr1	191122229
chr1:191116008-191126008	chr1	191122281
chr1:191116008-191126008	chr1	191122311
chr1:191116008-191126008	chr1	191122440
chr1:191116008-191126008	chr1	191122471
chr1:191116008-191126008	chr1	191122518
chr1:191116008-191126008	chr1	191122538
chr1:191116008-191126008	chr1	191122538
chr1:191116008-191126008	chr1	191122860
chr1:191116008-191126008	chr1	191122865
chr1:191116008-191126008	chr1	191122865
chr1:191116008-191126008	chr1	191122866
chr1:191116008-191126008	chr1	191122866
chr1:191116008-191126008	chr1	191122907
chr1:191116008-191126008	chr1	191122931
chr1:191116008-191126008	chr1	191122931
chr1:191116008-191126008	chr1	191122938
chr1:191116008-191126008	chr1	191122948
chr1:191116008-191126008	chr1	191122978
chr1:191116008-191126008	chr1	191123000
chr1:191116008-191126008	chr1	191123004
chr1:191116008-191126008	chr1	191123034
chr1:191116008-191126008	chr1	191123034
chr1:191116008-191126008	chr1	191123078
chr1:191116008-191126008	chr1	191123078
chr1:191116008-191126008	chr1	191123106
chr1:191116008-191126008	chr1	191123106
chr1:191116008-191126008	chr1	191123271
chr1:191116008-191126008	chr1	191123271
chr1:191116008-191126008	chr1	191123294
chr1:191116008-191126008	chr1	191123294
chr1:191116008-191126008	chr1	191123370
chr1:191116008-191126008	chr1	191123411
chr1:191116008-191126008	chr1	191123421
chr1:191116008-191126008	chr1	191123459
chr1:191116008-191126008	chr1	191123610
chr1:191116008-191126008	chr1	191123746
chr1:191116008-191126008	chr1	191123798
chr1:191116008-191126008	chr1	191123798
chr1:191116008-191126008	chr1	191123804
chr1:191116008-191126008	chr1	191123804
chr1:191116008-191126008	chr1	191123941
chr1:191116008-191126008	chr1	191124019
chr1:191116008-191126008	chr1	191124042
chr1:191116008-191126008	chr1	191124042
chr1:191116008-191126008	chr1	191124046
chr1:191116008-191126008	chr1	191124046
chr1:191116008-191126008	chr1	191124061
chr1:191116008-191126008	chr1	191124090
chr1:191116008-191126008	chr1	191124090
chr1:191116008-191126008	chr1	191124092
chr1:191116008-191126008	chr1	191124144
chr1:191116008-191126008	chr1	191124242
chr1:191116008-191126008	chr1	191124242
chr1:191116008-191126008	chr1	191124276
chr1:191116008-191126008	chr1	191124276
chr1:191116008-191126008	chr1	191124280
chr1:191116008-191126008	chr1	191124401
chr1:191116008-191126008	chr1	191124504
chr1:191116008-191126008	chr1	191124504
chr1:191116008-191126008	chr1	191124557
chr1:191116008-191126008	chr1	191124557
chr1:191116008-191126008	chr1	191124648
chr1:191116008-191126008	chr1	191124688
chr1:191116008-191126008	chr1	191124707
chr1:191116008-191126008	chr1	191124764
chr1:191116008-191126008	chr1	191124764
chr1:191116008-191126008	chr1	191124979
chr1:191116008-191126008	chr1	191124979
chr1:191116008-191126008	chr1	191124979
chr1:191116008-191126008	chr1	191125086
chr1:191116008-191126008	chr1	191125092
chr1:191116008-191126008	chr1	191125092
chr1:191116008-191126008	chr1	191125092
chr1:191116008-191126008	chr1	191125118
chr1:191116008-191126008	chr1	191125440
chr1:191116008-191126008	chr1	191125440
chr1:191116008-191126008	chr1	191125473
chr1:191116008-191126008	chr1	191125473
chr1:191116008-191126008	chr1	191125475
chr1:191116008-191126008	chr1	191125475
chr1:191116008-191126008	chr1	191125475
chr1:191116008-191126008	chr1	191125475
chr1:191116008-191126008	chr1	191125678
chr1:191116008-191126008	chr1	191125763
chr1:191116008-191126008	chr1	191125763
chr1:191116008-191126008	chr1	191125786
chr1:191116008-191126008	chr1	191125786
chr1:191116008-191126008	chr1	191125853
chr1:191116008-191126008	chr1	191125857
chr1:191116008-191126008	chr1	191125857
chr1:191116008-191126008	chr1	191125868
chr1:191116008-191126008	chr1	191125874
chr1:191116008-191126008	chr1	191125874
chr1:191116008-191126008	chr1	191125874
chr1:191116008-191126008	chr1	191125881
chr1:191116008-191126008	chr1	191125886
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125913
chr1:191116008-191126008	chr1	191125923
chr1:191116008-191126008	chr1	191125982
chr1:191116008-191126008	chr1	191125988
chr1:191116008-191126008	chr1	191126002
chr1:191116008-191126008	chr1	191126006
chr1:93147786-93157786	chr1	93147702
chr1:93147786-93157786	chr1	93147755
chr1:93147786-93157786	chr1	93147962
chr1:93147786-93157786	chr1	93148750
chr1:93147786-93157786	chr1	93148750
chr1:93147786-93157786	chr1	93148942
chr1:93147786-93157786	chr1	93148942
chr1:93147786-93157786	chr1	93149170
chr1:93147786-93157786	chr1	93149192
chr1:93147786-93157786	chr1	93149212
chr1:93147786-93157786	chr1	93149257
chr1:93147786-93157786	chr1	93149717
chr1:93147786-93157786	chr1	93149717
chr1:93147786-93157786	chr1	93149723
chr1:93147786-93157786	chr1	93149723
chr1:93147786-93157786	chr1	93149779
chr1:93147786-93157786	chr1	93149779
chr1:93147786-93157786	chr1	93149781
chr1:93147786-93157786	chr1	93149781
chr1:93147786-93157786	chr1	93149838
chr1:93147786-93157786	chr1	93149838
chr1:93147786-93157786	chr1	93149922
chr1:93147786-93157786	chr1	93149922
chr1:93147786-93157786	chr1	93150186
chr1:93147786-93157786	chr1	93150186
chr1:93147786-93157786	chr1	93150315
chr1:93147786-93157786	chr1	93150315
chr1:93147786-93157786	chr1	93150433
chr1:93147786-93157786	chr1	93150433
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150644
chr1:93147786-93157786	chr1	93150873
chr1:93147786-93157786	chr1	93150873
chr1:93147786-93157786	chr1	93150923
chr1:93147786-93157786	chr1	93150982
chr1:93147786-93157786	chr1	93150982
chr1:93147786-93157786	chr1	93151095
chr1:93147786-93157786	chr1	93151103
chr1:93147786-93157786	chr1	93151200
chr1:93147786-93157786	chr1	93151200
chr1:93147786-93157786	chr1	93151203
chr1:93147786-93157786	chr1	93151203
chr1:93147786-93157786	chr1	93151203
chr1:93147786-93157786	chr1	93151203
chr1:93147786-93157786	chr1	93151403
chr1:93147786-93157786	chr1	93151498
chr1:93147786-93157786	chr1	93151498
chr1:93147786-93157786	chr1	93151523
chr1:93147786-93157786	chr1	93151607
chr1:93147786-93157786	chr1	93151632
chr1:93147786-93157786	chr1	93151667
chr1:93147786-93157786	chr1	93151763
chr1:93147786-93157786	chr1	93151810
chr1:93147786-93157786	chr1	93151826
chr1:93147786-93157786	chr1	93151924
chr1:93147786-93157786	chr1	93151924
chr1:93147786-93157786	chr1	93152038
chr1:93147786-93157786	chr1	93152038
chr1:93147786-93157786	chr1	93152089
chr1:93147786-93157786	chr1	93152109
chr1:93147786-93157786	chr1	93152109
chr1:93147786-93157786	chr1	93152127
chr1:93147786-93157786	chr1	93152140
chr1:93147786-93157786	chr1	93152142
chr1:93147786-93157786	chr1	93152142
chr1:93147786-93157786	chr1	93152187
chr1:93147786-93157786	chr1	93152187
chr1:93147786-93157786	chr1	93152187
chr1:93147786-93157786	chr1	93152187
chr1:93147786-93157786	chr1	93152576
chr1:93147786-93157786	chr1	93152576
chr1:93147786-93157786	chr1	93152821
chr1:93147786-93157786	chr1	93152824
chr1:93147786-93157786	chr1	93152859
chr1:93147786-93157786	chr1	93152876
chr1:93147786-93157786	chr1	93152957
chr1:93147786-93157786	chr1	93152962
chr1:93147786-93157786	chr1	93152962
chr1:93147786-93157786	chr1	93153106
chr1:93147786-93157786	chr1	93153106
chr1:93147786-93157786	chr1	93153106
chr1:93147786-93157786	chr1	93153106
chr1:93147786-93157786	chr1	93153113
chr1:93147786-93157786	chr1	93153160
chr1:93147786-93157786	chr1	93153160
chr1:93147786-93157786	chr1	93153204
chr1:93147786-93157786	chr1	93153204
chr1:93147786-93157786	chr1	93153262
chr1:93147786-93157786	chr1	93153262
chr1:93147786-93157786	chr1	93153296
chr1:93147786-93157786	chr1	93153296
chr1:93147786-93157786	chr1	93153297
chr1:93147786-93157786	chr1	93153299
chr1:93147786-93157786	chr1	93153323
chr1:93147786-93157786	chr1	93153323
chr1:93147786-93157786	chr1	93153335
chr1:93147786-93157786	chr1	93153352
chr1:93147786-93157786	chr1	93153397
chr1:93147786-93157786	chr1	93153397
chr1:93147786-93157786	chr1	93153397
chr1:93147786-93157786	chr1	93153397
chr1:93147786-93157786	chr1	93153819
chr1:93147786-93157786	chr1	93153819
chr1:93147786-93157786	chr1	93154008
chr1:93147786-93157786	chr1	93154119
chr1:93147786-93157786	chr1	93154119
chr1:93147786-93157786	chr1	93154153
chr1:93147786-93157786	chr1	93154153
chr1:93147786-93157786	chr1	93154160
chr1:93147786-93157786	chr1	93154192
chr1:93147786-93157786	chr1	93154229
chr1:93147786-93157786	chr1	93154251
chr1:93147786-93157786	chr1	93154280
chr1:93147786-93157786	chr1	93154293
chr1:93147786-93157786	chr1	93154293
chr1:93147786-93157786	chr1	93154354
chr1:93147786-93157786	chr1	93154479
chr1:93147786-93157786	chr1	93154555
chr1:93147786-93157786	chr1	93154558
chr1:93147786-93157786	chr1	93154558
chr1:93147786-93157786	chr1	93154571
chr1:93147786-93157786	chr1	93154610
chr1:93147786-93157786	chr1	93154648
chr1:93147786-93157786	chr1	93154708
chr1:93147786-93157786	chr1	93154736
chr1:93147786-93157786	chr1	93154749
chr1:93147786-93157786	chr1	93154811
chr1:93147786-93157786	chr1	93154811
chr1:93147786-93157786	chr1	93154852
chr1:93147786-93157786	chr1	93154907
chr1:93147786-93157786	chr1	93154907
chr1:93147786-93157786	chr1	93154924
chr1:93147786-93157786	chr1	93154955
chr1:93147786-93157786	chr1	93154955
chr1:93147786-93157786	chr1	93154959
chr1:93147786-93157786	chr1	93154959
chr1:93147786-93157786	chr1	93154961
chr1:93147786-93157786	chr1	93154961
chr1:93147786-93157786	chr1	93154994
chr1:93147786-93157786	chr1	93155017
chr1:93147786-93157786	chr1	93155017
chr1:93147786-93157786	chr1	93155028
chr1:93147786-93157786	chr1	93155055
chr1:93147786-93157786	chr1	93155055
chr1:93147786-93157786	chr1	93155067
chr1:93147786-93157786	chr1	93155178
chr1:93147786-93157786	chr1	93155414
chr1:93147786-93157786	chr1	93155462
chr1:93147786-93157786	chr1	93155500
chr1:93147786-93157786	chr1	93155522
chr1:93147786-93157786	chr1	93155577
chr1:93147786-93157786	chr1	93155589
chr1:93147786-93157786	chr1	93155589
chr1:93147786-93157786	chr1	93155706
chr1:93147786-93157786	chr1	93155706
chr1:93147786-93157786	chr1	93155775
chr1:93147786-93157786	chr1	93155816
chr1:93147786-93157786	chr1	93155816
chr1:93147786-93157786	chr1	93155832
chr1:93147786-93157786	chr1	93155832
chr1:93147786-93157786	chr1	93155922
chr1:93147786-93157786	chr1	93155926
chr1:93147786-93157786	chr1	93155977
chr1:93147786-93157786	chr1	93156041
chr1:93147786-93157786	chr1	93156041
chr1:93147786-93157786	chr1	93156194
chr1:93147786-93157786	chr1	93156194
chr1:93147786-93157786	chr1	93156232
chr1:93147786-93157786	chr1	93156232
chr1:93147786-93157786	chr1	93156272
chr1:93147786-93157786	chr1	93156272
chr1:93147786-93157786	chr1	93156294
chr1:93147786-93157786	chr1	93156333
chr1:93147786-93157786	chr1	93156347
chr1:93147786-93157786	chr1	93156359
chr1:93147786-93157786	chr1	93156409
chr1:93147786-93157786	chr1	93156409
chr1:93147786-93157786	chr1	93156409
chr1:93147786-93157786	chr1	93156409
chr1:93147786-93157786	chr1	93156424
chr1:93147786-93157786	chr1	93156432
chr1:93147786-93157786	chr1	93156456
chr1:93147786-93157786	chr1	93156456
chr1:93147786-93157786	chr1	93156456
chr1:93147786-93157786	chr1	93156456
chr1:93147786-93157786	chr1	93156509
chr1:93147786-93157786	chr1	93156509
chr1:93147786-93157786	chr1	93156601
chr1:93147786-93157786	chr1	93156651
chr1:93147786-93157786	chr1	93157004
chr1:93147786-93157786	chr1	93157004
chr1:93147786-93157786	chr1	93157014
chr1:93147786-93157786	chr1	93157058
chr1:93147786-93157786	chr1	93157058
chr1:93147786-93157786	chr1	93157323
chr1:93147786-93157786	chr1	93157323
chr1:93147786-93157786	chr1	93157384
chr1:93147786-93157786	chr1	93157384
chr1:93147786-93157786	chr1	93157404
chr1:93147786-93157786	chr1	93157712
chr1:93147786-93157786	chr1	93157712
chr1:93147786-93157786	chr1	93157712
chr1:93147786-93157786	chr1	93157712
chr1:93147786-93157786	chr1	93157735
chr1:93147786-93157786	chr1	93157735
chr1:113899189-113909189	chr1	113899114
chr1:113899189-113909189	chr1	113899224
chr1:113899189-113909189	chr1	113899282
chr1:113899189-113909189	chr1	113899409
chr1:113899189-113909189	chr1	113899409
chr1:113899189-113909189	chr1	113899912
chr1:113899189-113909189	chr1	113899968
chr1:113899189-113909189	chr1	113899968
chr1:113899189-113909189	chr1	113900006
chr1:113899189-113909189	chr1	113900314
chr1:113899189-113909189	chr1	113900343
chr1:113899189-113909189	chr1	113900353
chr1:113899189-113909189	chr1	113900482
chr1:113899189-113909189	chr1	113900482
chr1:113899189-113909189	chr1	113900482
chr1:113899189-113909189	chr1	113900482
chr1:113899189-113909189	chr1	113900521
chr1:113899189-113909189	chr1	113900521
chr1:113899189-113909189	chr1	113900623
chr1:113899189-113909189	chr1	113900780
chr1:113899189-113909189	chr1	113900780
chr1:113899189-113909189	chr1	113900780
chr1:113899189-113909189	chr1	113900780
chr1:113899189-113909189	chr1	113900780
chr1:113899189-113909189	chr1	113900834
chr1:113899189-113909189	chr1	113900834
chr1:113899189-113909189	chr1	113900834
chr1:113899189-113909189	chr1	113900834
chr1:113899189-113909189	chr1	113900834
chr1:113899189-113909189	chr1	113901221
chr1:113899189-113909189	chr1	113901371
chr1:113899189-113909189	chr1	113901863
chr1:113899189-113909189	chr1	113901863
chr1:113899189-113909189	chr1	113901928
chr1:113899189-113909189	chr1	113901928
chr1:113899189-113909189	chr1	113902055
chr1:113899189-113909189	chr1	113902298
chr1:113899189-113909189	chr1	113902324
chr1:113899189-113909189	chr1	113902584
chr1:113899189-113909189	chr1	113902724
chr1:113899189-113909189	chr1	113902897
chr1:113899189-113909189	chr1	113902897
chr1:113899189-113909189	chr1	113902903
chr1:113899189-113909189	chr1	113902903
chr1:113899189-113909189	chr1	113902921
chr1:113899189-113909189	chr1	113902921
chr1:113899189-113909189	chr1	113902949
chr1:113899189-113909189	chr1	113902949
chr1:113899189-113909189	chr1	113903003
chr1:113899189-113909189	chr1	113903353
chr1:113899189-113909189	chr1	113903353
chr1:113899189-113909189	chr1	113903372
chr1:113899189-113909189	chr1	113903412
chr1:113899189-113909189	chr1	113903412
chr1:113899189-113909189	chr1	113903526
chr1:113899189-113909189	chr1	113903547
chr1:113899189-113909189	chr1	113903693
chr1:113899189-113909189	chr1	113903693
chr1:113899189-113909189	chr1	113903693
chr1:113899189-113909189	chr1	113903693
chr1:113899189-113909189	chr1	113903741
chr1:113899189-113909189	chr1	113903776
chr1:113899189-113909189	chr1	113903797
chr1:113899189-113909189	chr1	113903797
chr1:113899189-113909189	chr1	113903809
chr1:113899189-113909189	chr1	113903838
chr1:113899189-113909189	chr1	113903840
chr1:113899189-113909189	chr1	113903851
chr1:113899189-113909189	chr1	113903856
chr1:113899189-113909189	chr1	113903857
chr1:113899189-113909189	chr1	113903870
chr1:113899189-113909189	chr1	113903870
chr1:113899189-113909189	chr1	113903870
chr1:113899189-113909189	chr1	113903870
chr1:113899189-113909189	chr1	113903873
chr1:113899189-113909189	chr1	113903873
chr1:113899189-113909189	chr1	113903901
chr1:113899189-113909189	chr1	113903916
chr1:113899189-113909189	chr1	113903924
chr1:113899189-113909189	chr1	113903943
chr1:113899189-113909189	chr1	113903943
chr1:113899189-113909189	chr1	113903962
chr1:113899189-113909189	chr1	113903967
chr1:113899189-113909189	chr1	113903967
chr1:113899189-113909189	chr1	113903978
chr1:113899189-113909189	chr1	113903978
chr1:113899189-113909189	chr1	113903982
chr1:113899189-113909189	chr1	113903983
chr1:113899189-113909189	chr1	113903995
chr1:113899189-113909189	chr1	113903998
chr1:113899189-113909189	chr1	113904020
chr1:113899189-113909189	chr1	113904020
chr1:113899189-113909189	chr1	113904024
chr1:113899189-113909189	chr1	113904025
chr1:113899189-113909189	chr1	113904025
chr1:113899189-113909189	chr1	113904026
chr1:113899189-113909189	chr1	113904026
chr1:113899189-113909189	chr1	113904026
chr1:113899189-113909189	chr1	113904026
chr1:113899189-113909189	chr1	113904043
chr1:113899189-113909189	chr1	113904043
chr1:113899189-113909189	chr1	113904052
chr1:113899189-113909189	chr1	113904053
chr1:113899189-113909189	chr1	113904116
chr1:113899189-113909189	chr1	113904116
chr1:113899189-113909189	chr1	113904116
chr1:113899189-113909189	chr1	113904127
chr1:113899189-113909189	chr1	113904127
chr1:113899189-113909189	chr1	113904127
chr1:113899189-113909189	chr1	113904243
chr1:113899189-113909189	chr1	113904250
chr1:113899189-113909189	chr1	113904258
chr1:113899189-113909189	chr1	113904260
chr1:113899189-113909189	chr1	113904260
chr1:113899189-113909189	chr1	113904270
chr1:113899189-113909189	chr1	113904270
chr1:113899189-113909189	chr1	113904274
chr1:113899189-113909189	chr1	113904278
chr1:113899189-113909189	chr1	113904278
chr1:113899189-113909189	chr1	113904284
chr1:113899189-113909189	chr1	113904284
chr1:113899189-113909189	chr1	113904285
chr1:113899189-113909189	chr1	113904285
chr1:113899189-113909189	chr1	113904287
chr1:113899189-113909189	chr1	113904287
chr1:113899189-113909189	chr1	113904287
chr1:113899189-113909189	chr1	113904287
chr1:113899189-113909189	chr1	113904320
chr1:113899189-113909189	chr1	113904320
chr1:113899189-113909189	chr1	113904323
chr1:113899189-113909189	chr1	113904358
chr1:113899189-113909189	chr1	113904358
chr1:113899189-113909189	chr1	113904362
chr1:113899189-113909189	chr1	113904362
chr1:113899189-113909189	chr1	113904381
chr1:113899189-113909189	chr1	113904383
chr1:113899189-113909189	chr1	113904403
chr1:113899189-113909189	chr1	113904403
chr1:113899189-113909189	chr1	113904414
chr1:113899189-113909189	chr1	113904414
chr1:113899189-113909189	chr1	113904417
chr1:113899189-113909189	chr1	113904423
chr1:113899189-113909189	chr1	113904426
chr1:113899189-113909189	chr1	113904428
