region	chromosome	position
chr3:138072312-138082312	chr3	138077992
chr3:138072312-138082312	chr3	138078939
chr3:138072312-138082312	chr3	138078939
chr3:138072312-138082312	chr3	138079128
chr3:138072312-138082312	chr3	138080055
chr3:138072312-138082312	chr3	138080108
chr3:138072312-138082312	chr3	138080187
chr3:138072312-138082312	chr3	138080232
chr3:138072312-138082312	chr3	138080654
chr3:138072312-138082312	chr3	138080654
chr3:138072312-138082312	chr3	138081308
chr3:138072312-138082312	chr3	138081564
chr3:138072312-138082312	chr3	138081655
chr3:138072312-138082312	chr3	138081811
chr3:138072312-138082312	chr3	138081811
chr3:138072312-138082312	chr3	138082224
chr3:138072312-138082312	chr3	138082224
chr3:121244941-121254941	chr3	121244887
chr3:121244941-121254941	chr3	121244917
chr3:121244941-121254941	chr3	121245106
chr3:121244941-121254941	chr3	121245106
chr3:121244941-121254941	chr3	121245897
chr3:121244941-121254941	chr3	121245972
chr3:121244941-121254941	chr3	121246084
chr3:121244941-121254941	chr3	121246191
chr3:121244941-121254941	chr3	121246316
chr3:121244941-121254941	chr3	121246316
chr3:121244941-121254941	chr3	121246354
chr3:121244941-121254941	chr3	121246354
chr3:121244941-121254941	chr3	121246390
chr3:121244941-121254941	chr3	121246390
chr3:121244941-121254941	chr3	121246633
chr3:121244941-121254941	chr3	121246633
chr3:121244941-121254941	chr3	121246790
chr3:121244941-121254941	chr3	121246790
chr3:121244941-121254941	chr3	121246805
chr3:121244941-121254941	chr3	121246805
chr3:121244941-121254941	chr3	121247734
chr3:121244941-121254941	chr3	121247734
chr3:121244941-121254941	chr3	121247806
chr3:121244941-121254941	chr3	121247806
chr3:121244941-121254941	chr3	121247857
chr3:121244941-121254941	chr3	121247921
chr3:121244941-121254941	chr3	121248109
chr3:121244941-121254941	chr3	121248438
chr3:121244941-121254941	chr3	121248855
chr3:121244941-121254941	chr3	121248855
chr3:121244941-121254941	chr3	121249462
chr3:121244941-121254941	chr3	121249462
chr3:121244941-121254941	chr3	121249603
chr3:121244941-121254941	chr3	121249603
chr3:121244941-121254941	chr3	121249646
chr3:121244941-121254941	chr3	121249646
chr3:121244941-121254941	chr3	121249651
chr3:121244941-121254941	chr3	121249651
chr3:121244941-121254941	chr3	121249654
chr3:121244941-121254941	chr3	121249654
chr3:121244941-121254941	chr3	121249667
chr3:121244941-121254941	chr3	121249667
chr3:121244941-121254941	chr3	121249689
chr3:121244941-121254941	chr3	121249743
chr3:121244941-121254941	chr3	121250065
chr3:121244941-121254941	chr3	121250065
chr3:121244941-121254941	chr3	121250090
chr3:121244941-121254941	chr3	121250118
chr3:121244941-121254941	chr3	121250118
chr3:121244941-121254941	chr3	121250255
chr3:121244941-121254941	chr3	121250255
chr3:121244941-121254941	chr3	121250262
chr3:121244941-121254941	chr3	121250270
chr3:121244941-121254941	chr3	121250284
chr3:121244941-121254941	chr3	121250284
chr3:121244941-121254941	chr3	121250284
chr3:121244941-121254941	chr3	121250314
chr3:121244941-121254941	chr3	121250450
chr3:121244941-121254941	chr3	121250450
chr3:121244941-121254941	chr3	121250484
chr3:121244941-121254941	chr3	121250484
chr3:121244941-121254941	chr3	121251379
chr3:121244941-121254941	chr3	121251379
chr3:121244941-121254941	chr3	121251657
chr3:121244941-121254941	chr3	121251657
chr3:121244941-121254941	chr3	121251722
chr3:121244941-121254941	chr3	121251722
chr3:121244941-121254941	chr3	121251722
chr3:121244941-121254941	chr3	121251722
chr3:121244941-121254941	chr3	121251824
chr3:121244941-121254941	chr3	121251888
chr3:121244941-121254941	chr3	121251927
chr3:121244941-121254941	chr3	121252022
chr3:121244941-121254941	chr3	121252271
chr3:121244941-121254941	chr3	121252360
chr3:121244941-121254941	chr3	121252389
chr3:121244941-121254941	chr3	121252466
chr3:121244941-121254941	chr3	121253054
chr3:121244941-121254941	chr3	121253054
chr3:121244941-121254941	chr3	121253134
chr3:121244941-121254941	chr3	121253134
chr3:121244941-121254941	chr3	121253779
chr3:121244941-121254941	chr3	121253790
chr3:121244941-121254941	chr3	121253813
chr3:121244941-121254941	chr3	121253813
chr3:121244941-121254941	chr3	121254442
chr3:121244941-121254941	chr3	121254442
chr4:72023087-72033087	chr4	72026872
chr4:72023087-72033087	chr4	72026872
chr4:72023087-72033087	chr4	72028459
chr4:72023087-72033087	chr4	72028459
chr4:72023087-72033087	chr4	72028515
chr4:72023087-72033087	chr4	72029788
chr4:72023087-72033087	chr4	72029788
chr4:72023087-72033087	chr4	72029892
chr4:72023087-72033087	chr4	72029892
chr4:72023087-72033087	chr4	72030612
chr4:72023087-72033087	chr4	72030612
chr4:72023087-72033087	chr4	72030833
chr4:72023087-72033087	chr4	72030833
chr4:72023087-72033087	chr4	72031824
chr4:72023087-72033087	chr4	72031923
chr4:72023087-72033087	chr4	72032578
chr4:72023087-72033087	chr4	72032645
chr5:114847065-114857065	chr5	114847063
chr5:114847065-114857065	chr5	114847325
chr5:114847065-114857065	chr5	114847325
chr5:114847065-114857065	chr5	114847325
chr5:114847065-114857065	chr5	114847325
chr5:114847065-114857065	chr5	114847400
chr5:114847065-114857065	chr5	114847476
chr5:114847065-114857065	chr5	114847520
chr5:114847065-114857065	chr5	114847531
chr5:114847065-114857065	chr5	114848065
chr5:114847065-114857065	chr5	114848065
chr5:114847065-114857065	chr5	114848413
chr5:114847065-114857065	chr5	114848413
chr5:114847065-114857065	chr5	114849205
chr5:114847065-114857065	chr5	114849330
chr5:114847065-114857065	chr5	114849384
chr5:114847065-114857065	chr5	114849384
chr5:114847065-114857065	chr5	114849384
chr5:114847065-114857065	chr5	114849384
chr5:114847065-114857065	chr5	114849462
chr5:114847065-114857065	chr5	114849558
chr5:114847065-114857065	chr5	114849669
chr5:114847065-114857065	chr5	114849790
chr5:114847065-114857065	chr5	114849790
chr5:114847065-114857065	chr5	114851154
chr5:114847065-114857065	chr5	114851330
chr5:114847065-114857065	chr5	114851330
chr5:114847065-114857065	chr5	114851428
chr5:114847065-114857065	chr5	114851522
chr5:114847065-114857065	chr5	114851522
chr5:114847065-114857065	chr5	114851580
chr5:114847065-114857065	chr5	114851580
chr5:114847065-114857065	chr5	114851630
chr5:114847065-114857065	chr5	114851630
chr5:114847065-114857065	chr5	114851634
chr5:114847065-114857065	chr5	114851634
chr5:114847065-114857065	chr5	114851759
chr5:114847065-114857065	chr5	114851759
chr5:114847065-114857065	chr5	114851793
chr5:114847065-114857065	chr5	114851793
chr5:114847065-114857065	chr5	114851798
chr5:114847065-114857065	chr5	114851798
chr5:114847065-114857065	chr5	114851998
chr5:114847065-114857065	chr5	114851998
chr5:114847065-114857065	chr5	114852027
chr5:114847065-114857065	chr5	114852189
chr5:114847065-114857065	chr5	114852261
chr5:114847065-114857065	chr5	114852330
chr5:114847065-114857065	chr5	114852341
chr5:114847065-114857065	chr5	114852462
chr5:114847065-114857065	chr5	114852510
chr5:114847065-114857065	chr5	114852601
chr5:114847065-114857065	chr5	114852601
chr5:114847065-114857065	chr5	114852617
chr5:114847065-114857065	chr5	114852617
chr5:114847065-114857065	chr5	114852617
chr5:114847065-114857065	chr5	114852617
chr5:114847065-114857065	chr5	114852621
chr5:114847065-114857065	chr5	114852621
chr5:114847065-114857065	chr5	114852662
chr5:114847065-114857065	chr5	114852662
chr5:114847065-114857065	chr5	114852989
chr5:114847065-114857065	chr5	114852989
chr5:114847065-114857065	chr5	114853008
chr5:114847065-114857065	chr5	114853008
chr5:114847065-114857065	chr5	114853824
chr5:114847065-114857065	chr5	114853824
chr5:114847065-114857065	chr5	114853903
chr5:114847065-114857065	chr5	114853903
chr5:114847065-114857065	chr5	114854024
chr5:114847065-114857065	chr5	114854038
chr5:114847065-114857065	chr5	114854065
chr5:114847065-114857065	chr5	114854085
chr5:114847065-114857065	chr5	114854986
chr5:114847065-114857065	chr5	114854986
chr5:114847065-114857065	chr5	114855348
chr5:114847065-114857065	chr5	114855348
chr5:114847065-114857065	chr5	114855522
chr5:114847065-114857065	chr5	114855522
chr5:114847065-114857065	chr5	114855644
chr5:114847065-114857065	chr5	114855644
chr5:114847065-114857065	chr5	114855987
chr5:114847065-114857065	chr5	114856027
chr5:114847065-114857065	chr5	114856125
chr5:114847065-114857065	chr5	114856344
chr5:114847065-114857065	chr5	114856347
chr5:114847065-114857065	chr5	114856351
chr5:114847065-114857065	chr5	114856447
chr5:114847065-114857065	chr5	114856447
chr5:114847065-114857065	chr5	114856447
chr5:114847065-114857065	chr5	114856447
chr5:114847065-114857065	chr5	114856753
chr5:114847065-114857065	chr5	114856808
chr5:114847065-114857065	chr5	114856816
chr5:114847065-114857065	chr5	114856853
chr5:114847065-114857065	chr5	114856882
chr5:114847065-114857065	chr5	114856893
chr7:120749166-120759166	chr7	120749405
chr7:120749166-120759166	chr7	120749454
chr7:120749166-120759166	chr7	120749568
chr7:120749166-120759166	chr7	120749620
chr7:120749166-120759166	chr7	120749644
chr7:120749166-120759166	chr7	120749644
chr7:120749166-120759166	chr7	120749967
chr7:120749166-120759166	chr7	120750020
chr7:120749166-120759166	chr7	120750504
chr7:120749166-120759166	chr7	120750504
chr7:120749166-120759166	chr7	120750829
chr7:120749166-120759166	chr7	120750881
chr7:120749166-120759166	chr7	120752104
chr7:120749166-120759166	chr7	120752104
chr7:120749166-120759166	chr7	120752254
chr7:120749166-120759166	chr7	120752316
chr7:120749166-120759166	chr7	120752556
chr7:120749166-120759166	chr7	120753099
chr7:120749166-120759166	chr7	120753245
chr7:120749166-120759166	chr7	120753442
chr7:120749166-120759166	chr7	120753442
chr7:120749166-120759166	chr7	120753785
chr7:120749166-120759166	chr7	120753795
chr7:120749166-120759166	chr7	120753795
chr7:120749166-120759166	chr7	120753795
chr7:120749166-120759166	chr7	120753795
chr7:120749166-120759166	chr7	120753809
chr7:120749166-120759166	chr7	120753977
chr7:120749166-120759166	chr7	120753977
chr7:120749166-120759166	chr7	120753980
chr7:120749166-120759166	chr7	120753980
chr7:120749166-120759166	chr7	120754368
chr7:120749166-120759166	chr7	120754487
chr7:120749166-120759166	chr7	120754778
chr7:120749166-120759166	chr7	120754835
chr7:120749166-120759166	chr7	120754835
chr7:120749166-120759166	chr7	120754838
chr7:120749166-120759166	chr7	120754838
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754856
chr7:120749166-120759166	chr7	120755212
chr7:120749166-120759166	chr7	120755394
chr7:120749166-120759166	chr7	120756956
chr7:120749166-120759166	chr7	120757055
chr7:120749166-120759166	chr7	120757349
chr7:120749166-120759166	chr7	120757349
chr7:120749166-120759166	chr7	120757349
chr7:120749166-120759166	chr7	120757349
chr7:120749166-120759166	chr7	120758765
chr7:120749166-120759166	chr7	120758765
chr7:120749166-120759166	chr7	120758796
chr7:120749166-120759166	chr7	120758796
chr7:120749166-120759166	chr7	120758824
chr7:120749166-120759166	chr7	120758872
chr7:120749166-120759166	chr7	120758988
chr7:120749166-120759166	chr7	120759050
chr10:55567708-55577708	chr10	55567673
chr10:55567708-55577708	chr10	55567673
chr10:55567708-55577708	chr10	55567675
chr10:55567708-55577708	chr10	55567857
chr10:55567708-55577708	chr10	55567857
chr10:55567708-55577708	chr10	55567877
chr10:55567708-55577708	chr10	55567952
chr10:55567708-55577708	chr10	55568485
chr10:55567708-55577708	chr10	55568561
chr10:55567708-55577708	chr10	55569047
