region	chromosome	position
chr1:191116008-191126008	chr1	191121814
chr1:191116008-191126008	chr1	191121828
chr1:191116008-191126008	chr1	191121845
chr1:191116008-191126008	chr1	191121889
chr1:191116008-191126008	chr1	191121914
chr1:191116008-191126008	chr1	191121965
chr1:191116008-191126008	chr1	191121986
chr1:191116008-191126008	chr1	191121986
chr1:191116008-191126008	chr1	191122099
chr1:191116008-191126008	chr1	191122372
chr1:191116008-191126008	chr1	191122674
chr1:191116008-191126008	chr1	191122793
chr1:191116008-191126008	chr1	191122793
chr1:191116008-191126008	chr1	191122800
chr1:191116008-191126008	chr1	191122933
chr1:191116008-191126008	chr1	191122933
chr1:191116008-191126008	chr1	191123091
chr1:191116008-191126008	chr1	191123091
chr1:191116008-191126008	chr1	191123172
chr1:191116008-191126008	chr1	191123172
chr1:191116008-191126008	chr1	191123172
chr1:191116008-191126008	chr1	191123172
chr1:191116008-191126008	chr1	191123180
chr1:191116008-191126008	chr1	191123180
chr1:191116008-191126008	chr1	191123407
chr1:191116008-191126008	chr1	191123407
chr1:191116008-191126008	chr1	191123407
chr1:191116008-191126008	chr1	191123407
chr1:191116008-191126008	chr1	191123432
chr1:191116008-191126008	chr1	191123453
chr1:191116008-191126008	chr1	191123458
chr1:191116008-191126008	chr1	191123462
chr1:191116008-191126008	chr1	191123506
chr1:191116008-191126008	chr1	191123521
chr1:191116008-191126008	chr1	191123560
chr1:191116008-191126008	chr1	191123628
chr1:191116008-191126008	chr1	191123810
chr1:191116008-191126008	chr1	191123812
chr1:191116008-191126008	chr1	191123812
chr1:191116008-191126008	chr1	191123826
chr1:191116008-191126008	chr1	191123889
chr1:191116008-191126008	chr1	191123889
chr1:191116008-191126008	chr1	191123889
chr1:191116008-191126008	chr1	191123961
chr1:191116008-191126008	chr1	191123964
chr1:191116008-191126008	chr1	191124007
chr1:191116008-191126008	chr1	191124007
chr1:191116008-191126008	chr1	191124013
chr1:191116008-191126008	chr1	191124013
chr1:191116008-191126008	chr1	191124020
chr1:191116008-191126008	chr1	191124035
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124094
chr1:191116008-191126008	chr1	191124120
chr1:191116008-191126008	chr1	191124205
chr1:191116008-191126008	chr1	191124205
chr1:191116008-191126008	chr1	191124208
chr1:191116008-191126008	chr1	191124219
chr1:191116008-191126008	chr1	191124281
chr1:191116008-191126008	chr1	191124295
chr1:191116008-191126008	chr1	191124316
chr1:191116008-191126008	chr1	191124316
chr1:191116008-191126008	chr1	191124325
chr1:191116008-191126008	chr1	191124452
chr1:191116008-191126008	chr1	191124479
chr1:191116008-191126008	chr1	191124479
chr1:191116008-191126008	chr1	191124494
chr1:191116008-191126008	chr1	191124494
chr1:191116008-191126008	chr1	191124494
chr1:191116008-191126008	chr1	191124494
chr1:191116008-191126008	chr1	191124533
chr1:191116008-191126008	chr1	191124533
chr1:191116008-191126008	chr1	191124615
chr1:191116008-191126008	chr1	191124681
chr1:191116008-191126008	chr1	191124681
chr1:191116008-191126008	chr1	191124713
chr1:191116008-191126008	chr1	191124713
chr1:191116008-191126008	chr1	191125112
chr1:191116008-191126008	chr1	191125213
chr1:191116008-191126008	chr1	191125250
chr1:191116008-191126008	chr1	191125250
chr1:191116008-191126008	chr1	191125778
chr1:191116008-191126008	chr1	191125813
chr1:191116008-191126008	chr1	191125813
chr1:191116008-191126008	chr1	191125849
chr1:191116008-191126008	chr1	191125857
chr1:191116008-191126008	chr1	191125877
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125888
chr1:191116008-191126008	chr1	191125891
chr1:191116008-191126008	chr1	191125898
chr1:191116008-191126008	chr1	191125903
chr1:191116008-191126008	chr1	191125905
chr1:191116008-191126008	chr1	191125908
chr1:191116008-191126008	chr1	191125908
chr1:191116008-191126008	chr1	191125909
chr1:191116008-191126008	chr1	191125923
chr1:191116008-191126008	chr1	191125923
chr1:191116008-191126008	chr1	191125924
chr1:191116008-191126008	chr1	191125924
chr1:191116008-191126008	chr1	191125926
chr1:191116008-191126008	chr1	191125929
chr1:191116008-191126008	chr1	191125943
chr1:191116008-191126008	chr1	191125968
chr1:191116008-191126008	chr1	191125968
chr1:191116008-191126008	chr1	191125981
chr1:191116008-191126008	chr1	191125992
chr1:191116008-191126008	chr1	191126003
chr1:191116008-191126008	chr1	191126003
chr1:93147786-93157786	chr1	93148113
chr1:93147786-93157786	chr1	93148189
chr1:93147786-93157786	chr1	93148390
chr1:93147786-93157786	chr1	93148518
chr1:93147786-93157786	chr1	93148706
chr1:93147786-93157786	chr1	93148784
chr1:93147786-93157786	chr1	93148811
chr1:93147786-93157786	chr1	93148891
chr1:93147786-93157786	chr1	93148941
chr1:93147786-93157786	chr1	93148942
chr1:93147786-93157786	chr1	93148942
chr1:93147786-93157786	chr1	93149054
chr1:93147786-93157786	chr1	93149137
chr1:93147786-93157786	chr1	93149137
chr1:93147786-93157786	chr1	93149217
chr1:93147786-93157786	chr1	93149217
chr1:93147786-93157786	chr1	93149300
chr1:93147786-93157786	chr1	93149300
chr1:93147786-93157786	chr1	93149307
chr1:93147786-93157786	chr1	93149307
chr1:93147786-93157786	chr1	93149483
chr1:93147786-93157786	chr1	93149809
chr1:93147786-93157786	chr1	93149929
chr1:93147786-93157786	chr1	93149929
chr1:93147786-93157786	chr1	93150327
chr1:93147786-93157786	chr1	93150413
chr1:93147786-93157786	chr1	93150413
chr1:93147786-93157786	chr1	93150437
chr1:93147786-93157786	chr1	93150827
chr1:93147786-93157786	chr1	93150827
chr1:93147786-93157786	chr1	93150892
chr1:93147786-93157786	chr1	93151040
chr1:93147786-93157786	chr1	93151047
chr1:93147786-93157786	chr1	93151048
chr1:93147786-93157786	chr1	93151417
chr1:93147786-93157786	chr1	93151494
chr1:93147786-93157786	chr1	93151497
chr1:93147786-93157786	chr1	93151591
chr1:93147786-93157786	chr1	93151662
chr1:93147786-93157786	chr1	93151787
chr1:93147786-93157786	chr1	93152238
chr1:93147786-93157786	chr1	93152238
chr1:93147786-93157786	chr1	93152285
chr1:93147786-93157786	chr1	93152285
chr1:93147786-93157786	chr1	93152297
chr1:93147786-93157786	chr1	93152297
chr1:93147786-93157786	chr1	93152333
chr1:93147786-93157786	chr1	93152353
chr1:93147786-93157786	chr1	93152650
chr1:93147786-93157786	chr1	93152738
chr1:93147786-93157786	chr1	93152760
chr1:93147786-93157786	chr1	93152781
chr1:93147786-93157786	chr1	93152855
chr1:93147786-93157786	chr1	93152871
chr1:93147786-93157786	chr1	93152948
chr1:93147786-93157786	chr1	93152950
chr1:93147786-93157786	chr1	93152950
chr1:93147786-93157786	chr1	93152950
chr1:93147786-93157786	chr1	93152950
chr1:93147786-93157786	chr1	93153026
chr1:93147786-93157786	chr1	93153057
chr1:93147786-93157786	chr1	93153057
chr1:93147786-93157786	chr1	93153134
chr1:93147786-93157786	chr1	93153134
chr1:93147786-93157786	chr1	93153142
chr1:93147786-93157786	chr1	93153154
chr1:93147786-93157786	chr1	93153281
chr1:93147786-93157786	chr1	93153281
chr1:93147786-93157786	chr1	93153462
chr1:93147786-93157786	chr1	93153590
chr1:93147786-93157786	chr1	93153699
chr1:93147786-93157786	chr1	93153789
chr1:93147786-93157786	chr1	93153917
chr1:93147786-93157786	chr1	93154097
chr1:93147786-93157786	chr1	93154427
chr1:93147786-93157786	chr1	93154482
chr1:93147786-93157786	chr1	93154521
chr1:93147786-93157786	chr1	93154559
chr1:93147786-93157786	chr1	93154700
chr1:93147786-93157786	chr1	93154700
chr1:93147786-93157786	chr1	93154810
chr1:93147786-93157786	chr1	93154899
chr1:93147786-93157786	chr1	93155028
chr1:93147786-93157786	chr1	93155052
chr1:93147786-93157786	chr1	93155294
chr1:93147786-93157786	chr1	93155294
chr1:93147786-93157786	chr1	93155296
chr1:93147786-93157786	chr1	93155368
chr1:93147786-93157786	chr1	93155486
chr1:93147786-93157786	chr1	93155542
chr1:93147786-93157786	chr1	93155614
chr1:93147786-93157786	chr1	93155643
chr1:93147786-93157786	chr1	93155643
chr1:93147786-93157786	chr1	93155643
chr1:93147786-93157786	chr1	93155643
chr1:93147786-93157786	chr1	93155758
chr1:93147786-93157786	chr1	93155925
chr1:93147786-93157786	chr1	93156348
chr1:93147786-93157786	chr1	93156348
chr1:93147786-93157786	chr1	93156376
chr1:93147786-93157786	chr1	93156376
chr1:93147786-93157786	chr1	93156565
chr1:93147786-93157786	chr1	93156601
chr1:93147786-93157786	chr1	93156612
chr1:93147786-93157786	chr1	93156638
chr1:93147786-93157786	chr1	93156773
chr1:93147786-93157786	chr1	93156773
chr1:93147786-93157786	chr1	93156773
chr1:93147786-93157786	chr1	93156773
chr1:93147786-93157786	chr1	93156945
chr1:93147786-93157786	chr1	93156945
chr1:93147786-93157786	chr1	93157237
chr1:93147786-93157786	chr1	93157374
chr1:93147786-93157786	chr1	93157374
chr1:113899189-113909189	chr1	113899164
chr1:113899189-113909189	chr1	113899235
chr1:113899189-113909189	chr1	113899308
chr1:113899189-113909189	chr1	113899874
chr1:113899189-113909189	chr1	113899874
chr1:113899189-113909189	chr1	113900772
chr1:113899189-113909189	chr1	113900905
chr1:113899189-113909189	chr1	113900985
chr1:113899189-113909189	chr1	113901021
chr1:113899189-113909189	chr1	113901040
chr1:113899189-113909189	chr1	113901040
chr1:113899189-113909189	chr1	113901125
chr1:113899189-113909189	chr1	113901125
chr1:113899189-113909189	chr1	113901140
chr1:113899189-113909189	chr1	113901604
chr1:113899189-113909189	chr1	113901687
chr1:113899189-113909189	chr1	113901687
chr1:113899189-113909189	chr1	113901698
chr1:113899189-113909189	chr1	113901730
chr1:113899189-113909189	chr1	113901826
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902095
chr1:113899189-113909189	chr1	113902459
chr1:113899189-113909189	chr1	113902543
chr1:113899189-113909189	chr1	113902987
chr1:113899189-113909189	chr1	113903170
chr1:113899189-113909189	chr1	113903477
chr1:113899189-113909189	chr1	113903524
chr1:113899189-113909189	chr1	113903574
chr1:113899189-113909189	chr1	113903580
chr1:113899189-113909189	chr1	113903664
chr1:113899189-113909189	chr1	113903694
chr1:113899189-113909189	chr1	113903737
chr1:113899189-113909189	chr1	113903737
chr1:113899189-113909189	chr1	113903764
chr1:113899189-113909189	chr1	113903768
chr1:113899189-113909189	chr1	113903774
chr1:113899189-113909189	chr1	113903839
chr1:113899189-113909189	chr1	113903964
chr1:113899189-113909189	chr1	113903978
chr1:113899189-113909189	chr1	113904031
chr1:113899189-113909189	chr1	113904031
chr1:113899189-113909189	chr1	113904280
chr1:113899189-113909189	chr1	113904348
chr1:113899189-113909189	chr1	113904349
chr1:113899189-113909189	chr1	113904368
chr1:113899189-113909189	chr1	113904388
chr1:113899189-113909189	chr1	113904396
chr1:113899189-113909189	chr1	113904413
chr1:113899189-113909189	chr1	113904413
chr1:113899189-113909189	chr1	113904474
chr1:113899189-113909189	chr1	113904474
chr1:113899189-113909189	chr1	113904494
chr1:113899189-113909189	chr1	113904526
chr1:113899189-113909189	chr1	113904570
chr1:113899189-113909189	chr1	113904570
chr1:113899189-113909189	chr1	113904587
chr1:113899189-113909189	chr1	113904695
chr1:113899189-113909189	chr1	113904816
chr1:113899189-113909189	chr1	113904816
chr1:113899189-113909189	chr1	113904953
chr1:113899189-113909189	chr1	113904953
chr1:113899189-113909189	chr1	113904997
chr1:113899189-113909189	chr1	113905025
chr1:113899189-113909189	chr1	113905153
chr1:113899189-113909189	chr1	113905157
chr1:113899189-113909189	chr1	113905211
chr1:113899189-113909189	chr1	113905231
chr1:113899189-113909189	chr1	113905521
chr1:113899189-113909189	chr1	113905601
chr1:113899189-113909189	chr1	113905702
chr1:113899189-113909189	chr1	113905724
chr1:113899189-113909189	chr1	113905804
chr1:113899189-113909189	chr1	113905807
chr1:113899189-113909189	chr1	113906918
chr1:113899189-113909189	chr1	113907029
chr1:113899189-113909189	chr1	113907077
chr1:113899189-113909189	chr1	113907277
chr1:113899189-113909189	chr1	113907310
chr1:113899189-113909189	chr1	113907356
chr1:113899189-113909189	chr1	113907372
chr1:113899189-113909189	chr1	113907378
chr1:113899189-113909189	chr1	113907388
chr1:113899189-113909189	chr1	113907525
chr1:113899189-113909189	chr1	113907577
chr1:113899189-113909189	chr1	113907964
chr1:113899189-113909189	chr1	113907964
chr1:113899189-113909189	chr1	113908140
chr1:113899189-113909189	chr1	113908193
chr1:113899189-113909189	chr1	113908454
chr1:113899189-113909189	chr1	113908454
chr1:113899189-113909189	chr1	113908495
chr1:113899189-113909189	chr1	113908495
chr1:113899189-113909189	chr1	113908619
chr1:113899189-113909189	chr1	113908721
chr1:46071100-46081100	chr1	46071405
chr1:46071100-46081100	chr1	46071483
chr1:46071100-46081100	chr1	46071551
chr1:46071100-46081100	chr1	46071562
chr1:46071100-46081100	chr1	46071782
chr1:46071100-46081100	chr1	46071885
chr1:46071100-46081100	chr1	46072615
chr1:46071100-46081100	chr1	46072702
chr1:46071100-46081100	chr1	46072804
chr1:46071100-46081100	chr1	46072840
chr1:46071100-46081100	chr1	46073402
chr1:46071100-46081100	chr1	46073480
chr1:46071100-46081100	chr1	46073721
chr1:46071100-46081100	chr1	46073721
chr1:46071100-46081100	chr1	46073748
chr1:46071100-46081100	chr1	46073748
chr1:46071100-46081100	chr1	46074680
chr1:46071100-46081100	chr1	46074902
chr1:46071100-46081100	chr1	46075044
chr1:46071100-46081100	chr1	46075115
chr1:46071100-46081100	chr1	46075190
chr1:46071100-46081100	chr1	46075238
chr1:46071100-46081100	chr1	46075268
chr1:46071100-46081100	chr1	46075321
chr1:46071100-46081100	chr1	46075362
chr1:46071100-46081100	chr1	46075470
chr1:46071100-46081100	chr1	46075489
chr1:46071100-46081100	chr1	46075499
chr1:46071100-46081100	chr1	46075573
chr1:46071100-46081100	chr1	46075600
chr1:46071100-46081100	chr1	46075619
chr1:46071100-46081100	chr1	46075678
chr1:46071100-46081100	chr1	46075754
chr1:46071100-46081100	chr1	46075783
chr1:46071100-46081100	chr1	46075783
chr1:46071100-46081100	chr1	46075795
chr1:46071100-46081100	chr1	46075829
chr1:46071100-46081100	chr1	46075838
chr1:46071100-46081100	chr1	46075856
chr1:46071100-46081100	chr1	46075904
chr1:46071100-46081100	chr1	46075906
chr1:46071100-46081100	chr1	46075926
chr1:46071100-46081100	chr1	46075948
chr1:46071100-46081100	chr1	46076049
chr1:46071100-46081100	chr1	46076125
chr1:46071100-46081100	chr1	46076125
chr1:46071100-46081100	chr1	46076139
chr1:46071100-46081100	chr1	46076265
chr1:46071100-46081100	chr1	46076315
chr1:46071100-46081100	chr1	46076565
chr1:46071100-46081100	chr1	46076619
chr1:46071100-46081100	chr1	46076651
chr1:46071100-46081100	chr1	46076744
chr1:46071100-46081100	chr1	46076754
chr1:46071100-46081100	chr1	46076873
chr1:46071100-46081100	chr1	46077316
chr1:46071100-46081100	chr1	46077337
chr1:46071100-46081100	chr1	46077397
chr1:46071100-46081100	chr1	46077562
chr1:46071100-46081100	chr1	46077623
chr1:46071100-46081100	chr1	46077663
chr1:46071100-46081100	chr1	46077964
chr1:46071100-46081100	chr1	46077964
chr1:46071100-46081100	chr1	46078033
chr1:46071100-46081100	chr1	46078039
chr1:46071100-46081100	chr1	46078050
chr1:46071100-46081100	chr1	46078053
chr1:46071100-46081100	chr1	46078059
chr1:46071100-46081100	chr1	46078064
chr1:46071100-46081100	chr1	46078080
chr1:46071100-46081100	chr1	46078080
chr1:46071100-46081100	chr1	46078080
chr1:46071100-46081100	chr1	46078129
chr1:46071100-46081100	chr1	46078130
chr1:46071100-46081100	chr1	46078199
chr1:46071100-46081100	chr1	46078223
chr1:46071100-46081100	chr1	46078624
chr1:46071100-46081100	chr1	46078695
chr1:46071100-46081100	chr1	46078906
chr1:46071100-46081100	chr1	46078981
chr1:46071100-46081100	chr1	46078981
chr1:46071100-46081100	chr1	46079063
chr1:46071100-46081100	chr1	46079063
chr1:46071100-46081100	chr1	46079123
chr1:46071100-46081100	chr1	46079123
chr1:46071100-46081100	chr1	46079159
chr1:46071100-46081100	chr1	46079159
chr1:46071100-46081100	chr1	46079460
chr1:46071100-46081100	chr1	46079587
chr1:46071100-46081100	chr1	46079687
chr1:46071100-46081100	chr1	46079691
chr1:46071100-46081100	chr1	46080123
chr1:46071100-46081100	chr1	46080153
chr1:46071100-46081100	chr1	46080153
chr1:46071100-46081100	chr1	46080153
chr1:46071100-46081100	chr1	46080153
chr1:46071100-46081100	chr1	46080153
chr1:46071100-46081100	chr1	46080266
chr1:46071100-46081100	chr1	46080405
chr1:46071100-46081100	chr1	46080405
chr1:46071100-46081100	chr1	46080446
chr1:46071100-46081100	chr1	46080686
chr1:46071100-46081100	chr1	46080686
chr1:46071100-46081100	chr1	46080686
chr1:46071100-46081100	chr1	46080686
chr1:46071100-46081100	chr1	46080878
chr1:46071100-46081100	chr1	46081063
chrX:116282269-116292269	chrX	116282397
chrX:116282269-116292269	chrX	116282488
chrX:116282269-116292269	chrX	116282674
chrX:116282269-116292269	chrX	116282787
chrX:116282269-116292269	chrX	116283012
chrX:116282269-116292269	chrX	116283014
chrX:116282269-116292269	chrX	116283041
chrX:116282269-116292269	chrX	116283176
chrX:116282269-116292269	chrX	116283187
chrX:116282269-116292269	chrX	116283265
chrX:116282269-116292269	chrX	116283289
chrX:116282269-116292269	chrX	116283289
chrX:116282269-116292269	chrX	116283308
chrX:116282269-116292269	chrX	116283404
chrX:116282269-116292269	chrX	116283722
chrX:116282269-116292269	chrX	116283722
chrX:116282269-116292269	chrX	116283759
chrX:116282269-116292269	chrX	116283876
chrX:116282269-116292269	chrX	116283947
chrX:116282269-116292269	chrX	116283949
chrX:116282269-116292269	chrX	116284040
chrX:116282269-116292269	chrX	116284185
chrX:116282269-116292269	chrX	116284264
chrX:116282269-116292269	chrX	116284272
chrX:116282269-116292269	chrX	116284302
chrX:116282269-116292269	chrX	116284458
chrX:116282269-116292269	chrX	116284742
chrX:116282269-116292269	chrX	116284755
chrX:116282269-116292269	chrX	116284816
chrX:116282269-116292269	chrX	116284845
chrX:116282269-116292269	chrX	116284890
chrX:116282269-116292269	chrX	116285132
chrX:116282269-116292269	chrX	116285489
chrX:116282269-116292269	chrX	116285546
chrX:116282269-116292269	chrX	116285552
chrX:116282269-116292269	chrX	116285788
chrX:116282269-116292269	chrX	116285883
chrX:116282269-116292269	chrX	116285911
chrX:116282269-116292269	chrX	116285972
chrX:116282269-116292269	chrX	116286015
chrX:116282269-116292269	chrX	116286177
chrX:116282269-116292269	chrX	116286177
chrX:116282269-116292269	chrX	116286177
chrX:116282269-116292269	chrX	116286333
chrX:116282269-116292269	chrX	116286372
chrX:116282269-116292269	chrX	116286491
chrX:116282269-116292269	chrX	116286567
chrX:116282269-116292269	chrX	116286597
chrX:116282269-116292269	chrX	116286672
chrX:116282269-116292269	chrX	116286698
chrX:116282269-116292269	chrX	116286727
chrX:116282269-116292269	chrX	116286742
chrX:116282269-116292269	chrX	116286846
chrX:116282269-116292269	chrX	116286851
chrX:116282269-116292269	chrX	116286853
chrX:116282269-116292269	chrX	116286853
chrX:116282269-116292269	chrX	116286860
chrX:116282269-116292269	chrX	116286863
chrX:116282269-116292269	chrX	116286863
chrX:116282269-116292269	chrX	116286863
chrX:116282269-116292269	chrX	116286863
chrX:116282269-116292269	chrX	116286863
chrX:116282269-116292269	chrX	116286878
chrX:116282269-116292269	chrX	116286936
chrX:116282269-116292269	chrX	116286936
chrX:116282269-116292269	chrX	116286956
chrX:116282269-116292269	chrX	116286956
chrX:116282269-116292269	chrX	116286956
chrX:116282269-116292269	chrX	116286956
chrX:116282269-116292269	chrX	116286967
chrX:116282269-116292269	chrX	116286967
chrX:116282269-116292269	chrX	116286974
chrX:116282269-116292269	chrX	116286980
chrX:116282269-116292269	chrX	116286990
chrX:116282269-116292269	chrX	116287011
chrX:116282269-116292269	chrX	116287015
chrX:116282269-116292269	chrX	116287025
chrX:116282269-116292269	chrX	116287025
chrX:116282269-116292269	chrX	116287029
chrX:116282269-116292269	chrX	116287029
chrX:116282269-116292269	chrX	116287051
chrX:116282269-116292269	chrX	116287052
chrX:116282269-116292269	chrX	116287052
chrX:116282269-116292269	chrX	116287063
chrX:116282269-116292269	chrX	116287063
chrX:116282269-116292269	chrX	116287102
chrX:116282269-116292269	chrX	116287102
chrX:116282269-116292269	chrX	116287112
chrX:116282269-116292269	chrX	116287112
chrX:116282269-116292269	chrX	116287349
chrX:116282269-116292269	chrX	116287359
chrX:116282269-116292269	chrX	116287378
chrX:116282269-116292269	chrX	116287381
chrX:116282269-116292269	chrX	116287388
chrX:116282269-116292269	chrX	116287394
chrX:116282269-116292269	chrX	116287430
chrX:116282269-116292269	chrX	116287430
chrX:116282269-116292269	chrX	116287484
chrX:116282269-116292269	chrX	116287491
chrX:116282269-116292269	chrX	116287517
chrX:116282269-116292269	chrX	116287630
chrX:116282269-116292269	chrX	116287650
chrX:116282269-116292269	chrX	116287650
chrX:116282269-116292269	chrX	116287688
chrX:116282269-116292269	chrX	116287754
chrX:116282269-116292269	chrX	116287780
chrX:116282269-116292269	chrX	116287780
chrX:116282269-116292269	chrX	116287788
chrX:116282269-116292269	chrX	116287788
chrX:116282269-116292269	chrX	116287802
chrX:116282269-116292269	chrX	116287824
chrX:116282269-116292269	chrX	116287824
