region	chromosome	position
chr1:113899189-113909189	chr1	113901720
chr1:113899189-113909189	chr1	113901735
chr1:113899189-113909189	chr1	113901735
chr1:113899189-113909189	chr1	113902550
chr1:113899189-113909189	chr1	113902550
chr1:113899189-113909189	chr1	113902902
chr1:113899189-113909189	chr1	113902986
chr1:113899189-113909189	chr1	113903036
chr1:113899189-113909189	chr1	113903036
chr1:113899189-113909189	chr1	113903093
chr1:113899189-113909189	chr1	113903233
chr1:113899189-113909189	chr1	113904889
chr1:113899189-113909189	chr1	113905200
chr1:113899189-113909189	chr1	113905570
chr1:113899189-113909189	chr1	113905690
chr1:113899189-113909189	chr1	113906007
chr1:113899189-113909189	chr1	113906781
chr1:113899189-113909189	chr1	113906956
chr1:113899189-113909189	chr1	113906963
chr1:113899189-113909189	chr1	113907035
chr1:113899189-113909189	chr1	113907169
chr1:113899189-113909189	chr1	113907267
chr1:113899189-113909189	chr1	113907381
chr1:113899189-113909189	chr1	113907388
chr1:113899189-113909189	chr1	113907388
chr1:113899189-113909189	chr1	113907859
chr1:113899189-113909189	chr1	113907973
chr1:113899189-113909189	chr1	113908581
chr1:113899189-113909189	chr1	113908581
chr1:113899189-113909189	chr1	113908935
chr1:113899189-113909189	chr1	113908951
chr1:46071100-46081100	chr1	46071494
chr1:46071100-46081100	chr1	46071494
chr1:46071100-46081100	chr1	46071645
chr1:46071100-46081100	chr1	46071675
chr1:46071100-46081100	chr1	46071740
chr1:46071100-46081100	chr1	46071785
chr1:46071100-46081100	chr1	46073635
chr1:46071100-46081100	chr1	46073704
chr1:46071100-46081100	chr1	46074092
chr1:46071100-46081100	chr1	46074189
chr1:46071100-46081100	chr1	46074212
chr1:46071100-46081100	chr1	46074212
chr1:46071100-46081100	chr1	46074393
chr1:46071100-46081100	chr1	46074393
chr1:46071100-46081100	chr1	46074862
chr1:46071100-46081100	chr1	46074862
chr1:46071100-46081100	chr1	46075134
chr1:46071100-46081100	chr1	46075134
chr1:46071100-46081100	chr1	46075829
chr1:46071100-46081100	chr1	46075981
chr1:46071100-46081100	chr1	46075981
chr1:46071100-46081100	chr1	46076129
chr1:46071100-46081100	chr1	46076874
chr1:46071100-46081100	chr1	46076874
chr1:46071100-46081100	chr1	46077392
chr1:46071100-46081100	chr1	46077589
chr1:46071100-46081100	chr1	46077601
chr1:46071100-46081100	chr1	46077656
chr1:46071100-46081100	chr1	46078013
chr1:46071100-46081100	chr1	46078096
chr1:46071100-46081100	chr1	46078492
chr1:46071100-46081100	chr1	46078608
chr1:46071100-46081100	chr1	46078702
chr1:46071100-46081100	chr1	46078757
chr1:46071100-46081100	chr1	46078757
chr1:46071100-46081100	chr1	46078781
chr1:46071100-46081100	chr1	46078966
chr1:46071100-46081100	chr1	46079069
chr1:46071100-46081100	chr1	46079106
chr1:46071100-46081100	chr1	46079171
chr1:46071100-46081100	chr1	46079178
chr1:46071100-46081100	chr1	46079230
chr1:46071100-46081100	chr1	46079389
chr1:46071100-46081100	chr1	46079389
chr1:46071100-46081100	chr1	46079663
chr1:46071100-46081100	chr1	46079701
chr1:46071100-46081100	chr1	46079778
chr1:46071100-46081100	chr1	46079874
chr1:46071100-46081100	chr1	46079916
chr1:46071100-46081100	chr1	46079922
chr1:46071100-46081100	chr1	46080170
chr1:46071100-46081100	chr1	46080190
chr1:46071100-46081100	chr1	46080702
chr1:46071100-46081100	chr1	46080927
chrX:116282269-116292269	chrX	116283374
chrX:116282269-116292269	chrX	116283456
chrX:116282269-116292269	chrX	116283457
chrX:116282269-116292269	chrX	116283577
chrX:116282269-116292269	chrX	116284074
chrX:116282269-116292269	chrX	116284295
chrX:116282269-116292269	chrX	116284811
chrX:116282269-116292269	chrX	116284892
chrX:116282269-116292269	chrX	116286433
chrX:116282269-116292269	chrX	116286577
chrX:116282269-116292269	chrX	116286637
chrX:116282269-116292269	chrX	116286708
chrX:116282269-116292269	chrX	116286910
chrX:116282269-116292269	chrX	116286910
chrX:116282269-116292269	chrX	116287027
chrX:116282269-116292269	chrX	116287099
chrX:116282269-116292269	chrX	116287466
chrX:116282269-116292269	chrX	116287663
chrX:116282269-116292269	chrX	116287811
chrX:116282269-116292269	chrX	116287823
chrX:116282269-116292269	chrX	116287827
chrX:116282269-116292269	chrX	116287850
chrX:116282269-116292269	chrX	116287885
chrX:116282269-116292269	chrX	116287894
chrX:116282269-116292269	chrX	116288153
chrX:116282269-116292269	chrX	116288153
chrX:116282269-116292269	chrX	116288153
chrX:116282269-116292269	chrX	116288191
chrX:116282269-116292269	chrX	116288191
chrX:116282269-116292269	chrX	116288469
chrX:116282269-116292269	chrX	116288478
chrX:116282269-116292269	chrX	116288612
chrX:116282269-116292269	chrX	116288613
chrX:116282269-116292269	chrX	116289322
chrX:116282269-116292269	chrX	116289558
chrX:116282269-116292269	chrX	116289794
chrX:116282269-116292269	chrX	116290111
chrX:116282269-116292269	chrX	116290129
chrX:116282269-116292269	chrX	116290148
chrX:116282269-116292269	chrX	116290322
chrX:116282269-116292269	chrX	116290461
chrX:116282269-116292269	chrX	116290461
chrX:116282269-116292269	chrX	116290467
chrX:116282269-116292269	chrX	116290467
chrX:116282269-116292269	chrX	116290532
chrX:116282269-116292269	chrX	116290658
chrX:116282269-116292269	chrX	116290682
chrX:116282269-116292269	chrX	116290951
chrX:116282269-116292269	chrX	116291059
chrX:116282269-116292269	chrX	116291630
chrX:116282269-116292269	chrX	116291630
chr3:138072312-138082312	chr3	138072527
chr3:138072312-138082312	chr3	138072539
chr3:138072312-138082312	chr3	138072542
chr3:138072312-138082312	chr3	138072542
chr3:138072312-138082312	chr3	138072581
chr3:138072312-138082312	chr3	138072581
chr3:138072312-138082312	chr3	138072740
chr3:138072312-138082312	chr3	138072740
chr3:138072312-138082312	chr3	138072850
chr3:138072312-138082312	chr3	138072860
chr3:138072312-138082312	chr3	138072968
chr3:138072312-138082312	chr3	138073062
chr3:138072312-138082312	chr3	138073248
chr3:138072312-138082312	chr3	138073248
chr3:138072312-138082312	chr3	138073371
chr3:138072312-138082312	chr3	138073418
chr3:138072312-138082312	chr3	138073418
chr3:138072312-138082312	chr3	138073464
chr3:138072312-138082312	chr3	138073464
chr3:138072312-138082312	chr3	138073679
chr3:138072312-138082312	chr3	138074649
chr3:138072312-138082312	chr3	138074649
chr3:138072312-138082312	chr3	138074649
chr3:138072312-138082312	chr3	138074649
chr3:138072312-138082312	chr3	138075141
chr3:138072312-138082312	chr3	138075230
chr3:138072312-138082312	chr3	138075238
chr3:138072312-138082312	chr3	138075386
chr3:138072312-138082312	chr3	138075398
chr3:138072312-138082312	chr3	138075453
chr3:138072312-138082312	chr3	138075545
chr3:138072312-138082312	chr3	138075664
chr3:138072312-138082312	chr3	138075710
chr3:138072312-138082312	chr3	138075740
chr3:138072312-138082312	chr3	138076034
chr3:138072312-138082312	chr3	138076047
chr3:138072312-138082312	chr3	138076153
chr3:138072312-138082312	chr3	138076153
chr3:138072312-138082312	chr3	138076317
chr3:138072312-138082312	chr3	138076677
chr3:138072312-138082312	chr3	138076677
chr3:138072312-138082312	chr3	138076720
chr3:138072312-138082312	chr3	138076800
chr3:138072312-138082312	chr3	138076834
chr3:138072312-138082312	chr3	138076894
chr3:138072312-138082312	chr3	138076903
chr3:138072312-138082312	chr3	138077773
chr3:138072312-138082312	chr3	138077845
chr3:138072312-138082312	chr3	138077942
chr3:138072312-138082312	chr3	138077990
chr3:138072312-138082312	chr3	138078913
chr3:138072312-138082312	chr3	138079282
chr3:138072312-138082312	chr3	138079331
chr3:138072312-138082312	chr3	138079423
chr3:138072312-138082312	chr3	138079423
chr3:138072312-138082312	chr3	138079581
chr3:138072312-138082312	chr3	138079681
chr3:138072312-138082312	chr3	138079714
chr3:138072312-138082312	chr3	138080024
chr3:138072312-138082312	chr3	138080056
chr3:138072312-138082312	chr3	138080060
chr3:138072312-138082312	chr3	138080265
chr3:138072312-138082312	chr3	138080788
chr3:138072312-138082312	chr3	138080959
chr3:138072312-138082312	chr3	138081093
chr3:138072312-138082312	chr3	138082307
chr3:138072312-138082312	chr3	138082307
chr3:121244941-121254941	chr3	121244919
chr3:121244941-121254941	chr3	121245037
chr3:121244941-121254941	chr3	121245072
chr3:121244941-121254941	chr3	121245462
chr3:121244941-121254941	chr3	121245462
chr3:121244941-121254941	chr3	121246615
chr3:121244941-121254941	chr3	121246615
chr3:121244941-121254941	chr3	121246852
chr3:121244941-121254941	chr3	121246852
chr3:121244941-121254941	chr3	121246973
chr3:121244941-121254941	chr3	121246986
chr3:121244941-121254941	chr3	121247419
chr3:121244941-121254941	chr3	121247419
chr3:121244941-121254941	chr3	121247552
chr3:121244941-121254941	chr3	121247552
chr3:121244941-121254941	chr3	121247606
chr3:121244941-121254941	chr3	121247705
chr3:121244941-121254941	chr3	121248040
chr3:121244941-121254941	chr3	121248040
chr3:121244941-121254941	chr3	121248527
chr3:121244941-121254941	chr3	121248527
chr3:121244941-121254941	chr3	121248860
chr3:121244941-121254941	chr3	121249040
chr3:121244941-121254941	chr3	121249281
chr3:121244941-121254941	chr3	121249281
chr3:121244941-121254941	chr3	121249744
chr3:121244941-121254941	chr3	121249744
chr3:121244941-121254941	chr3	121249989
chr3:121244941-121254941	chr3	121249989
chr3:121244941-121254941	chr3	121249989
chr3:121244941-121254941	chr3	121250041
chr3:121244941-121254941	chr3	121250134
chr3:121244941-121254941	chr3	121250500
chr3:121244941-121254941	chr3	121250622
chr3:121244941-121254941	chr3	121252362
chr3:121244941-121254941	chr3	121252362
chr3:121244941-121254941	chr3	121252566
chr3:121244941-121254941	chr3	121252566
chr3:121244941-121254941	chr3	121252701
chr3:121244941-121254941	chr3	121252701
chr3:121244941-121254941	chr3	121253034
chr3:121244941-121254941	chr3	121253038
chr3:121244941-121254941	chr3	121253103
chr3:121244941-121254941	chr3	121253283
chr3:121244941-121254941	chr3	121253364
chr3:121244941-121254941	chr3	121253381
chr3:121244941-121254941	chr3	121253384
chr3:121244941-121254941	chr3	121253403
chr3:121244941-121254941	chr3	121253403
chr3:121244941-121254941	chr3	121253825
chr3:121244941-121254941	chr3	121254069
chr3:121244941-121254941	chr3	121254117
chr3:121244941-121254941	chr3	121254122
chr3:121244941-121254941	chr3	121254316
chr3:121244941-121254941	chr3	121254336
chr3:121244941-121254941	chr3	121254342
chr3:121244941-121254941	chr3	121254611
chr3:121244941-121254941	chr3	121254735
chr3:121244941-121254941	chr3	121254735
chr3:121244941-121254941	chr3	121254852
chr3:121244941-121254941	chr3	121254852
chr4:72023087-72033087	chr4	72023415
chr4:72023087-72033087	chr4	72023415
chr4:72023087-72033087	chr4	72023458
chr4:72023087-72033087	chr4	72023458
chr4:72023087-72033087	chr4	72024267
chr4:72023087-72033087	chr4	72024388
chr4:72023087-72033087	chr4	72024703
chr4:72023087-72033087	chr4	72024703
chr4:72023087-72033087	chr4	72025383
chr4:72023087-72033087	chr4	72025385
chr4:72023087-72033087	chr4	72026891
chr4:72023087-72033087	chr4	72028482
chr4:72023087-72033087	chr4	72028545
chr4:72023087-72033087	chr4	72029018
chr4:72023087-72033087	chr4	72029101
chr4:72023087-72033087	chr4	72029114
chr4:72023087-72033087	chr4	72029114
chr4:72023087-72033087	chr4	72029130
chr4:72023087-72033087	chr4	72029130
chr4:72023087-72033087	chr4	72029206
chr4:72023087-72033087	chr4	72029231
chr4:72023087-72033087	chr4	72029560
chr4:72023087-72033087	chr4	72029560
chr4:72023087-72033087	chr4	72029688
chr4:72023087-72033087	chr4	72029788
chr4:72023087-72033087	chr4	72029790
chr4:72023087-72033087	chr4	72029792
chr4:72023087-72033087	chr4	72029908
chr4:72023087-72033087	chr4	72029946
chr4:72023087-72033087	chr4	72030255
chr4:72023087-72033087	chr4	72030283
chr4:72023087-72033087	chr4	72030602
chr4:72023087-72033087	chr4	72030650
chr4:72023087-72033087	chr4	72030650
chr4:72023087-72033087	chr4	72030790
chr4:72023087-72033087	chr4	72031355
chr4:72023087-72033087	chr4	72031989
chr4:72023087-72033087	chr4	72031989
chr4:72023087-72033087	chr4	72032084
chr4:72023087-72033087	chr4	72032806
chr4:72023087-72033087	chr4	72032806
chr5:114847065-114857065	chr5	114847272
chr5:114847065-114857065	chr5	114847383
chr5:114847065-114857065	chr5	114847400
chr5:114847065-114857065	chr5	114847458
chr5:114847065-114857065	chr5	114847476
chr5:114847065-114857065	chr5	114847477
chr5:114847065-114857065	chr5	114847597
chr5:114847065-114857065	chr5	114847641
chr5:114847065-114857065	chr5	114847706
chr5:114847065-114857065	chr5	114847761
chr5:114847065-114857065	chr5	114847999
chr5:114847065-114857065	chr5	114848057
chr5:114847065-114857065	chr5	114848059
chr5:114847065-114857065	chr5	114848094
chr5:114847065-114857065	chr5	114848128
chr5:114847065-114857065	chr5	114848173
chr5:114847065-114857065	chr5	114848975
chr5:114847065-114857065	chr5	114848975
chr5:114847065-114857065	chr5	114849035
chr5:114847065-114857065	chr5	114849171
chr5:114847065-114857065	chr5	114849203
chr5:114847065-114857065	chr5	114849203
chr5:114847065-114857065	chr5	114849277
chr5:114847065-114857065	chr5	114849313
chr5:114847065-114857065	chr5	114849333
chr5:114847065-114857065	chr5	114849588
chr5:114847065-114857065	chr5	114849771
chr5:114847065-114857065	chr5	114851000
chr5:114847065-114857065	chr5	114851101
chr5:114847065-114857065	chr5	114851649
chr5:114847065-114857065	chr5	114851649
chr5:114847065-114857065	chr5	114851927
chr5:114847065-114857065	chr5	114851927
chr5:114847065-114857065	chr5	114852130
chr5:114847065-114857065	chr5	114852130
chr5:114847065-114857065	chr5	114852232
chr5:114847065-114857065	chr5	114852353
chr5:114847065-114857065	chr5	114852359
chr5:114847065-114857065	chr5	114852365
chr5:114847065-114857065	chr5	114852391
chr5:114847065-114857065	chr5	114852519
chr5:114847065-114857065	chr5	114852576
chr5:114847065-114857065	chr5	114852582
chr5:114847065-114857065	chr5	114852821
chr5:114847065-114857065	chr5	114852821
chr5:114847065-114857065	chr5	114852821
chr5:114847065-114857065	chr5	114852833
chr5:114847065-114857065	chr5	114852833
chr5:114847065-114857065	chr5	114852833
chr5:114847065-114857065	chr5	114854170
chr5:114847065-114857065	chr5	114854170
chr5:114847065-114857065	chr5	114854190
chr5:114847065-114857065	chr5	114854190
chr5:114847065-114857065	chr5	114854404
chr5:114847065-114857065	chr5	114854509
chr5:114847065-114857065	chr5	114854534
chr5:114847065-114857065	chr5	114854534
chr5:114847065-114857065	chr5	114854551
chr5:114847065-114857065	chr5	114854551
chr5:114847065-114857065	chr5	114854557
chr5:114847065-114857065	chr5	114854615
chr5:114847065-114857065	chr5	114854704
chr5:114847065-114857065	chr5	114854803
chr5:114847065-114857065	chr5	114854837
chr5:114847065-114857065	chr5	114854837
chr5:114847065-114857065	chr5	114854894
chr5:114847065-114857065	chr5	114854955
chr5:114847065-114857065	chr5	114855780
chr5:114847065-114857065	chr5	114855780
chr5:114847065-114857065	chr5	114855809
chr5:114847065-114857065	chr5	114855870
chr5:114847065-114857065	chr5	114856094
chr5:114847065-114857065	chr5	114856094
chr5:114847065-114857065	chr5	114856112
chr5:114847065-114857065	chr5	114856112
chr5:114847065-114857065	chr5	114856492
chr5:114847065-114857065	chr5	114856492
chr5:114847065-114857065	chr5	114856604
chr5:114847065-114857065	chr5	114856682
chr5:114847065-114857065	chr5	114856839
chr5:114847065-114857065	chr5	114856912
chr7:120749166-120759166	chr7	120749390
chr7:120749166-120759166	chr7	120749935
chr7:120749166-120759166	chr7	120749974
chr7:120749166-120759166	chr7	120750228
chr7:120749166-120759166	chr7	120750275
chr7:120749166-120759166	chr7	120750822
chr7:120749166-120759166	chr7	120750948
chr7:120749166-120759166	chr7	120751931
chr7:120749166-120759166	chr7	120752226
chr7:120749166-120759166	chr7	120752413
chr7:120749166-120759166	chr7	120752413
chr7:120749166-120759166	chr7	120753227
chr7:120749166-120759166	chr7	120753390
chr7:120749166-120759166	chr7	120753474
chr7:120749166-120759166	chr7	120753494
chr7:120749166-120759166	chr7	120753637
chr7:120749166-120759166	chr7	120753637
chr7:120749166-120759166	chr7	120753844
chr7:120749166-120759166	chr7	120753844
chr7:120749166-120759166	chr7	120753956
chr7:120749166-120759166	chr7	120754098
chr7:120749166-120759166	chr7	120754163
chr7:120749166-120759166	chr7	120754299
chr7:120749166-120759166	chr7	120754319
chr7:120749166-120759166	chr7	120754416
chr7:120749166-120759166	chr7	120754756
chr7:120749166-120759166	chr7	120754766
chr7:120749166-120759166	chr7	120754766
chr7:120749166-120759166	chr7	120754869
chr7:120749166-120759166	chr7	120755262
chr7:120749166-120759166	chr7	120755371
chr7:120749166-120759166	chr7	120755376
chr7:120749166-120759166	chr7	120755395
chr7:120749166-120759166	chr7	120755614
chr7:120749166-120759166	chr7	120755614
chr7:120749166-120759166	chr7	120755649
chr7:120749166-120759166	chr7	120755649
chr7:120749166-120759166	chr7	120755657
chr7:120749166-120759166	chr7	120755673
chr7:120749166-120759166	chr7	120755673
chr7:120749166-120759166	chr7	120755721
chr7:120749166-120759166	chr7	120755721
chr7:120749166-120759166	chr7	120755721
chr7:120749166-120759166	chr7	120756390
chr7:120749166-120759166	chr7	120756390
chr7:120749166-120759166	chr7	120756512
chr7:120749166-120759166	chr7	120756512
chr7:120749166-120759166	chr7	120757019
chr7:120749166-120759166	chr7	120757121
chr7:120749166-120759166	chr7	120757121
chr7:120749166-120759166	chr7	120757130
chr7:120749166-120759166	chr7	120757195
chr7:120749166-120759166	chr7	120757300
chr7:120749166-120759166	chr7	120757381
chr7:120749166-120759166	chr7	120757381
chr7:120749166-120759166	chr7	120757710
chr7:120749166-120759166	chr7	120757776
chr7:120749166-120759166	chr7	120757863
chr7:120749166-120759166	chr7	120757906
chr7:120749166-120759166	chr7	120757952
chr7:120749166-120759166	chr7	120758053
chr7:120749166-120759166	chr7	120758435
chr7:120749166-120759166	chr7	120758435
chr7:120749166-120759166	chr7	120758506
chr7:120749166-120759166	chr7	120758506
chr7:120749166-120759166	chr7	120758682
chr7:120749166-120759166	chr7	120758703
chr7:120749166-120759166	chr7	120758703
chr7:120749166-120759166	chr7	120758919
chr7:120749166-120759166	chr7	120758973
chr7:120749166-120759166	chr7	120759050
chr7:120749166-120759166	chr7	120759085
chr10:55567708-55577708	chr10	55567683
chr10:55567708-55577708	chr10	55567891
chr10:55567708-55577708	chr10	55567891
chr10:55567708-55577708	chr10	55567962
chr10:55567708-55577708	chr10	55567962
chr10:55567708-55577708	chr10	55568456
chr10:55567708-55577708	chr10	55568456
chr10:55567708-55577708	chr10	55568496
chr10:55567708-55577708	chr10	55568530
chr10:55567708-55577708	chr10	55568550
chr10:55567708-55577708	chr10	55568550
chr10:55567708-55577708	chr10	55568551
chr10:55567708-55577708	chr10	55568551
chr10:55567708-55577708	chr10	55568555
chr10:55567708-55577708	chr10	55568599
chr10:55567708-55577708	chr10	55568599
chr10:55567708-55577708	chr10	55568641
chr10:55567708-55577708	chr10	55568641
chr10:55567708-55577708	chr10	55568658
chr10:55567708-55577708	chr10	55568679
chr10:55567708-55577708	chr10	55568679
chr10:55567708-55577708	chr10	55568775
chr10:55567708-55577708	chr10	55568819
chr10:55567708-55577708	chr10	55568880
chr10:55567708-55577708	chr10	55568995
chr10:55567708-55577708	chr10	55569010
chr10:55567708-55577708	chr10	55569021
chr10:55567708-55577708	chr10	55569032
chr10:55567708-55577708	chr10	55569032
chr10:55567708-55577708	chr10	55569090
chr10:55567708-55577708	chr10	55569090
chr10:55567708-55577708	chr10	55569148
chr10:55567708-55577708	chr10	55569148
chr10:55567708-55577708	chr10	55569163
chr10:55567708-55577708	chr10	55569216
chr10:55567708-55577708	chr10	55569928
chr10:55567708-55577708	chr10	55569928
chr10:55567708-55577708	chr10	55570325
chr10:55567708-55577708	chr10	55570360
chr10:55567708-55577708	chr10	55570360
chr10:55567708-55577708	chr10	55570543
chr10:55567708-55577708	chr10	55570654
chr10:55567708-55577708	chr10	55570654
chr10:55567708-55577708	chr10	55570656
chr10:55567708-55577708	chr10	55570677
chr10:55567708-55577708	chr10	55570735
chr10:55567708-55577708	chr10	55570806
chr10:55567708-55577708	chr10	55570851
chr10:55567708-55577708	chr10	55570908
chr10:55567708-55577708	chr10	55571786
chr10:55567708-55577708	chr10	55571905
chr10:55567708-55577708	chr10	55571999
chr10:55567708-55577708	chr10	55572047
chr10:55567708-55577708	chr10	55572047
chr10:55567708-55577708	chr10	55572057
chr10:55567708-55577708	chr10	55572160
chr10:55567708-55577708	chr10	55572335
chr10:55567708-55577708	chr10	55572578
chr10:55567708-55577708	chr10	55572707
chr10:55567708-55577708	chr10	55572718
chr10:55567708-55577708	chr10	55572721
chr10:55567708-55577708	chr10	55572763
chr10:55567708-55577708	chr10	55572826
chr10:55567708-55577708	chr10	55572953
chr10:55567708-55577708	chr10	55572953
chr10:55567708-55577708	chr10	55572965
chr10:55567708-55577708	chr10	55573015
chr10:55567708-55577708	chr10	55573015
chr10:55567708-55577708	chr10	55573218
chr10:55567708-55577708	chr10	55573516
