region	chromosome	position
chr1:46071100-46081100	chr1	46078268
chr1:46071100-46081100	chr1	46078271
chr1:46071100-46081100	chr1	46078317
chr1:46071100-46081100	chr1	46078818
chr1:46071100-46081100	chr1	46078900
chr1:46071100-46081100	chr1	46079224
chr1:46071100-46081100	chr1	46079403
chr1:46071100-46081100	chr1	46079426
chr1:46071100-46081100	chr1	46079426
chr1:46071100-46081100	chr1	46079608
chr1:46071100-46081100	chr1	46079700
chr1:46071100-46081100	chr1	46080011
chr1:46071100-46081100	chr1	46080075
chr1:46071100-46081100	chr1	46080361
chr1:46071100-46081100	chr1	46080361
chr1:46071100-46081100	chr1	46080379
chr1:46071100-46081100	chr1	46080410
chr1:46071100-46081100	chr1	46080412
chr1:46071100-46081100	chr1	46080446
chr1:46071100-46081100	chr1	46080446
chr1:46071100-46081100	chr1	46080500
chr1:46071100-46081100	chr1	46081073
chrX:116282269-116292269	chrX	116284025
chrX:116282269-116292269	chrX	116284025
chrX:116282269-116292269	chrX	116284366
chrX:116282269-116292269	chrX	116284695
chrX:116282269-116292269	chrX	116284956
chrX:116282269-116292269	chrX	116284956
chrX:116282269-116292269	chrX	116286411
chrX:116282269-116292269	chrX	116286471
chrX:116282269-116292269	chrX	116286471
chrX:116282269-116292269	chrX	116286480
chrX:116282269-116292269	chrX	116286527
chrX:116282269-116292269	chrX	116286535
chrX:116282269-116292269	chrX	116286535
chrX:116282269-116292269	chrX	116286555
chrX:116282269-116292269	chrX	116286625
chrX:116282269-116292269	chrX	116286625
chrX:116282269-116292269	chrX	116286639
chrX:116282269-116292269	chrX	116286673
chrX:116282269-116292269	chrX	116286793
chrX:116282269-116292269	chrX	116286903
chrX:116282269-116292269	chrX	116286910
chrX:116282269-116292269	chrX	116287048
chrX:116282269-116292269	chrX	116287099
chrX:116282269-116292269	chrX	116287099
chrX:116282269-116292269	chrX	116287107
chrX:116282269-116292269	chrX	116287107
chrX:116282269-116292269	chrX	116287114
chrX:116282269-116292269	chrX	116287120
chrX:116282269-116292269	chrX	116287122
chrX:116282269-116292269	chrX	116287125
chrX:116282269-116292269	chrX	116287359
chrX:116282269-116292269	chrX	116287422
chrX:116282269-116292269	chrX	116287430
chrX:116282269-116292269	chrX	116287430
chrX:116282269-116292269	chrX	116287523
chrX:116282269-116292269	chrX	116287537
chrX:116282269-116292269	chrX	116287680
chrX:116282269-116292269	chrX	116287717
chrX:116282269-116292269	chrX	116287724
chrX:116282269-116292269	chrX	116287754
chrX:116282269-116292269	chrX	116287754
chrX:116282269-116292269	chrX	116287754
chrX:116282269-116292269	chrX	116287833
chrX:116282269-116292269	chrX	116287854
chrX:116282269-116292269	chrX	116287873
chrX:116282269-116292269	chrX	116287877
chrX:116282269-116292269	chrX	116287901
chrX:116282269-116292269	chrX	116287962
chrX:116282269-116292269	chrX	116288025
chrX:116282269-116292269	chrX	116288075
chrX:116282269-116292269	chrX	116288075
chrX:116282269-116292269	chrX	116288082
chrX:116282269-116292269	chrX	116288192
chrX:116282269-116292269	chrX	116288192
chrX:116282269-116292269	chrX	116288364
chrX:116282269-116292269	chrX	116288368
chrX:116282269-116292269	chrX	116288412
chrX:116282269-116292269	chrX	116288666
chrX:116282269-116292269	chrX	116288756
chrX:116282269-116292269	chrX	116288859
chrX:116282269-116292269	chrX	116288870
chrX:116282269-116292269	chrX	116288900
chrX:116282269-116292269	chrX	116289160
chrX:116282269-116292269	chrX	116289160
chrX:116282269-116292269	chrX	116290863
chrX:116282269-116292269	chrX	116291021
chrX:116282269-116292269	chrX	116291256
chrX:116282269-116292269	chrX	116291256
chr3:138072312-138082312	chr3	138072275
chr3:138072312-138082312	chr3	138072362
chr3:138072312-138082312	chr3	138072422
chr3:138072312-138082312	chr3	138072422
chr3:138072312-138082312	chr3	138072512
chr3:138072312-138082312	chr3	138072565
chr3:138072312-138082312	chr3	138072700
chr3:138072312-138082312	chr3	138073055
chr3:138072312-138082312	chr3	138073148
chr3:138072312-138082312	chr3	138073503
chr3:138072312-138082312	chr3	138073604
chr3:138072312-138082312	chr3	138074429
chr3:138072312-138082312	chr3	138074429
chr3:138072312-138082312	chr3	138076867
chr3:138072312-138082312	chr3	138077681
chr3:138072312-138082312	chr3	138077741
chr3:138072312-138082312	chr3	138079757
chr3:138072312-138082312	chr3	138079829
chr3:138072312-138082312	chr3	138081764
chr3:138072312-138082312	chr3	138081889
chr3:138072312-138082312	chr3	138081987
chr3:138072312-138082312	chr3	138082205
chr3:138072312-138082312	chr3	138082242
chr3:121244941-121254941	chr3	121245342
chr3:121244941-121254941	chr3	121245417
chr3:121244941-121254941	chr3	121245905
chr3:121244941-121254941	chr3	121245971
chr3:121244941-121254941	chr3	121246036
chr3:121244941-121254941	chr3	121246091
chr3:121244941-121254941	chr3	121246845
chr3:121244941-121254941	chr3	121246923
chr3:121244941-121254941	chr3	121246999
chr3:121244941-121254941	chr3	121246999
chr3:121244941-121254941	chr3	121247632
chr3:121244941-121254941	chr3	121247649
chr3:121244941-121254941	chr3	121247975
chr3:121244941-121254941	chr3	121248060
chr3:121244941-121254941	chr3	121248482
chr3:121244941-121254941	chr3	121248482
chr3:121244941-121254941	chr3	121248661
chr3:121244941-121254941	chr3	121248728
chr3:121244941-121254941	chr3	121248813
chr3:121244941-121254941	chr3	121248820
chr3:121244941-121254941	chr3	121248844
chr3:121244941-121254941	chr3	121248844
chr3:121244941-121254941	chr3	121248844
chr3:121244941-121254941	chr3	121248844
chr3:121244941-121254941	chr3	121249027
chr3:121244941-121254941	chr3	121249027
chr3:121244941-121254941	chr3	121249092
chr3:121244941-121254941	chr3	121249103
chr3:121244941-121254941	chr3	121249218
chr3:121244941-121254941	chr3	121249220
chr3:121244941-121254941	chr3	121250028
chr3:121244941-121254941	chr3	121250045
chr3:121244941-121254941	chr3	121250118
chr3:121244941-121254941	chr3	121250130
chr3:121244941-121254941	chr3	121250130
chr3:121244941-121254941	chr3	121250134
chr3:121244941-121254941	chr3	121250145
chr3:121244941-121254941	chr3	121250263
chr3:121244941-121254941	chr3	121250275
chr3:121244941-121254941	chr3	121250311
chr3:121244941-121254941	chr3	121250311
chr3:121244941-121254941	chr3	121250382
chr3:121244941-121254941	chr3	121250382
chr3:121244941-121254941	chr3	121250448
chr3:121244941-121254941	chr3	121250453
chr3:121244941-121254941	chr3	121250680
chr3:121244941-121254941	chr3	121250688
chr3:121244941-121254941	chr3	121251452
chr3:121244941-121254941	chr3	121251499
chr3:121244941-121254941	chr3	121252169
chr3:121244941-121254941	chr3	121252316
chr3:121244941-121254941	chr3	121252642
chr3:121244941-121254941	chr3	121252665
chr3:121244941-121254941	chr3	121253642
chr3:121244941-121254941	chr3	121254189
chr3:121244941-121254941	chr3	121254275
chr3:121244941-121254941	chr3	121254341
chr3:121244941-121254941	chr3	121254355
chr3:121244941-121254941	chr3	121254386
chr3:121244941-121254941	chr3	121254386
chr3:121244941-121254941	chr3	121254400
chr3:121244941-121254941	chr3	121254655
chr3:121244941-121254941	chr3	121254857
chr3:121244941-121254941	chr3	121254875
chr4:72023087-72033087	chr4	72023024
chr4:72023087-72033087	chr4	72023075
chr4:72023087-72033087	chr4	72023331
chr4:72023087-72033087	chr4	72023461
chr4:72023087-72033087	chr4	72026938
chr4:72023087-72033087	chr4	72026938
chr4:72023087-72033087	chr4	72027165
chr4:72023087-72033087	chr4	72027165
chr4:72023087-72033087	chr4	72027272
chr4:72023087-72033087	chr4	72027272
chr4:72023087-72033087	chr4	72029434
chr4:72023087-72033087	chr4	72029512
chr4:72023087-72033087	chr4	72029671
chr4:72023087-72033087	chr4	72029790
chr4:72023087-72033087	chr4	72030001
chr4:72023087-72033087	chr4	72030031
chr4:72023087-72033087	chr4	72030314
chr4:72023087-72033087	chr4	72030330
chr4:72023087-72033087	chr4	72031778
chr4:72023087-72033087	chr4	72031826
chr4:72023087-72033087	chr4	72031826
chr4:72023087-72033087	chr4	72031852
chr4:72023087-72033087	chr4	72032351
chr4:72023087-72033087	chr4	72032351
chr4:72023087-72033087	chr4	72032436
chr4:72023087-72033087	chr4	72032436
chr4:72023087-72033087	chr4	72032585
chr4:72023087-72033087	chr4	72032909
chr5:114847065-114857065	chr5	114847052
chr5:114847065-114857065	chr5	114847055
chr5:114847065-114857065	chr5	114847120
chr5:114847065-114857065	chr5	114847130
chr5:114847065-114857065	chr5	114847358
chr5:114847065-114857065	chr5	114847358
chr5:114847065-114857065	chr5	114847498
chr5:114847065-114857065	chr5	114847498
chr5:114847065-114857065	chr5	114847554
chr5:114847065-114857065	chr5	114847554
chr5:114847065-114857065	chr5	114848178
chr5:114847065-114857065	chr5	114848265
chr5:114847065-114857065	chr5	114848265
chr5:114847065-114857065	chr5	114848275
chr5:114847065-114857065	chr5	114848284
chr5:114847065-114857065	chr5	114848284
chr5:114847065-114857065	chr5	114848306
chr5:114847065-114857065	chr5	114848306
chr5:114847065-114857065	chr5	114848325
chr5:114847065-114857065	chr5	114848409
chr5:114847065-114857065	chr5	114848566
chr5:114847065-114857065	chr5	114848589
chr5:114847065-114857065	chr5	114848710
chr5:114847065-114857065	chr5	114848788
chr5:114847065-114857065	chr5	114848944
chr5:114847065-114857065	chr5	114848963
chr5:114847065-114857065	chr5	114849527
chr5:114847065-114857065	chr5	114849619
chr5:114847065-114857065	chr5	114849907
chr5:114847065-114857065	chr5	114849996
chr5:114847065-114857065	chr5	114849996
chr5:114847065-114857065	chr5	114850030
chr5:114847065-114857065	chr5	114850087
chr5:114847065-114857065	chr5	114850122
chr5:114847065-114857065	chr5	114850412
chr5:114847065-114857065	chr5	114850436
chr5:114847065-114857065	chr5	114850492
chr5:114847065-114857065	chr5	114850529
chr5:114847065-114857065	chr5	114850564
chr5:114847065-114857065	chr5	114850674
chr5:114847065-114857065	chr5	114850876
chr5:114847065-114857065	chr5	114850911
chr5:114847065-114857065	chr5	114851060
chr5:114847065-114857065	chr5	114851060
chr5:114847065-114857065	chr5	114851215
chr5:114847065-114857065	chr5	114851302
chr5:114847065-114857065	chr5	114851429
chr5:114847065-114857065	chr5	114851455
chr5:114847065-114857065	chr5	114851554
chr5:114847065-114857065	chr5	114851602
chr5:114847065-114857065	chr5	114851602
chr5:114847065-114857065	chr5	114851631
chr5:114847065-114857065	chr5	114851631
chr5:114847065-114857065	chr5	114851679
chr5:114847065-114857065	chr5	114851680
chr5:114847065-114857065	chr5	114851737
chr5:114847065-114857065	chr5	114851778
chr5:114847065-114857065	chr5	114851778
chr5:114847065-114857065	chr5	114851816
chr5:114847065-114857065	chr5	114851842
chr5:114847065-114857065	chr5	114851842
chr5:114847065-114857065	chr5	114851859
chr5:114847065-114857065	chr5	114851909
chr5:114847065-114857065	chr5	114851909
chr5:114847065-114857065	chr5	114851909
chr5:114847065-114857065	chr5	114851909
chr5:114847065-114857065	chr5	114852000
chr5:114847065-114857065	chr5	114852000
chr5:114847065-114857065	chr5	114852113
chr5:114847065-114857065	chr5	114852114
chr5:114847065-114857065	chr5	114852114
chr5:114847065-114857065	chr5	114852128
chr5:114847065-114857065	chr5	114852238
chr5:114847065-114857065	chr5	114852238
chr5:114847065-114857065	chr5	114852261
chr5:114847065-114857065	chr5	114852275
chr5:114847065-114857065	chr5	114852397
chr5:114847065-114857065	chr5	114852460
chr5:114847065-114857065	chr5	114852563
chr5:114847065-114857065	chr5	114852586
chr5:114847065-114857065	chr5	114852586
chr5:114847065-114857065	chr5	114853564
chr5:114847065-114857065	chr5	114853574
chr5:114847065-114857065	chr5	114854505
chr5:114847065-114857065	chr5	114854584
chr5:114847065-114857065	chr5	114854738
chr5:114847065-114857065	chr5	114854763
chr5:114847065-114857065	chr5	114854996
chr5:114847065-114857065	chr5	114855052
chr5:114847065-114857065	chr5	114855346
chr5:114847065-114857065	chr5	114855398
chr5:114847065-114857065	chr5	114856178
chr5:114847065-114857065	chr5	114856588
chr5:114847065-114857065	chr5	114856595
chr5:114847065-114857065	chr5	114856782
chr5:114847065-114857065	chr5	114857040
chr7:120749166-120759166	chr7	120749591
chr7:120749166-120759166	chr7	120749591
chr7:120749166-120759166	chr7	120750461
chr7:120749166-120759166	chr7	120750574
chr7:120749166-120759166	chr7	120750686
chr7:120749166-120759166	chr7	120750769
chr7:120749166-120759166	chr7	120750874
chr7:120749166-120759166	chr7	120750876
chr7:120749166-120759166	chr7	120750936
chr7:120749166-120759166	chr7	120750942
chr7:120749166-120759166	chr7	120750948
chr7:120749166-120759166	chr7	120750962
chr7:120749166-120759166	chr7	120751035
chr7:120749166-120759166	chr7	120751109
chr7:120749166-120759166	chr7	120751382
chr7:120749166-120759166	chr7	120751382
chr7:120749166-120759166	chr7	120751524
chr7:120749166-120759166	chr7	120751597
chr7:120749166-120759166	chr7	120751597
chr7:120749166-120759166	chr7	120751878
chr7:120749166-120759166	chr7	120751881
chr7:120749166-120759166	chr7	120751887
chr7:120749166-120759166	chr7	120751967
chr7:120749166-120759166	chr7	120752005
chr7:120749166-120759166	chr7	120752518
chr7:120749166-120759166	chr7	120752518
chr7:120749166-120759166	chr7	120752633
chr7:120749166-120759166	chr7	120752633
chr7:120749166-120759166	chr7	120752693
chr7:120749166-120759166	chr7	120752773
chr7:120749166-120759166	chr7	120752785
chr7:120749166-120759166	chr7	120752818
chr7:120749166-120759166	chr7	120752829
chr7:120749166-120759166	chr7	120752844
chr7:120749166-120759166	chr7	120753122
chr7:120749166-120759166	chr7	120753122
chr7:120749166-120759166	chr7	120753168
chr7:120749166-120759166	chr7	120753168
chr7:120749166-120759166	chr7	120753182
chr7:120749166-120759166	chr7	120753354
chr7:120749166-120759166	chr7	120753385
chr7:120749166-120759166	chr7	120753385
chr7:120749166-120759166	chr7	120753393
chr7:120749166-120759166	chr7	120753602
chr7:120749166-120759166	chr7	120753602
chr7:120749166-120759166	chr7	120753603
chr7:120749166-120759166	chr7	120753603
chr7:120749166-120759166	chr7	120753608
chr7:120749166-120759166	chr7	120753681
chr7:120749166-120759166	chr7	120753699
chr7:120749166-120759166	chr7	120753699
chr7:120749166-120759166	chr7	120753742
chr7:120749166-120759166	chr7	120753770
chr7:120749166-120759166	chr7	120753772
chr7:120749166-120759166	chr7	120753777
chr7:120749166-120759166	chr7	120753783
chr7:120749166-120759166	chr7	120753810
chr7:120749166-120759166	chr7	120753855
chr7:120749166-120759166	chr7	120753862
chr7:120749166-120759166	chr7	120753878
chr7:120749166-120759166	chr7	120753882
chr7:120749166-120759166	chr7	120753882
chr7:120749166-120759166	chr7	120753918
chr7:120749166-120759166	chr7	120753925
chr7:120749166-120759166	chr7	120753952
chr7:120749166-120759166	chr7	120753968
chr7:120749166-120759166	chr7	120754034
chr7:120749166-120759166	chr7	120754034
chr7:120749166-120759166	chr7	120754797
chr7:120749166-120759166	chr7	120754828
chr7:120749166-120759166	chr7	120754828
chr7:120749166-120759166	chr7	120754828
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754847
chr7:120749166-120759166	chr7	120754866
chr7:120749166-120759166	chr7	120754868
chr7:120749166-120759166	chr7	120754876
chr7:120749166-120759166	chr7	120754915
chr7:120749166-120759166	chr7	120754915
chr7:120749166-120759166	chr7	120755092
chr7:120749166-120759166	chr7	120755170
chr7:120749166-120759166	chr7	120755213
chr7:120749166-120759166	chr7	120755213
chr7:120749166-120759166	chr7	120755433
chr7:120749166-120759166	chr7	120755481
chr7:120749166-120759166	chr7	120755572
chr7:120749166-120759166	chr7	120755614
chr7:120749166-120759166	chr7	120755657
chr7:120749166-120759166	chr7	120755657
chr7:120749166-120759166	chr7	120755657
chr7:120749166-120759166	chr7	120755657
chr7:120749166-120759166	chr7	120755706
chr7:120749166-120759166	chr7	120755774
chr7:120749166-120759166	chr7	120755785
chr7:120749166-120759166	chr7	120756334
chr7:120749166-120759166	chr7	120756364
chr7:120749166-120759166	chr7	120756700
chr7:120749166-120759166	chr7	120756700
chr7:120749166-120759166	chr7	120757014
chr7:120749166-120759166	chr7	120757014
chr7:120749166-120759166	chr7	120757372
chr7:120749166-120759166	chr7	120757372
chr7:120749166-120759166	chr7	120757376
chr7:120749166-120759166	chr7	120757501
chr7:120749166-120759166	chr7	120757792
chr7:120749166-120759166	chr7	120757868
chr7:120749166-120759166	chr7	120757877
chr7:120749166-120759166	chr7	120757958
chr7:120749166-120759166	chr7	120758077
chr10:55567708-55577708	chr10	55567682
chr10:55567708-55577708	chr10	55567709
chr10:55567708-55577708	chr10	55567709
chr10:55567708-55577708	chr10	55567841
chr10:55567708-55577708	chr10	55567841
chr10:55567708-55577708	chr10	55567923
chr10:55567708-55577708	chr10	55568551
chr10:55567708-55577708	chr10	55568709
chr10:55567708-55577708	chr10	55568739
chr10:55567708-55577708	chr10	55568739
chr10:55567708-55577708	chr10	55568890
chr10:55567708-55577708	chr10	55568911
chr10:55567708-55577708	chr10	55568996
chr10:55567708-55577708	chr10	55569052
chr10:55567708-55577708	chr10	55569052
chr10:55567708-55577708	chr10	55569064
chr10:55567708-55577708	chr10	55569117
chr10:55567708-55577708	chr10	55569230
chr10:55567708-55577708	chr10	55570168
chr10:55567708-55577708	chr10	55570168
