Rname	Junction
chr14	85027554
chr14	93254017
chr14	99751184
chr14	99751184
chr14	111138749
chr14	117019630
chr14	121270675
chr14	121836719
chr14	121836719
chr14	123451619
chr14	123451621
chr15	4897777
chr15	22636586
chr15	27735841
chr15	30772897
chr15	34377712
chr15	55613481
chr15	69503405
chr15	74930304
chr15	76240249
chr15	77053217
chr15	77970906
chr15	82080423
chr15	82147337
chr15	85229881
chr15	89603859
chr15	95393427
chr15	102252128
chr15	102939454
chr15	103310057
chr16	6251838
chr16	6885972
chr16	9806924
chr16	12711795
chr16	12711813
chr16	12711824
chr16	12711824
chr16	12826887
chr16	15382480
chr16	19596654
chr16	25463503
chr16	29825856
chr16	30414815
chr16	33746177
chr16	34286727
chr16	34356831
chr16	35626692
chr16	38771756
chr16	38771756
chr16	38771756
chr16	38771756
chr16	38771756
chr16	43277878
chr16	45670464
chr16	46123377
chr16	72109702
chr16	76567885
chr16	80575535
chr16	88290239
chr16	96787949
chr16	98107315
chr16	98107333
chr16	98107333
chr16	98107351
chr16	98107351
chr16	98107351
chr16	98107452
chr17	4878662
chr17	7196426
chr17	10239031
chr17	11745225
chr17	11745225
chr17	12116594
chr17	12959261
chr17	12959261
chr17	15935140
chr17	17826190
chr17	24666020
chr17	28140100
chr17	32321498
chr17	34550304
chr17	45042346
chr17	47769904
chr17	53152505
chr17	69093079
chr17	69295248
chr17	69750774
chr17	81459521
chr17	84441748
chr17	84864233
chr17	85241545
chr17	89062577
chr17	93645702
chr17	93645703
chr18	5962434
chr18	6093498
chr18	6223106
chr18	7259759
chr18	7389098
chr18	22421456
chr18	22819981
chr18	30196351
chr18	36090439
chr18	36746955
chr18	40279998
chr18	47313039
chr18	47857455
chr18	49891563
chr18	49979686
chr18	50121312
chr18	56119088
chr18	56453953
chr18	61182574
chr18	61283003
chr18	65104021
chr18	67799553
chr18	74237914
chr18	75851654
chr18	75851660
chr18	75851660
chr18	75851660
chr18	75851660
chr18	78456525
chr18	79879579
chr18	79879579
chr18	83544116
chr18	83544116
chr18	83984253
chr18	85084701
chr18	90601946
chr18	90602045
chr18	90602180
chr18	90602180
chr18	90602180
chr18	90602180
chr19	6000455
chr19	7294912
chr19	8619501
chr19	9265496
chr19	10535280
chr19	24761761
chr19	26776588
chr19	32306630
chr19	41931048
chr19	43843337
chr19	46957941
chr19	47305781
chr19	58331881
chr19	58942164
chr2	4516066
chr2	5379233
chr2	9409189
chr2	11138043
chr2	16023353
chr2	21952213
chr2	27501175
chr2	28184466
chr2	34284989
chr2	43517325
chr2	60529019
chr2	66189391
chr2	69789561
chr2	71347400
chr2	75823416
chr2	77340432
chr2	79170482
chr2	82931285
chr2	87646965
chr2	92093647
chr2	93446106
chr2	93446106
chr2	98666976
chr2	98667061
chr2	98667061
chr2	98667061
chr2	98667097
chr2	101293890
chr2	103498865
chr2	112517618
chr2	113053003
chr2	113635116
chr2	115680515
chr2	118964285
chr2	121355274
chr2	121522606
chr2	121522614
chr2	123602414
chr2	128581509
chr2	132016618
chr2	143119113
chr2	155052088
chr2	155260997
chr2	157797359
chr2	161151712
chr2	167889074
chr2	174077800
chr2	180433551
chr2	182012692
chr2	182012692
chr3	18626162
chr3	22140475
chr3	25141795
chr3	31423425
chr3	32570193
chr3	32683147
chr3	34637887
chr3	37347017
chr3	46505679
chr3	49107384
chr3	53734024
chr3	53734033
chr3	54896657
chr3	62569022
chr3	67311730
chr3	67845078
chr3	69870860
chr3	79076772
chr3	81397537
chr3	85301100
chr3	85301112
chr3	85301112
chr3	85933265
chr3	87573103
chr3	87573110
chr3	88545216
chr3	88602940
chr3	88856500
chr3	89418055
chr3	95434395
chr3	99983815
chr3	108306060
chr3	109639645
chr3	109639645
chr3	109791535
chr3	115431695
chr3	116236991
chr3	116689666
chr3	116836351
chr3	130093145
chr3	140716983
chr3	141594548
chr3	144855911
chr3	144855911
chr3	146879398
chr3	147975420
chr3	152265915
chr3	153458500
chr3	153736806
chr4	9883106
chr4	15237382
chr4	21260401
chr4	23350514
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32041083
chr4	32659616
chr4	45699539
chr4	47661774
chr4	54600844
chr4	67854152
chr4	68131812
chr4	78264369
chr4	88917188
chr4	90726541
chr4	91510868
chr4	105265937
chr4	108148876
chr4	117729542
chr4	124844036
chr4	126307067
chr4	126319552
chr4	147224853
chr4	149856282
chr4	151039602
chr4	152106324
chr4	152106324
chr4	152106324
chr4	152106324
chr4	152106324
chr4	152906668
chr4	153153171
chr4	153854913
chr4	153854913
chr4	156035292
chr5	3147219
chr5	14658424
chr5	20843730
chr5	21635075
chr5	26536965
chr5	34241000
chr5	37049150
chr5	49510258
chr5	58676378
chr5	59322303
chr5	66416855
chr5	66858957
chr5	66858957
chr5	76327360
chr5	86663825
chr5	90737486
chr5	99950775
chr5	99950775
chr5	99950775
chr5	100457362
chr5	102792652
chr5	108338648
chr5	113041879
chr5	113041879
chr5	113780963
chr5	115218295
chr5	118272621
chr5	122417796
chr5	122912814
chr5	124939867
chr5	129885717
chr5	132628069
chr5	133450211
chr5	138144208
chr5	140610162
chr5	142613083
chr5	142862586
chr5	142862586
chr5	143669585
chr5	148663635
chr6	4607691
chr6	24196587
chr6	32206603
chr6	34308919
chr6	35010730
chr6	35842251
chr6	35842251
chr6	39298805
chr6	42531513
chr6	48421610
chr6	53084181
chr6	59368521
chr6	59458577
chr6	66624205
chr6	67186168
chr6	67267794
chr6	67610501
chr6	67610501
chr6	68254268
chr6	69858425
chr6	70722561
chr6	70722562
chr6	70722563
chr6	73287968
chr6	99590472
chr6	100882796
chr6	124699416
chr6	127433874
chr6	128329787
chr6	130856484
chr6	136803426
chr6	138921281
chr6	140040830
chr6	140813284
chr7	3497506
chr7	14353546
chr7	16313617
chr7	24640229
chr7	24704326
chr7	26707290
chr7	28857201
chr7	34806562
chr7	36505190
chr7	39583089
chr7	39583089
chr7	39583089
chr7	39583089
chr7	48463510
chr7	57683938
chr7	70629049
chr7	71705738
chr7	85383548
chr7	88385414
chr7	98160793
chr7	100160014
chr7	102169278
chr7	102754564
chr7	113452208
chr7	120754166
chr7	124605806
chr7	125108329
chr7	128049509
chr7	135558474
chr7	137480318
chr7	145341445
chr8	10526279
chr8	15100755
chr8	16914774
chr8	17113320
chr8	41657687
chr8	54495762
chr8	54954976
chr8	69223360
chr8	70102326
chr8	72581153
chr8	78388291
chr8	78388291
chr8	83756786
chr8	86327692
chr8	86327692
chr8	93550324
chr8	93550324
chr8	93550324
chr8	93550324
chr8	94344727
chr8	101730362
chr8	101730362
chr8	102794436
chr8	104585905
chr8	104743466
chr8	104788077
chr8	107551897
chr8	110206088
chr8	121040782
chr8	123428360
chr8	123428360
chr8	123428531
chr8	124434107
chr8	128418210
chr9	3409818
chr9	4125620
chr9	12035372
chr9	12035372
chr9	14629898
chr9	20463450
chr9	27209204
chr9	27213169
chr9	34569352
chr9	41908188
chr9	42283308
chr9	44908730
chr9	52678605
chr9	56400219
chr9	58101093
chr9	60941122
chr9	60943496
chr9	65346391
chr9	65978112
chr9	65978112
chr9	67456430
chr9	69532530
chr9	70287560
chr9	70421137
chr9	77606603
chr9	80880255
chr9	84857911
chr9	85829807
chr9	92902331
chr9	96271844
chr9	96853164
chr9	98320968
chr9	100766132
chr9	104125073
chr9	104125073
chr9	107936630
chr9	111178820
chr9	111178820
chr9	119980853
chr9	123955072
chrP	9
chrP	9
chrP	9
chrP	320
chrP	376
chrP	376
chrP	537
chrP	537
chrP	537
chrP	537
chrP	608
chrP	1091
chrP	1093
chrP	1614
chrP	1675
chrP	1675
chrP	1675
chrP	1675
chrP	1675
chrP	1675
chrP	1677
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1679
chrP	1680
chrP	1681
chrP	1681
chrP	1681
chrP	1681
chrP	1682
chrP	1682
chrP	1682
chrP	1682
chrP	1682
chrP	1682
chrP	1723
chrP	1723
chrP	1726
chrP	1726
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1729
chrP	1730
chrP	1737
chrP	1737
chrP	1737
chrP	1737
chrP	1737
chrP	1742
chrP	1748
chrP	1758
chrP	1764
chrP	1775
chrP	1775
chrP	1775
chrP	1789
chrP	1804
chrP	1808
chrP	1812
chrP	1813
chrP	1825
chrP	1831
chrP	1833
chrP	1833
chrP	1843
chrP	1847
chrP	1847
chrP	1847
chrP	1847
chrP	1849
chrP	1849
chrP	1849
chrP	1850
chrP	1850
chrP	1850
chrP	1850
chrP	1850
chrP	1850
chrP	1852
chrP	1853
chrP	1853
chrP	1856
chrP	1862
chrP	1863
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1865
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1867
chrP	1885
chrP	1888
chrP	1900
chrP	1901
chrP	1904
chrP	1907
chrP	1914
chrP	1915
chrP	1918
chrP	1918
chrP	1918
chrP	1918
chrP	1926
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1932
chrP	1933
chrP	1942
chrP	1942
chrP	1942
chrP	1942
chrP	1942
chrP	1944
chrP	1944
chrP	1944
chrP	1944
chrP	1952
chrP	1963
chrP	2003
chrP	2017
chrP	2017
chrP	2017
chrP	2067
chrP	2068
chrP	2073
chrP	2073
chrP	2073
chrP	2073
chrP	2090
chrP	2090
chrP	2133
chrP	2136
chrP	2144
chrP	2144
chrP	2144
chrP	2144
chrP	2144
chrP	2144
chrP	2144
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2165
chrP	2168
chrP	2168
chrP	2170
chrP	2173
chrP	2173
chrP	2173
chrP	2173
chrP	2173
chrP	2177
chrP	2181
chrP	2182
chrP	2182
chrP	2182
chrP	2182
chrP	2182
chrP	2182
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2190
chrP	2192
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2193
chrP	2196
chrP	2196
chrP	2196
chrP	2196
chrP	2196
chrP	2196
chrP	2196
chrP	2199
chrP	2199
chrP	2210
chrP	2210
chrP	2210
chrP	2210
chrP	2211
chrP	2211
chrP	2211
chrP	2211
chrP	2224
chrP	2228
chrP	2228
chrP	2228
chrP	2244
chrP	2244
chrP	2285
chrP	2325
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2563
chrP	2603
chrP	2622
chrP	2623
chrP	2633
chrP	2634
chrP	2636
chrP	2636
chrP	2636
chrP	2639
chrP	2639
chrP	2642
chrP	2709
chrP	2709
chrP	2733
chrP	2749
chrP	2752
chrP	2762
chrP	2779
chrP	2794
chrP	2799
chrP	2805
chrP	2806
chrP	2806
chrP	2808
chrP	2809
chrP	2809
chrP	2809
chrP	2810
chrP	2811
chrP	2811
chrP	2811
chrP	2811
chrP	2811
chrP	2811
chrP	2811
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2812
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2813
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
