chromosome	position
chr12	80442819
chr12	80443494
chr12	80443616
chr12	80444025
chr12	80444075
chr12	80444139
chr12	80444239
chr12	80444296
chr12	80444380
chr12	80444980
chr12	80445082
chr12	80445215
chr12	80445703
chr12	80445719
chr12	80445770
chr12	80446252
chr12	80446279
chr17	24660978
chr17	24661543
chr17	24661711
chr17	24662344
chr17	24662367
chr17	24662373
chr17	24662397
chr17	24662497
chr17	24662547
chr17	24662558
chr17	24663068
chr17	24663133
chr17	24663421
chr17	24663434
chr17	24663531
chr17	24663674
chr17	24663811
chr17	24663876
chr17	24663894
chr17	24663953
chr17	24664006
chr17	24664332
chr17	24664391
chr17	24664392
chr17	24664477
chr17	24665205
chr17	24665566
chr17	24665894
chr17	24666008
chr17	24666021
chr17	24666022
chr17	24666106
chr17	24666228
chr17	24666292
chr17	24666622
chr17	24667153
chr17	24667158
chr17	24667260
chr17	24667496
chr17	24667673
chr17	24667683
chr17	24667699
chr17	24668989
chr17	24669079
chr17	24669141
chr17	24669156
chr17	24669499
chr17	24669502
chr17	24669502
chr17	24669608
chr17	24669648
chr17	24669909
chr17	24669919
chr17	24669976
chr17	24670017
chr17	24670020
chr17	24670038
chr17	24670209
chr17	24670211
chr17	24670253
chr17	24670346
chr17	24670530
chr17	24670655
chr17	24670872
chr17	6936897
chr17	6936991
chr17	6937105
chr17	6937211
chr17	6937322
chr17	6937345
chr17	6937347
chr17	6937383
chr17	6938055
chr17	6938059
chr17	6938130
chr17	6938272
chr17	6938644
chr17	6938684
chr17	6938743
chr17	6938849
chr17	6938920
chr17	6938923
chr17	6938935
chr17	6938941
chr17	6938954
chr17	6938967
chr17	6939133
chr17	6939187
chr17	6939793
chr17	6940540
chr17	6940670
chr17	6940767
chr17	6941290
chr17	6941309
chr17	6941396
chr17	6941458
chr17	6941593
chr17	6941666
chr17	6941676
chr17	6941688
chr17	6941709
chr17	6941830
chr17	6941871
chr17	6941871
chr17	6941871
chr17	6941899
chr17	6941942
chr17	6942186
chr17	6942281
chr17	6942514
chr17	6942523
chr17	6942699
chr17	6942748
chr17	6942914
chr17	6942957
chr17	6943324
chr17	6943542
chr17	6943562
chr17	6943583
chr17	6943752
chr17	6943992
chr17	6944558
chr17	6944650
chr17	6944654
chr17	6945002
chr17	6945082
chr17	6945097
chr17	6945107
chr17	6945187
chr17	6945402
chr17	6945661
chr17	6945694
chr17	6945950
chr17	6946119
chr17	6946214
chr17	6946441
chr17	6946608
chr17	6946629
chr17	6946646
chr17	6946677
chr17	6946730
chr17	7947366
chr17	7947397
chr17	7947481
chr17	7947518
chr17	7947592
chr17	7947601
chr17	7947606
chr17	7947773
chr17	7947887
chr17	7947989
chr17	7948007
chr17	7948166
chr17	7948222
chr17	7948295
chr17	7948297
chr17	7948432
chr17	7948553
chr17	7948607
chr17	7948610
chr17	7948725
chr17	7948846
chr17	7949013
chr17	7949094
chr17	7949167
chr17	7949455
chr17	7949566
chr17	7949814
chr17	7950006
chr17	7950119
chr17	7950213
chr17	7950254
chr17	7950262
chr17	7950480
chr17	7950663
chr17	7950696
chr17	7950698
chr17	7950803
chr17	7950882
chr17	7950923
chr17	7951016
chr17	7951369
chr17	7951412
chr17	7951423
chr17	7951457
chr17	7951492
chr17	7951506
chr17	7951573
chr17	7951684
chr17	7951924
chr17	7952012
chr17	7952180
chr17	7952362
chr17	7952498
chr17	7952579
chr17	7952661
chr17	7952739
chr17	7952933
chr17	7953160
chr17	7953201
chr17	7953497
chr17	7953517
chr17	7953519
chr17	7953526
chr17	7953648
chr17	7953723
chr17	7953805
chr17	7954274
chr17	7954395
chr17	7954585
chr17	7955047
chr17	7955079
chr17	7955159
chr17	7955308
chr17	7955352
chr17	7955561
chr17	7955604
chr17	7955632
chr17	7955724
chr17	7955728
chr17	7955761
chr17	7955775
chr17	7955778
chr17	7955845
chr17	7955881
chr17	7955899
chr17	7955957
chr17	7955959
chr17	7956002
chr17	7956098
chr17	7956132
chr17	7956139
chr17	7956143
chr17	7956143
chr17	7956201
chr17	7956403
chr17	7956408
chr17	7956501
chr17	7956527
chr17	7956553
chr17	7956608
chr17	7956766
chr17	7957001
chr17	7957073
chr17	7957133
chr17	7957183
chr17	7957249
chr17	7957268
chr17	7957270
chr17	7957355
chr17	7957363
