region	chromosome	position
chr1:93147786-93157786	chr1	93148603
chr1:93147786-93157786	chr1	93148605
chr1:93147786-93157786	chr1	93148607
chr1:93147786-93157786	chr1	93148697
chr1:93147786-93157786	chr1	93148700
chr1:93147786-93157786	chr1	93148783
chr1:93147786-93157786	chr1	93148795
chr1:93147786-93157786	chr1	93148835
chr1:93147786-93157786	chr1	93148847
chr1:93147786-93157786	chr1	93148874
chr1:93147786-93157786	chr1	93148942
chr1:93147786-93157786	chr1	93148955
chr1:93147786-93157786	chr1	93149117
chr1:93147786-93157786	chr1	93149222
chr1:93147786-93157786	chr1	93149292
chr1:93147786-93157786	chr1	93149305
chr1:93147786-93157786	chr1	93149508
chr1:93147786-93157786	chr1	93149517
chr1:93147786-93157786	chr1	93149735
chr1:93147786-93157786	chr1	93149804
chr1:93147786-93157786	chr1	93150321
chr1:93147786-93157786	chr1	93150417
chr1:93147786-93157786	chr1	93150435
chr1:93147786-93157786	chr1	93150452
chr1:93147786-93157786	chr1	93150569
chr1:93147786-93157786	chr1	93150830
chr1:93147786-93157786	chr1	93150866
chr1:93147786-93157786	chr1	93150910
chr1:93147786-93157786	chr1	93150936
chr1:93147786-93157786	chr1	93150937
chr1:93147786-93157786	chr1	93151149
chr1:93147786-93157786	chr1	93151230
chr1:93147786-93157786	chr1	93151370
chr1:93147786-93157786	chr1	93151597
chr1:93147786-93157786	chr1	93151664
chr1:93147786-93157786	chr1	93151871
chr1:93147786-93157786	chr1	93151882
chr1:93147786-93157786	chr1	93151939
chr1:93147786-93157786	chr1	93151997
chr1:93147786-93157786	chr1	93152019
chr1:93147786-93157786	chr1	93152173
chr1:93147786-93157786	chr1	93152321
chr1:93147786-93157786	chr1	93152355
chr1:93147786-93157786	chr1	93152392
chr1:93147786-93157786	chr1	93152422
chr1:93147786-93157786	chr1	93152536
chr1:93147786-93157786	chr1	93152620
chr1:93147786-93157786	chr1	93152724
chr1:93147786-93157786	chr1	93152762
chr1:93147786-93157786	chr1	93152771
chr1:93147786-93157786	chr1	93152777
chr1:93147786-93157786	chr1	93152788
chr1:93147786-93157786	chr1	93152804
chr1:93147786-93157786	chr1	93152849
chr1:93147786-93157786	chr1	93152890
chr1:93147786-93157786	chr1	93152895
chr1:93147786-93157786	chr1	93153330
chr1:93147786-93157786	chr1	93153377
chr1:93147786-93157786	chr1	93153398
chr1:93147786-93157786	chr1	93153430
chr1:93147786-93157786	chr1	93153444
chr1:93147786-93157786	chr1	93153455
chr1:93147786-93157786	chr1	93153474
chr1:93147786-93157786	chr1	93153530
chr1:93147786-93157786	chr1	93153540
chr1:93147786-93157786	chr1	93153552
chr1:93147786-93157786	chr1	93153628
chr1:93147786-93157786	chr1	93153664
chr1:93147786-93157786	chr1	93153737
chr1:93147786-93157786	chr1	93153749
chr1:93147786-93157786	chr1	93154130
chr1:93147786-93157786	chr1	93154261
chr1:93147786-93157786	chr1	93154359
chr1:93147786-93157786	chr1	93154463
chr1:93147786-93157786	chr1	93154490
chr1:93147786-93157786	chr1	93154644
chr1:93147786-93157786	chr1	93154655
chr1:93147786-93157786	chr1	93154749
chr1:93147786-93157786	chr1	93154752
chr1:93147786-93157786	chr1	93154789
chr1:93147786-93157786	chr1	93154825
chr1:93147786-93157786	chr1	93155018
chr1:93147786-93157786	chr1	93155028
chr1:93147786-93157786	chr1	93155055
chr1:93147786-93157786	chr1	93155057
chr1:93147786-93157786	chr1	93155095
chr1:93147786-93157786	chr1	93155150
chr1:93147786-93157786	chr1	93155398
chr1:93147786-93157786	chr1	93155502
chr1:93147786-93157786	chr1	93155574
chr1:93147786-93157786	chr1	93155616
chr1:93147786-93157786	chr1	93155778
chr1:93147786-93157786	chr1	93156062
chr1:93147786-93157786	chr1	93156076
chr1:93147786-93157786	chr1	93156104
chr1:93147786-93157786	chr1	93156172
chr1:93147786-93157786	chr1	93156218
chr1:93147786-93157786	chr1	93156254
chr1:93147786-93157786	chr1	93156314
chr1:93147786-93157786	chr1	93156316
chr1:93147786-93157786	chr1	93156440
chr1:93147786-93157786	chr1	93156443
chr1:93147786-93157786	chr1	93156459
chr1:93147786-93157786	chr1	93156468
chr1:93147786-93157786	chr1	93156520
chr1:93147786-93157786	chr1	93156521
chr1:93147786-93157786	chr1	93156731
chr1:93147786-93157786	chr1	93156945
chr1:93147786-93157786	chr1	93156986
chr1:93147786-93157786	chr1	93157095
chr1:93147786-93157786	chr1	93157202
chr1:93147786-93157786	chr1	93157206
chr1:93147786-93157786	chr1	93157272
chr1:93147786-93157786	chr1	93157340
chr1:93147786-93157786	chr1	93157381
chr1:93147786-93157786	chr1	93157422
chr1:93147786-93157786	chr1	93157510
chr1:93147786-93157786	chr1	93157519
chr1:93147786-93157786	chr1	93157557
chr1:93147786-93157786	chr1	93157722
chr1:113899189-113909189	chr1	113899622
chr1:113899189-113909189	chr1	113899818
chr1:113899189-113909189	chr1	113899985
chr1:113899189-113909189	chr1	113900353
chr1:113899189-113909189	chr1	113900542
chr1:113899189-113909189	chr1	113900679
chr1:113899189-113909189	chr1	113900711
chr1:113899189-113909189	chr1	113900779
chr1:113899189-113909189	chr1	113901292
chr1:113899189-113909189	chr1	113901575
chr1:113899189-113909189	chr1	113901599
chr1:113899189-113909189	chr1	113901974
chr1:113899189-113909189	chr1	113902320
chr1:113899189-113909189	chr1	113902619
chr1:113899189-113909189	chr1	113902683
chr1:113899189-113909189	chr1	113903182
chr1:113899189-113909189	chr1	113903182
chr1:113899189-113909189	chr1	113903433
chr1:113899189-113909189	chr1	113903590
chr1:113899189-113909189	chr1	113903597
chr1:113899189-113909189	chr1	113903656
chr1:113899189-113909189	chr1	113903701
chr1:113899189-113909189	chr1	113903943
chr1:113899189-113909189	chr1	113903964
chr1:113899189-113909189	chr1	113903984
chr1:113899189-113909189	chr1	113904011
chr1:113899189-113909189	chr1	113904024
chr1:113899189-113909189	chr1	113904042
chr1:113899189-113909189	chr1	113904046
chr1:113899189-113909189	chr1	113904088
chr1:113899189-113909189	chr1	113904094
chr1:113899189-113909189	chr1	113904131
chr1:113899189-113909189	chr1	113904195
chr1:113899189-113909189	chr1	113904196
chr1:113899189-113909189	chr1	113904198
chr1:113899189-113909189	chr1	113904202
chr1:113899189-113909189	chr1	113904218
chr1:113899189-113909189	chr1	113904224
chr1:113899189-113909189	chr1	113904228
chr1:113899189-113909189	chr1	113904231
chr1:113899189-113909189	chr1	113904265
chr1:113899189-113909189	chr1	113904266
chr1:113899189-113909189	chr1	113904270
chr1:113899189-113909189	chr1	113904295
chr1:113899189-113909189	chr1	113904318
chr1:113899189-113909189	chr1	113904349
chr1:113899189-113909189	chr1	113904360
chr1:113899189-113909189	chr1	113904363
chr1:113899189-113909189	chr1	113904400
chr1:113899189-113909189	chr1	113904406
chr1:113899189-113909189	chr1	113904576
chr1:113899189-113909189	chr1	113904582
chr1:113899189-113909189	chr1	113905233
chr1:113899189-113909189	chr1	113905666
chr1:113899189-113909189	chr1	113905873
chr1:113899189-113909189	chr1	113906073
chr1:113899189-113909189	chr1	113906376
chr1:113899189-113909189	chr1	113908118
chr1:46071100-46081100	chr1	46071143
chr1:46071100-46081100	chr1	46071211
chr1:46071100-46081100	chr1	46071429
chr1:46071100-46081100	chr1	46071455
chr1:46071100-46081100	chr1	46071459
chr1:46071100-46081100	chr1	46071663
chr1:46071100-46081100	chr1	46072113
chr1:46071100-46081100	chr1	46072148
chr1:46071100-46081100	chr1	46072344
chr1:46071100-46081100	chr1	46073216
chr1:46071100-46081100	chr1	46073470
chr1:46071100-46081100	chr1	46073669
chr1:46071100-46081100	chr1	46073938
chr1:46071100-46081100	chr1	46074139
chr1:46071100-46081100	chr1	46074262
chr1:46071100-46081100	chr1	46075065
chr1:46071100-46081100	chr1	46075330
chr1:46071100-46081100	chr1	46075378
chr1:46071100-46081100	chr1	46075392
chr1:46071100-46081100	chr1	46075493
chr1:46071100-46081100	chr1	46075628
chr1:46071100-46081100	chr1	46075731
chr1:46071100-46081100	chr1	46075761
chr1:46071100-46081100	chr1	46075766
chr1:46071100-46081100	chr1	46075834
chr1:46071100-46081100	chr1	46075920
chr1:46071100-46081100	chr1	46075926
chr1:46071100-46081100	chr1	46075947
chr1:46071100-46081100	chr1	46075965
chr1:46071100-46081100	chr1	46075969
chr1:46071100-46081100	chr1	46075972
chr1:46071100-46081100	chr1	46075981
chr1:46071100-46081100	chr1	46075986
chr1:46071100-46081100	chr1	46075987
chr1:46071100-46081100	chr1	46075992
chr1:46071100-46081100	chr1	46076004
chr1:46071100-46081100	chr1	46076009
chr1:46071100-46081100	chr1	46076066
chr1:46071100-46081100	chr1	46076072
chr1:46071100-46081100	chr1	46076103
chr1:46071100-46081100	chr1	46076107
chr1:46071100-46081100	chr1	46076116
chr1:46071100-46081100	chr1	46076119
chr1:46071100-46081100	chr1	46076125
chr1:46071100-46081100	chr1	46076133
chr1:46071100-46081100	chr1	46076148
chr1:46071100-46081100	chr1	46076157
chr1:46071100-46081100	chr1	46076187
chr1:46071100-46081100	chr1	46076189
chr1:46071100-46081100	chr1	46076191
chr1:46071100-46081100	chr1	46076200
chr1:46071100-46081100	chr1	46076207
chr1:46071100-46081100	chr1	46076219
chr1:46071100-46081100	chr1	46076221
chr1:46071100-46081100	chr1	46076248
chr1:46071100-46081100	chr1	46076269
chr1:46071100-46081100	chr1	46076290
chr1:46071100-46081100	chr1	46076302
chr1:46071100-46081100	chr1	46076376
chr1:46071100-46081100	chr1	46076385
chr1:46071100-46081100	chr1	46076390
chr1:46071100-46081100	chr1	46076393
chr1:46071100-46081100	chr1	46076401
chr1:46071100-46081100	chr1	46076502
chr1:46071100-46081100	chr1	46076541
chr1:46071100-46081100	chr1	46076551
chr1:46071100-46081100	chr1	46076604
chr1:46071100-46081100	chr1	46076646
chr1:46071100-46081100	chr1	46076736
chr1:46071100-46081100	chr1	46076850
chr1:46071100-46081100	chr1	46076854
chr1:46071100-46081100	chr1	46076968
chr1:46071100-46081100	chr1	46077015
chr1:46071100-46081100	chr1	46077043
chr1:46071100-46081100	chr1	46077098
chr1:46071100-46081100	chr1	46077335
chr1:46071100-46081100	chr1	46077509
chr1:46071100-46081100	chr1	46077615
chr1:46071100-46081100	chr1	46077750
chr1:46071100-46081100	chr1	46077856
chr1:46071100-46081100	chr1	46077871
chr1:46071100-46081100	chr1	46077871
chr1:46071100-46081100	chr1	46077915
chr1:46071100-46081100	chr1	46077919
chr1:46071100-46081100	chr1	46078338
chr1:46071100-46081100	chr1	46079058
chr1:46071100-46081100	chr1	46079234
chr1:46071100-46081100	chr1	46079339
chr1:46071100-46081100	chr1	46079390
chr1:46071100-46081100	chr1	46079416
chr1:46071100-46081100	chr1	46079582
chr1:46071100-46081100	chr1	46079599
chr1:46071100-46081100	chr1	46079650
chr1:46071100-46081100	chr1	46079821
chr1:46071100-46081100	chr1	46079861
chr1:46071100-46081100	chr1	46080168
chr1:46071100-46081100	chr1	46080935
chrX:116282269-116292269	chrX	116282613
chrX:116282269-116292269	chrX	116283117
chrX:116282269-116292269	chrX	116283226
chrX:116282269-116292269	chrX	116283367
chrX:116282269-116292269	chrX	116284534
chrX:116282269-116292269	chrX	116284791
chrX:116282269-116292269	chrX	116285319
chrX:116282269-116292269	chrX	116286735
chrX:116282269-116292269	chrX	116286903
chrX:116282269-116292269	chrX	116286990
chrX:116282269-116292269	chrX	116287056
chrX:116282269-116292269	chrX	116287088
chrX:116282269-116292269	chrX	116287094
chrX:116282269-116292269	chrX	116287101
chrX:116282269-116292269	chrX	116287104
chrX:116282269-116292269	chrX	116287107
chrX:116282269-116292269	chrX	116287109
chrX:116282269-116292269	chrX	116287113
chrX:116282269-116292269	chrX	116287127
chrX:116282269-116292269	chrX	116287138
chrX:116282269-116292269	chrX	116287146
chrX:116282269-116292269	chrX	116287150
chrX:116282269-116292269	chrX	116287153
chrX:116282269-116292269	chrX	116287156
chrX:116282269-116292269	chrX	116287166
chrX:116282269-116292269	chrX	116287168
chrX:116282269-116292269	chrX	116287206
chrX:116282269-116292269	chrX	116287272
chrX:116282269-116292269	chrX	116287279
chrX:116282269-116292269	chrX	116287286
chrX:116282269-116292269	chrX	116287288
chrX:116282269-116292269	chrX	116287290
chrX:116282269-116292269	chrX	116287299
chrX:116282269-116292269	chrX	116287300
chrX:116282269-116292269	chrX	116287307
chrX:116282269-116292269	chrX	116287308
chrX:116282269-116292269	chrX	116287357
chrX:116282269-116292269	chrX	116287383
chrX:116282269-116292269	chrX	116287385
chrX:116282269-116292269	chrX	116287403
chrX:116282269-116292269	chrX	116287426
chrX:116282269-116292269	chrX	116287443
chrX:116282269-116292269	chrX	116287546
chrX:116282269-116292269	chrX	116287866
chrX:116282269-116292269	chrX	116287888
chrX:116282269-116292269	chrX	116287933
chrX:116282269-116292269	chrX	116288037
chrX:116282269-116292269	chrX	116288183
chrX:116282269-116292269	chrX	116288531
chrX:116282269-116292269	chrX	116288755
chrX:116282269-116292269	chrX	116288818
chrX:116282269-116292269	chrX	116290728
chrX:116282269-116292269	chrX	116291163
chrX:116282269-116292269	chrX	116291199
chrX:116282269-116292269	chrX	116291232
chrX:116282269-116292269	chrX	116291236
chrX:116282269-116292269	chrX	116291278
chrX:116282269-116292269	chrX	116291308
chrX:116282269-116292269	chrX	116291321
chrX:116282269-116292269	chrX	116291996
chr3:138072312-138082312	chr3	138072239
chr3:138072312-138082312	chr3	138072410
chr3:138072312-138082312	chr3	138072425
chr3:138072312-138082312	chr3	138072534
chr3:138072312-138082312	chr3	138072618
chr3:138072312-138082312	chr3	138072707
chr3:138072312-138082312	chr3	138072814
chr3:138072312-138082312	chr3	138072855
chr3:138072312-138082312	chr3	138072934
chr3:138072312-138082312	chr3	138072940
chr3:138072312-138082312	chr3	138072944
chr3:138072312-138082312	chr3	138072964
chr3:138072312-138082312	chr3	138072992
chr3:138072312-138082312	chr3	138073060
chr3:138072312-138082312	chr3	138073145
chr3:138072312-138082312	chr3	138073388
chr3:138072312-138082312	chr3	138073454
chr3:138072312-138082312	chr3	138073633
chr3:138072312-138082312	chr3	138073846
chr3:138072312-138082312	chr3	138073912
chr3:138072312-138082312	chr3	138074231
chr3:138072312-138082312	chr3	138074233
chr3:138072312-138082312	chr3	138074528
chr3:138072312-138082312	chr3	138075173
chr3:138072312-138082312	chr3	138075192
chr3:138072312-138082312	chr3	138075271
chr3:138072312-138082312	chr3	138075446
chr3:138072312-138082312	chr3	138075450
chr3:138072312-138082312	chr3	138075500
chr3:138072312-138082312	chr3	138076010
chr3:138072312-138082312	chr3	138076043
chr3:138072312-138082312	chr3	138076294
chr3:138072312-138082312	chr3	138076723
chr3:138072312-138082312	chr3	138076723
chr3:138072312-138082312	chr3	138076783
chr3:138072312-138082312	chr3	138077028
chr3:138072312-138082312	chr3	138077210
chr3:138072312-138082312	chr3	138077314
chr3:138072312-138082312	chr3	138077319
chr3:138072312-138082312	chr3	138077363
chr3:138072312-138082312	chr3	138077439
chr3:138072312-138082312	chr3	138077717
chr3:138072312-138082312	chr3	138077965
chr3:138072312-138082312	chr3	138077992
chr3:138072312-138082312	chr3	138078434
chr3:138072312-138082312	chr3	138078800
chr3:138072312-138082312	chr3	138078924
chr3:138072312-138082312	chr3	138078969
chr3:138072312-138082312	chr3	138078973
chr3:138072312-138082312	chr3	138079000
chr3:138072312-138082312	chr3	138079388
chr3:138072312-138082312	chr3	138079553
chr3:138072312-138082312	chr3	138079640
chr3:138072312-138082312	chr3	138079664
chr3:138072312-138082312	chr3	138079787
chr3:138072312-138082312	chr3	138080267
chr3:138072312-138082312	chr3	138080275
chr3:138072312-138082312	chr3	138080359
chr3:138072312-138082312	chr3	138080415
chr3:138072312-138082312	chr3	138080649
chr3:138072312-138082312	chr3	138081049
chr3:138072312-138082312	chr3	138081348
chr3:138072312-138082312	chr3	138081515
chr3:138072312-138082312	chr3	138081695
chr3:138072312-138082312	chr3	138081785
chr3:138072312-138082312	chr3	138081786
chr3:138072312-138082312	chr3	138081814
chr3:138072312-138082312	chr3	138082018
chr3:121244941-121254941	chr3	121244882
chr3:121244941-121254941	chr3	121244980
chr3:121244941-121254941	chr3	121245068
chr3:121244941-121254941	chr3	121245220
chr3:121244941-121254941	chr3	121245242
chr3:121244941-121254941	chr3	121245290
chr3:121244941-121254941	chr3	121245412
chr3:121244941-121254941	chr3	121245437
chr3:121244941-121254941	chr3	121245454
chr3:121244941-121254941	chr3	121245607
chr3:121244941-121254941	chr3	121245610
chr3:121244941-121254941	chr3	121246022
chr3:121244941-121254941	chr3	121246611
chr3:121244941-121254941	chr3	121246613
chr3:121244941-121254941	chr3	121246771
chr3:121244941-121254941	chr3	121246897
chr3:121244941-121254941	chr3	121246922
chr3:121244941-121254941	chr3	121247439
chr3:121244941-121254941	chr3	121247461
chr3:121244941-121254941	chr3	121247519
chr3:121244941-121254941	chr3	121247530
chr3:121244941-121254941	chr3	121247563
chr3:121244941-121254941	chr3	121247711
chr3:121244941-121254941	chr3	121247772
chr3:121244941-121254941	chr3	121247975
chr3:121244941-121254941	chr3	121248072
chr3:121244941-121254941	chr3	121248100
chr3:121244941-121254941	chr3	121248484
chr3:121244941-121254941	chr3	121248497
chr3:121244941-121254941	chr3	121248564
chr3:121244941-121254941	chr3	121248783
chr3:121244941-121254941	chr3	121248873
chr3:121244941-121254941	chr3	121248878
chr3:121244941-121254941	chr3	121248973
chr3:121244941-121254941	chr3	121249341
chr3:121244941-121254941	chr3	121249592
chr3:121244941-121254941	chr3	121249611
chr3:121244941-121254941	chr3	121249612
chr3:121244941-121254941	chr3	121249636
chr3:121244941-121254941	chr3	121249646
chr3:121244941-121254941	chr3	121249705
chr3:121244941-121254941	chr3	121249710
chr3:121244941-121254941	chr3	121249731
chr3:121244941-121254941	chr3	121249770
chr3:121244941-121254941	chr3	121249776
chr3:121244941-121254941	chr3	121249783
chr3:121244941-121254941	chr3	121249804
chr3:121244941-121254941	chr3	121249806
chr3:121244941-121254941	chr3	121249816
chr3:121244941-121254941	chr3	121249822
chr3:121244941-121254941	chr3	121249822
chr3:121244941-121254941	chr3	121249823
chr3:121244941-121254941	chr3	121249825
chr3:121244941-121254941	chr3	121249826
chr3:121244941-121254941	chr3	121249826
chr3:121244941-121254941	chr3	121249941
chr3:121244941-121254941	chr3	121249944
chr3:121244941-121254941	chr3	121249960
chr3:121244941-121254941	chr3	121249963
chr3:121244941-121254941	chr3	121249971
chr3:121244941-121254941	chr3	121249974
chr3:121244941-121254941	chr3	121249977
chr3:121244941-121254941	chr3	121249979
chr3:121244941-121254941	chr3	121249980
chr3:121244941-121254941	chr3	121249986
chr3:121244941-121254941	chr3	121249990
chr3:121244941-121254941	chr3	121250014
chr3:121244941-121254941	chr3	121250022
chr3:121244941-121254941	chr3	121250042
chr3:121244941-121254941	chr3	121250045
chr3:121244941-121254941	chr3	121250064
chr3:121244941-121254941	chr3	121250069
chr3:121244941-121254941	chr3	121250069
chr3:121244941-121254941	chr3	121250081
chr3:121244941-121254941	chr3	121250112
chr3:121244941-121254941	chr3	121250279
chr3:121244941-121254941	chr3	121250283
chr3:121244941-121254941	chr3	121250285
chr3:121244941-121254941	chr3	121250384
chr3:121244941-121254941	chr3	121250397
chr3:121244941-121254941	chr3	121250402
chr3:121244941-121254941	chr3	121250464
chr3:121244941-121254941	chr3	121250486
chr3:121244941-121254941	chr3	121250506
chr3:121244941-121254941	chr3	121250519
chr3:121244941-121254941	chr3	121250572
chr3:121244941-121254941	chr3	121250999
chr3:121244941-121254941	chr3	121251044
chr3:121244941-121254941	chr3	121251169
chr3:121244941-121254941	chr3	121251177
chr3:121244941-121254941	chr3	121251334
chr3:121244941-121254941	chr3	121251366
chr3:121244941-121254941	chr3	121251410
chr3:121244941-121254941	chr3	121251423
chr3:121244941-121254941	chr3	121251813
chr3:121244941-121254941	chr3	121251942
chr3:121244941-121254941	chr3	121251995
chr3:121244941-121254941	chr3	121252158
chr3:121244941-121254941	chr3	121252164
chr3:121244941-121254941	chr3	121252188
chr3:121244941-121254941	chr3	121252219
chr3:121244941-121254941	chr3	121252462
chr3:121244941-121254941	chr3	121252465
chr3:121244941-121254941	chr3	121252573
chr3:121244941-121254941	chr3	121252742
chr3:121244941-121254941	chr3	121252779
chr3:121244941-121254941	chr3	121253000
chr3:121244941-121254941	chr3	121253243
chr3:121244941-121254941	chr3	121253295
chr3:121244941-121254941	chr3	121253611
chr3:121244941-121254941	chr3	121253623
chr3:121244941-121254941	chr3	121253966
chr3:121244941-121254941	chr3	121254100
chr3:121244941-121254941	chr3	121254140
chr3:121244941-121254941	chr3	121254297
chr3:121244941-121254941	chr3	121254305
chr3:121244941-121254941	chr3	121254355
chr3:121244941-121254941	chr3	121254749
chr3:121244941-121254941	chr3	121254774
chr3:121244941-121254941	chr3	121254865
chr4:72023087-72033087	chr4	72025031
chr4:72023087-72033087	chr4	72025156
chr4:72023087-72033087	chr4	72027807
chr4:72023087-72033087	chr4	72028292
chr4:72023087-72033087	chr4	72028667
chr4:72023087-72033087	chr4	72029037
chr4:72023087-72033087	chr4	72029526
chr4:72023087-72033087	chr4	72030191
chr4:72023087-72033087	chr4	72030448
chr4:72023087-72033087	chr4	72030660
chr4:72023087-72033087	chr4	72031975
chr4:72023087-72033087	chr4	72032027
chr4:72023087-72033087	chr4	72032607
chr4:72023087-72033087	chr4	72032798
chr4:72023087-72033087	chr4	72032916
chr5:114847065-114857065	chr5	114846973
chr5:114847065-114857065	chr5	114847019
chr5:114847065-114857065	chr5	114847078
chr5:114847065-114857065	chr5	114847182
chr5:114847065-114857065	chr5	114847241
chr5:114847065-114857065	chr5	114847273
chr5:114847065-114857065	chr5	114847305
chr5:114847065-114857065	chr5	114847399
chr5:114847065-114857065	chr5	114847403
chr5:114847065-114857065	chr5	114847549
chr5:114847065-114857065	chr5	114847636
chr5:114847065-114857065	chr5	114847637
chr5:114847065-114857065	chr5	114847648
chr5:114847065-114857065	chr5	114847658
chr5:114847065-114857065	chr5	114847681
chr5:114847065-114857065	chr5	114847912
chr5:114847065-114857065	chr5	114848030
chr5:114847065-114857065	chr5	114848035
chr5:114847065-114857065	chr5	114848065
chr5:114847065-114857065	chr5	114848183
chr5:114847065-114857065	chr5	114848285
chr5:114847065-114857065	chr5	114848337
chr5:114847065-114857065	chr5	114848377
chr5:114847065-114857065	chr5	114848395
chr5:114847065-114857065	chr5	114848805
chr5:114847065-114857065	chr5	114848844
chr5:114847065-114857065	chr5	114848851
chr5:114847065-114857065	chr5	114849089
chr5:114847065-114857065	chr5	114849140
chr5:114847065-114857065	chr5	114849153
chr5:114847065-114857065	chr5	114849231
